,,,,Overall,,,,,,,PP,,SH,,Defense,
Radek Faksa,DAL,C,58,2,15,17,2,18,38,0,0,0,1,2,78,44
Kyle Capobianco,DAL,D,33,2,3,5,1,8,18,0,0,0,0,0,12,27
Jacob Melanson,SEA,RW,36,2,3,5,-9,32,33,0,0,0,0,0,188,13
Ryan Lindgren,SEA,D,76,2,7,9,-2,60,48,1,0,0,0,1,47,118
Theo Lindstein,STL,D,17,2,2,4,6,6,20,1,0,0,0,0,8,14
Jack Finley,STL,C,44,2,3,5,2,38,26,1,0,0,0,0,75,9
Nick DeSimone,UTA,D,40,2,6,8,4,10,35,1,0,0,0,0,19,31
Emil Andrae,TOR,D,61,2,11,13,15,22,36,0,0,1,0,0,68,58
Ty Dellandrea,SJS,C,46,2,9,11,-18,22,50,0,0,0,1,1,130,37
Ville Koivunen,PIT,LW,39,2,5,7,-10,10,36,0,1,3,0,0,5,14
Joe Veleno,NYR,C,61,2,3,5,-12,19,52,1,0,0,0,0,166,32
Juuso Parssinen,NYR,LW,20,2,1,3,4,10,16,0,0,0,0,0,28,9
Braden Schneider,NYR,D,82,2,16,18,-5,26,102,0,0,0,0,0,163,140
Matt Kessel,NYI,D,29,2,1,3,1,10,20,1,0,0,0,0,22,26
Kyle MacLean,NYI,C,59,2,5,7,-6,40,43,0,0,0,0,0,121,23
Jonathan Lekkerimaki,VAN,RW,13,2,1,3,-3,0,10,0,0,0,0,0,10,5
Matt Roy,WSH,D,79,2,17,19,18,12,94,0,0,0,0,0,117,146
Ivan Miroshnichenko,WSH,LW,13,2,1,3,1,2,12,0,0,0,0,0,19,6
Haydn Fleury,WPG,D,38,2,2,4,-18,12,26,0,0,0,0,0,54,56
Dylan Samberg,WPG,D,66,1,13,14,5,14,87,0,0,0,0,0,53,115
Ilya Protas,WSH,LW,4,1,3,4,1,2,7,0,1,0,0,0,0,2
Elias Salomonsson,WPG,D,32,1,4,5,-6,12,37,0,0,1,0,0,50,27
Vincent Desharnais,WSH,D,53,1,6,7,7,68,34,1,0,0,0,0,103,83
Timothy Liljegren,WSH,D,47,1,10,11,-7,29,40,0,0,2,0,0,38,90
Josh Dunne,WSH,C,34,1,3,4,-7,38,29,0,0,0,0,0,40,16
Arshdeep Bains,VAN,LW,28,1,4,5,-3,12,18,0,0,1,0,0,24,5
Ty Mueller,VAN,C,6,1,0,1,1,2,2,0,0,0,0,0,5,4
Justin Holl,WSH,D,9,1,1,2,5,6,7,1,0,0,0,0,5,5
Matt Rempe,NYR,C,26,1,0,1,-4,11,15,0,0,0,0,0,86,6
Carter Yakemchuk,OTT,D,4,1,1,2,-1,2,5,0,0,1,0,0,0,4
Rasmus Ristolainen,PHI,D,44,1,13,14,10,16,58,0,0,1,0,2,48,63
Ilya Solovyov,PIT,D,30,1,7,8,0,16,23,0,0,0,0,0,35,33
Declan Carlile,PIT,D,42,1,2,3,5,40,33,0,0,0,0,0,51,38
Harrison Brunicke,PIT,D,9,1,0,1,-4,6,8,0,0,0,0,0,4,13
Ethan Cardwell,SJS,C,7,1,0,1,-3,2,6,1,0,0,0,0,9,1
Filip Hallander,PIT,C,13,1,3,4,4,2,22,1,0,0,1,0,3,5
Ryan Graves,PIT,D,22,1,0,1,-3,10,21,0,0,0,0,0,23,38
Oliver Bonk,PHI,D,1,1,1,2,1,0,1,0,0,0,0,0,2,0
Nolan Foote,PHI,LW,12,1,0,1,-4,6,13,0,0,0,0,0,27,4
Zach Aston-Reese,PHI,C,27,1,4,5,-1,12,17,0,0,0,0,0,78,17
Dakota Mermis,TOR,D,11,1,0,1,-3,11,5,0,0,0,0,0,8,9
Max Crozier,TBL,D,35,1,9,10,7,40,46,0,0,0,0,1,39,31
Conor Geekie,TBL,C,14,1,2,3,-3,8,10,0,0,0,0,0,33,6
Jacob Quillan,TOR,C,23,1,2,3,-5,2,14,0,0,0,0,0,46,13
Luke Schenn,VAN,D,50,1,6,7,-12,43,35,0,0,0,0,0,149,57
Mackenzie MacEachern,VAN,LW,8,1,3,4,0,12,6,0,0,0,0,0,10,6
Scott Sabourin,TBL,RW,26,1,4,5,1,89,11,0,0,0,0,0,63,11
Victor Hedman,TBL,D,33,1,16,17,-1,10,50,0,0,6,0,0,19,44
Josh Mahura,SEA,D,23,1,2,3,8,16,15,1,0,0,0,0,26,36
Cale Fleury,SEA,D,23,1,2,3,1,7,22,0,0,0,0,0,50,34
Curtis Douglas,SEA,C,43,1,3,4,-3,108,29,0,0,0,0,0,64,12
Sam Dickinson,SJS,D,72,1,13,14,-5,22,72,0,0,0,0,0,74,70
Cameron Hughes,DAL,C,3,1,0,1,2,0,2,0,0,0,0,0,3,2
Zakhar Bardakov,COL,C,60,1,9,10,6,14,35,0,0,0,0,0,50,22
Tyler Myers,DAL,D,73,1,10,11,-23,52,88,0,0,0,0,0,85,121
Mattias Janmark,EDM,C,43,1,7,8,-8,22,24,0,0,0,0,1,10,13
Jacob Bernard-Docker,DET,D,63,1,4,5,0,25,41,0,0,0,0,0,66,87
Connor Clattenburg,EDM,LW,5,1,0,1,1,13,3,0,0,0,0,0,17,3
Quinn Hutson,EDM,RW,4,1,0,1,-1,0,3,1,0,0,0,0,0,1
Garnet Hathaway,FLA,RW,66,1,2,3,-6,59,34,0,0,0,0,0,252,58
Sam Lafferty,FLA,RW,29,1,1,2,-2,14,9,0,0,0,0,0,35,5
Angus Crookshank,FLA,LW,8,1,0,1,1,4,4,0,0,0,0,0,5,7
Jeremy Lauzon,VGK,D,68,1,12,13,-3,89,73,0,0,0,0,0,251,97
Arber Xhekaj,MTL,D,65,1,3,4,-8,116,40,0,0,0,0,0,178,43
Hunter Haight,MIN,C,9,1,1,2,-5,4,13,0,0,0,0,0,10,2
Justin Kirkland,MIN,LW,20,1,1,2,1,2,11,1,0,0,0,0,29,10
Angus Booth,LAK,D,1,1,0,1,1,0,1,0,0,0,0,0,2,1
Cody Ceci,LAK,D,82,1,8,9,-10,16,59,0,0,0,0,1,37,114
Andre Lee,LAK,C,7,1,1,2,-2,0,5,0,0,0,0,0,17,3
Vladislav Kolyachonok,NJD,D,13,1,2,3,2,4,12,1,0,0,0,0,5,13
Matt Luff,NYI,RW,5,1,0,1,-2,0,5,0,0,0,0,0,8,4
Brett Pesce,NJD,D,37,1,6,7,-11,6,45,0,0,0,0,0,11,80
Riley Tufte,NJD,LW,4,1,0,1,-1,0,4,0,1,0,0,0,7,1
Declan Chisholm,NJD,D,26,1,6,7,3,4,20,0,0,0,0,0,11,22
Joakim Kemell,NSH,LW,16,1,2,3,2,0,12,0,0,0,0,0,25,9
Adam Wilsby,NSH,D,58,1,15,16,2,29,59,0,0,0,0,0,28,47
Ozzy Wiesblatt,NSH,RW,40,1,4,5,-6,38,25,0,0,0,0,0,100,18
Owen Beck,MTL,C,15,1,0,1,4,6,11,0,0,0,0,0,24,8
Ilya Lyubushkin,NSH,D,53,1,8,9,1,40,33,0,0,0,0,0,68,90
Ben Jones,CGY,C,28,1,2,3,-10,0,26,0,0,0,0,0,58,11
Martin Pospisil,CGY,C,22,1,2,3,-4,17,19,0,0,0,0,0,84,6
Brayden Pachal,CGY,D,39,1,6,7,-1,47,28,0,0,0,0,0,89,40
Charles-Alexis Legault,CAR,D,12,1,1,2,5,15,12,0,0,0,0,0,13,10
Tyson Gross,CGY,C,6,1,0,1,-2,2,5,0,0,0,0,0,4,5
Konsta Helenius,BUF,C,9,1,3,4,1,0,15,0,0,0,0,0,10,3
Jaccob Slavin,CAR,D,39,1,7,8,8,4,63,1,0,0,0,2,6,54
Joel Nystrom,CAR,D,38,1,9,10,6,6,43,0,0,0,0,0,10,22
Jordan Greenway,CHI,LW,40,1,5,6,-10,29,32,0,0,0,0,0,57,22
Sacha Boisvert,CHI,C,7,1,1,2,-1,9,6,1,0,0,0,0,9,1
Erik Gudbranson,CBJ,D,37,1,2,3,6,19,34,0,0,0,0,0,45,64
Noah Juulsen,COL,D,52,1,9,10,3,15,26,0,0,0,0,0,104,45
Brett Kulak,COL,D,83,1,11,12,-4,38,95,0,0,0,0,0,19,108
Mikael Pyyhtia,CBJ,LW,5,1,0,1,-1,0,6,0,0,0,0,0,1,2
Jake Bean,FA,D,16,1,1,2,-7,16,16,0,0,0,0,0,3,29
Kevin Rooney,FA,C,1,1,0,1,1,0,1,0,0,0,0,0,0,0
Hugh McGing,FA,LW,3,1,1,2,0,0,4,0,0,0,0,0,0,2
Olle Lycksell,FA,RW,7,1,1,2,-2,0,7,1,0,0,0,0,4,4
Matt Dumba,FA,D,11,1,2,3,-5,11,7,0,0,0,0,0,16,12
Mike Reilly,FA,D,42,1,8,9,11,26,63,0,0,0,1,0,18,37
Gustav Nyquist,FA,RW,51,1,11,12,-8,10,62,0,0,5,0,0,28,19
Evgenii Dadonov,FA,RW,24,1,0,1,-6,2,21,0,0,0,0,0,7,12
Nick Leddy,FA,D,32,1,6,7,-9,6,16,0,0,0,0,0,7,40
Tristan Luneau,ANA,D,1,1,0,1,2,0,2,0,0,0,0,0,1,1
Travis Mitchell,ANA,D,9,1,0,1,0,6,4,0,0,0,0,0,13,6
Nikita Nesterenko,ANA,LW,29,1,8,9,-2,8,31,1,0,0,0,0,53,8
Sam Colangelo,ANA,RW,9,1,0,1,-3,4,7,0,0,0,0,0,11,1
Pierre-Olivier Joseph,FA,D,31,1,5,6,-16,8,22,0,0,0,0,0,18,28
Jordan Harris,BOS,D,8,1,2,3,0,0,12,0,0,0,0,0,5,5
Brian Halonen,BOS,LW,15,1,1,2,-1,9,7,1,0,0,0,0,28,2
Matthew Poitras,BOS,C,3,1,0,1,1,4,8,0,0,0,0,0,0,2
James Hagens,BOS,C,2,0,1,1,1,2,2,0,0,0,0,0,1,0
Ivan Ivan,BOS,C,9,0,1,1,1,2,4,0,0,0,0,0,3,1
Justin Danforth,BUF,RW,4,0,0,0,-2,2,2,0,0,0,0,0,3,4
Conor Timmins,BUF,D,39,0,8,8,-8,18,44,0,0,0,0,0,29,81
Dennis Gilbert,BUF,D,8,0,1,1,0,2,2,0,0,0,0,0,10,12
Mason Geertsen,BUF,LW,5,0,0,0,-1,12,1,0,0,0,0,0,8,0
Trevor Kuntar,BUF,C,1,0,0,0,-1,0,0,0,0,0,0,0,1,0
Ryan Johnson,BUF,D,3,0,0,0,0,2,0,0,0,0,0,0,2,3
Tyson Hinds,ANA,D,6,0,0,0,1,2,9,0,0,0,0,0,6,10
Nathan Gaucher,ANA,C,3,0,0,0,-1,0,2,0,0,0,0,0,6,1
Derek Forbort,FA,D,2,0,0,0,0,2,1,0,0,0,0,0,2,4
Kevin Gravel,FA,D,1,0,0,0,0,0,1,0,0,0,0,0,1,3
Travis Hamonic,FA,D,26,0,2,2,-11,29,21,0,0,0,0,0,32,41
Jeff Petry,FA,D,67,0,9,9,-15,24,54,0,0,2,0,0,66,65
Andrew Agozzino,FA,LW,2,0,0,0,0,0,0,0,0,0,0,0,4,1
Brendan Smith,FA,D,15,0,2,2,-1,11,10,0,0,0,0,0,12,11
Garrett Wilson,FA,LW,3,0,0,0,0,5,3,0,0,0,0,0,6,0
T.J. Tynan,FA,C,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Joseph LaBate,FA,C,1,0,0,0,-1,0,2,0,0,0,0,0,6,2
Jordan Oesterle,FA,D,1,0,0,0,-1,0,0,0,0,0,0,0,1,2
Colin Miller,FA,D,18,0,2,2,-8,6,20,0,0,1,0,0,29,13
Matt Benning,FA,D,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Matt Grzelcyk,FA,D,69,0,12,12,-9,32,68,0,0,3,0,1,28,54
Skyler Brind'Amour,FA,LW,4,0,0,0,-2,2,2,0,0,0,0,0,5,0
Daniil Miromanov,FA,D,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Adam Boqvist,FA,D,28,0,4,4,-9,8,17,0,0,1,0,0,11,23
Josiah Slavin,FA,LW,2,0,0,0,1,2,0,0,0,0,0,0,1,1
Egor Zamula,FA,D,33,0,3,3,6,4,18,0,0,0,0,0,7,40
Rafael Harvey-Pinard,FA,LW,1,0,0,0,1,0,2,0,0,0,0,0,0,0
Victor Soderstrom,FA,D,8,0,1,1,3,0,8,0,0,0,0,0,1,10
Lassi Thomson,FA,D,11,0,3,3,3,0,11,0,0,1,0,0,6,9
Arthur Kaliyev,FA,RW,2,0,1,1,0,0,4,0,0,1,0,0,0,0
Nathan Legare,FA,RW,1,0,0,0,0,0,0,0,0,0,0,0,2,1
Matej Blumel,FA,LW,4,0,0,0,-3,0,4,0,0,0,0,0,2,2
Brendan Brisson,FA,C,3,0,1,1,-1,0,2,0,0,0,0,0,1,1
Roby Jarventie,FA,LW,3,0,0,0,-1,0,2,0,0,0,0,0,1,4
Nils Aman,FA,C,2,0,0,0,0,0,1,0,0,0,0,0,2,1
Patrik Laine,FA,RW,5,0,1,1,-3,2,6,0,0,0,0,0,2,0
Boris Katchouk,FA,LW,3,0,0,0,0,0,0,0,0,0,0,0,5,2
Jacob Moverare,FA,D,15,0,0,0,-4,0,7,0,0,0,0,0,3,12
Joona Koppanen,FA,LW,13,0,1,1,-2,2,7,0,0,0,0,0,11,4
Dysin Mayo,FA,D,3,0,1,1,1,0,5,0,0,0,0,0,0,1
Anthony Richard,FA,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas Aube-Kubel,FA,C,6,0,2,2,1,6,5,0,0,0,0,0,7,5
Juho Lammikko,FA,RW,24,0,2,2,-4,4,15,0,0,0,0,0,40,14
Jake Christiansen,CBJ,D,40,0,3,3,-7,8,26,0,0,0,0,0,30,24
Luca Del Bel Belluz,CBJ,C,14,0,1,1,-2,4,11,0,0,0,0,0,3,10
Luca Pinelli,CBJ,C,3,0,0,0,-1,0,6,0,0,0,0,0,2,1
Keaton Middleton,COL,D,3,0,1,1,-1,4,0,0,0,0,0,0,6,1
Logan O'Connor,COL,RW,13,0,2,2,-1,4,13,0,0,0,0,0,11,3
Domenick Fensore,COL,D,1,0,0,0,-2,0,2,0,0,0,0,0,1,3
Colton White,CBJ,D,23,0,4,4,2,2,14,0,0,0,0,0,23,16
Dominic Toninato,CHI,LW,8,0,1,1,0,6,8,0,0,0,0,0,12,1
Kevin Korchinski,CHI,D,13,0,2,2,-4,4,7,0,0,0,0,0,4,13
Ethan Del Mastro,CHI,D,19,0,1,1,-11,18,18,0,0,0,0,0,19,22
Connor Mackey,CHI,D,3,0,0,0,-3,4,2,0,0,0,0,0,2,2
Felix Unger Sorum,CAR,RW,1,0,1,1,1,0,0,0,0,0,0,0,0,1
Justin Robidas,CAR,C,2,0,1,1,0,0,2,0,0,0,0,0,3,1
Ronan Seeley,CAR,D,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Nicolas Deslauriers,CAR,LW,31,0,2,2,-3,38,18,0,0,0,0,0,121,8
Jason Polin,BUF,RW,4,0,0,0,1,0,0,0,0,0,0,0,11,3
Aydar Suniev,CGY,LW,6,0,1,1,0,2,9,0,0,0,0,0,2,3
Sam Morton,CGY,C,3,0,0,0,-1,10,3,0,0,0,0,0,9,1
William Stromgren,CGY,LW,3,0,0,0,-1,0,2,0,0,0,0,0,0,0
Abram Wiebe,CGY,D,4,0,0,0,0,2,0,0,0,0,0,0,2,1
Rory Kerins,CGY,LW,4,0,0,0,-1,2,1,0,0,0,0,0,3,5
Dryden Hunt,CGY,LW,3,0,0,0,-3,2,4,0,0,0,0,0,9,4
Joel Hanley,CGY,D,68,0,7,7,-5,44,43,0,0,0,0,0,42,90
Andreas Englund,CGY,D,3,0,0,0,-1,2,2,0,0,0,0,0,4,1
Hunter Skinner,NSH,D,1,0,0,0,1,0,0,0,0,0,0,0,4,1
Jack Ahcan,NSH,D,11,0,2,2,2,2,8,0,0,0,0,0,6,6
Justin Barron,NSH,D,52,0,9,9,-1,17,31,0,0,0,0,0,37,60
Florian Xhekaj,MTL,LW,5,0,1,1,-1,7,4,0,0,0,0,0,9,4
Brady Martin,NSH,C,3,0,1,1,0,0,2,0,0,0,0,0,0,2
Cole O'Hara,NSH,RW,1,0,1,1,1,0,1,0,0,0,0,0,2,0
Topias Vilen,NJD,D,2,0,0,0,1,0,0,0,0,0,0,0,0,1
Shane Lachance,NJD,LW,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Marc McLaughlin,NJD,C,7,0,0,0,-2,0,0,0,0,0,0,0,4,2
Seamus Casey,NJD,D,2,0,0,0,-3,0,4,0,0,0,0,0,0,1
Xavier Parent,NJD,LW,5,0,0,0,-1,2,2,0,0,0,0,0,7,1
Jonas Siegenthaler,NJD,D,82,0,16,16,-9,48,60,0,0,0,0,2,92,135
Johnny Kovacevic,NJD,D,34,0,8,8,0,38,30,0,0,0,0,0,57,39
Liam Foudy,NYI,C,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Alexander Romanov,NYI,D,15,0,1,1,-7,6,17,0,0,0,0,0,31,31
Lane Pederson,LAK,C,5,0,0,0,0,0,0,0,0,0,0,0,16,3
Erik Gustafsson,LAK,D,2,0,0,0,-2,2,3,0,0,0,0,0,2,1
Jared Wright,LAK,RW,23,0,4,4,0,4,32,0,0,0,0,0,27,18
Kenny Connors,LAK,C,2,0,0,0,-1,0,5,0,0,0,0,0,3,1
Viking Gustafsson-Nyberg,MIN,D,2,0,0,0,1,0,0,0,0,0,0,0,2,3
David Spacek,MIN,D,2,0,0,0,-1,0,0,0,0,0,0,0,1,2
Daemon Hunt,MIN,D,32,0,6,6,-3,6,19,0,0,0,0,0,21,43
Matt Kiersted,MIN,D,6,0,1,1,0,0,4,0,0,0,0,1,0,10
Carson Lambos,MIN,D,1,0,0,0,1,0,1,0,0,0,0,0,0,1
David Reinbacher,MTL,D,2,0,1,1,0,0,3,0,0,0,0,0,1,2
Adam Engstrom,MTL,D,15,0,1,1,2,8,11,0,0,0,0,0,7,8
Jared Davidson,MTL,C,10,0,1,1,-4,10,9,0,0,0,0,0,18,1
Brett Berard,MTL,LW,13,0,0,0,-1,6,10,0,0,0,0,0,17,9
Samuel Poulin,MTL,RW,2,0,0,0,-2,0,1,0,0,0,0,0,2,2
Tanner Laczynski,VGK,C,10,0,5,5,0,4,12,0,0,1,0,0,2,5
Dylan Coghlan,VGK,D,3,0,0,0,1,2,2,0,0,0,0,0,4,4
Jonas Rondbjerg,VGK,RW,4,0,1,1,-2,0,6,0,0,0,0,0,0,0
Adam Ginning,VGK,D,5,0,0,0,0,0,2,0,0,0,0,0,4,5
Ville Heinola,VGK,D,5,0,0,0,0,4,7,0,0,0,0,0,6,3
Raphael Lavoie,VGK,C,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Kai Uchacz,VGK,C,3,0,0,0,-1,5,2,0,0,0,0,0,7,3
Donovan Sebrango,FLA,D,42,0,8,8,-5,68,33,0,0,0,0,0,77,32
Jack Devine,FLA,RW,6,0,0,0,-3,2,6,0,0,0,0,0,4,0
Mikulas Hovorka,FLA,D,4,0,1,1,-1,0,3,0,0,0,0,0,3,2
Marek Alscher,FLA,D,4,0,3,3,4,0,6,0,0,0,0,0,4,6
Ludvig Jansson,FLA,D,4,0,1,1,2,0,3,0,0,1,0,0,0,5
Jaycob Megna,VGK,D,4,0,0,0,-5,2,1,0,0,0,0,0,6,1
Jonah Gadjovich,FLA,LW,10,0,3,3,2,7,8,0,0,0,0,0,30,3
Bokondji Imama,FLA,LW,2,0,0,0,0,5,2,0,0,0,0,0,3,0
Dmitry Kulikov,FLA,D,19,0,0,0,-5,10,15,0,0,0,0,0,22,16
Riley Stillman,EDM,D,4,0,0,0,1,0,1,0,0,0,0,0,7,4
Alec Regula,EDM,D,29,0,3,3,-16,35,18,0,0,0,0,0,15,44
Carter Mazur,DET,LW,8,0,0,0,-3,0,3,0,0,0,0,0,10,6
Sheldon Dries,DET,C,5,0,0,0,0,0,2,0,0,0,0,0,8,3
Wilmer Skoog,DET,C,3,0,2,2,3,4,4,0,0,0,0,0,2,5
Michael Brandsegg-Nygard,DET,RW,14,0,1,1,-5,2,20,0,0,0,0,0,43,3
Taylor Makar,COL,LW,12,0,0,0,0,4,7,0,0,0,0,0,17,1
Tristen Nielsen,COL,C,4,0,1,1,1,0,3,0,0,0,0,0,9,1
Georgi Merkulov,COL,LW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0
Luca Cagnoni,SJS,D,3,0,0,0,0,2,4,0,0,0,0,0,5,3
John Hayden,SEA,C,3,0,0,0,-1,2,2,0,0,0,0,0,7,2
Oscar Fisker Molgaard,SEA,C,13,0,2,2,2,2,6,0,0,0,0,0,9,8
Brandon Carlo,STL,D,55,0,7,7,4,37,66,0,0,0,0,1,65,98
Jakob Pelletier,TBL,LW,5,0,0,0,-1,0,4,0,0,0,0,0,8,3
Simon Lundmark,TBL,D,1,0,0,0,1,0,1,0,0,0,0,0,2,2
Steve Santini,TBL,D,12,0,1,1,1,2,4,0,0,0,0,0,9,7
Aleksanteri Kaskimaki,STL,C,5,0,0,0,-6,0,6,0,0,0,0,0,2,3
Maveric Lamoureux,UTA,D,5,0,1,1,4,2,4,0,0,0,0,0,11,9
Dmitri Simashev,UTA,D,28,0,1,1,-11,23,26,0,0,0,0,0,14,28
Joshua Roy,UTA,C,3,0,0,0,0,2,2,0,0,0,0,0,6,0
Luke Haymes,TOR,C,4,0,1,1,-2,2,3,0,0,0,0,0,3,2
Marshall Rifai,TOR,D,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Cole McWard,TOR,D,3,0,0,0,1,0,1,0,0,0,0,0,4,5
Brandon Tanev,UTA,LW,56,0,3,3,-15,50,42,0,0,0,0,0,155,34
Dylan Duke,TBL,C,1,0,0,0,-1,0,1,0,0,0,0,0,0,0
Maxim Groshev,TBL,D,2,0,1,1,1,0,1,0,0,0,0,0,0,1
Michael Callahan,TBL,D,5,0,0,0,-1,0,3,0,0,0,0,0,3,9
Chris Tanev,TOR,D,11,0,2,2,8,0,8,0,0,0,0,0,2,15
Philippe Myers,TOR,D,39,0,2,2,-10,22,42,0,0,0,0,0,55,51
William Villeneuve,TOR,D,3,0,0,0,1,0,2,0,0,0,0,0,1,5
Ryan Tverberg,TOR,RW,2,0,0,0,1,2,1,0,0,0,0,0,3,1
Michael Pezzetta,TOR,C,9,0,0,0,-4,35,2,0,0,0,0,0,30,3
Zack MacEwen,TOR,C,3,0,0,0,0,0,4,0,0,0,0,0,6,1
Jack Studnicka,PHI,C,19,0,0,0,-6,4,16,0,0,0,0,0,19,6
Simon Benoit,PHI,D,73,0,6,6,-22,41,60,0,0,0,0,0,194,114
Hunter McDonald,PHI,D,1,0,1,1,3,4,0,0,0,0,0,0,5,1
Jacob Gaucher,PHI,C,4,0,0,0,-1,0,4,0,0,0,0,0,3,1
David Jiricek,PHI,D,26,0,0,0,0,16,16,0,0,0,0,0,8,19
Ty Murchison,PHI,D,3,0,0,0,1,0,1,0,0,0,0,0,5,2
Jett Luchanko,PHI,C,4,0,0,0,-3,2,1,0,0,0,0,0,2,3
Caleb Jones,PIT,D,7,0,1,1,1,0,5,0,0,0,0,0,10,15
Patrick Giles,SJS,RW,3,0,1,1,1,0,2,0,0,0,0,0,3,2
Michael Kesselring,SJS,D,34,0,2,2,0,50,46,0,0,0,0,0,25,38
Brett Leason,SJS,RW,6,0,0,0,-2,0,1,0,0,0,0,0,10,0
Alex Barre-Boulet,SJS,C,2,0,1,1,0,0,0,0,0,0,0,0,3,0
Jake Livanavage,PIT,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,1
Owen Pickering,PIT,D,4,0,0,0,-3,2,1,0,0,0,0,0,1,2
Tristan Broz,PIT,LW,1,0,0,0,-1,0,2,0,0,0,0,0,0,0
Jorian Donovan,OTT,D,2,0,0,0,0,0,1,0,0,0,0,0,2,1
Nikolas Matinpalo,OTT,D,50,0,5,5,-1,16,37,0,0,0,0,1,49,55
Xavier Bourgault,OTT,RW,2,0,0,0,-1,0,3,0,0,0,0,0,3,0
Drew Fortescue,NYR,D,9,0,2,2,4,4,3,0,0,0,0,0,6,7
Kurtis MacDermid,OTT,LW,19,0,1,1,-5,33,4,0,0,0,0,0,18,6
Hayden Hodgson,OTT,C,10,0,0,0,-2,11,4,0,0,0,0,0,29,0
Cameron Crotty,OTT,D,6,0,1,1,0,0,5,0,0,0,0,0,3,3
Philip Tomasino,OTT,C,9,0,1,1,-2,0,9,0,0,0,0,0,11,7
Scott Morrow,NYR,D,29,0,6,6,-5,4,24,0,0,2,0,0,11,29
Vincent Iorio,NYR,D,27,0,3,3,-4,12,15,0,0,0,0,0,15,39
Urho Vaakanainen,NYR,D,34,0,6,6,0,14,23,0,0,0,0,0,11,26
Dennis Cholowski,NYR,D,17,0,2,2,-6,2,12,0,0,0,0,0,3,17
Victor Eklund,NYI,LW,1,0,1,1,0,0,2,0,0,0,0,0,2,0
Justin Dowling,NYR,C,2,0,0,0,-1,0,1,0,0,0,0,0,3,1
Anton Blidh,NYR,LW,4,0,1,1,1,0,4,0,0,0,0,0,10,0
Isaiah George,NYI,D,4,0,1,1,1,0,2,0,0,0,0,0,1,3
Marshall Warren,NYI,D,8,0,3,3,0,4,7,0,0,0,0,0,7,5
Mitchell Chaffee,NYI,RW,11,0,1,1,-2,4,9,0,0,0,0,0,29,5
Dylan McIlrath,WSH,D,13,0,0,0,-1,10,5,0,0,0,0,0,26,9
Braeden Cootes,VAN,C,3,0,0,0,-2,0,0,0,0,0,0,0,3,1
Victor Mancini,VAN,D,24,0,3,3,-12,7,14,0,0,0,0,0,28,26
Kirill Kudryavtsev,VAN,D,3,0,2,2,2,0,4,0,0,0,0,0,1,1
Bogdan Trineyev,WSH,RW,2,0,0,0,0,0,1,0,0,0,0,0,1,2
Danny Zhilkin,WPG,C,6,0,1,1,3,0,4,0,0,0,0,0,5,4
Brayden Yager,WPG,C,3,0,0,0,0,2,2,0,0,0,0,0,0,0
Walker Duehr,WPG,RW,3,0,0,0,-1,0,2,0,0,0,0,0,10,2
Isaak Phillips,WPG,D,3,0,0,0,0,2,3,0,0,0,0,0,3,1
Jack St. Ivany,WPG,D,20,0,7,7,4,6,17,0,0,0,0,0,48,24
Henry Thrun,WPG,D,4,0,0,0,-1,0,4,0,0,0,0,0,3,4
Parker Ford,WPG,C,15,0,1,1,-2,4,10,0,0,0,0,0,27,12
Nikita Chibrikov,WPG,RW,11,0,0,0,0,14,9,0,0,0,0,0,16,5
