,,,,Overall,,,,,,,PP,,SH,,Defense,
Tim Schaller,FA,C,18,1,1,2,-5,2,19,0,0,0,0,0,44,14
Nate Schmidt,WPG,D,39,1,3,4,-2,10,40,0,0,0,0,0,34,33
Andrew Miller,FA,RW,9,1,5,6,-2,0,14,0,0,0,0,0,7,6
Anthony Duclair,FLA,LW,18,1,6,7,4,4,18,0,0,1,0,0,6,5
Mirco Mueller,FA,D,39,1,3,4,-8,10,31,0,0,0,0,0,49,58
Ryan Murray,EDM,D,12,1,2,3,1,8,8,0,1,0,0,0,5,11
Chris Brown,PIT,C,5,1,0,1,1,2,4,0,0,0,0,0,6,1
Brian Dumoulin,PIT,D,8,1,0,1,0,2,4,0,0,0,0,0,11,9
Brad Hunt,COL,D,11,1,2,3,-6,0,20,0,1,0,0,0,8,10
Jonathan Marchessault,VGK,LW,2,1,0,1,1,0,3,0,0,0,0,0,4,0
Drew Shore,FA,C,11,1,2,3,-5,0,13,0,0,0,0,0,10,4
Nick Shore,FA,C,34,1,6,7,0,10,33,0,0,1,0,0,51,14
Josh Leivo,STL,LW,9,1,0,1,-1,4,10,0,0,0,0,0,5,0
Reid Boucher,FA,RW,11,1,0,1,-4,0,20,0,0,0,0,0,9,5
Frank Corrado,FA,D,10,1,0,1,-7,0,8,0,0,0,0,0,15,12
Iiro Pakarinen,FA,RW,17,1,2,3,-4,2,34,0,0,2,0,0,51,3
Klas Dahlbeck,FA,D,23,1,3,4,-8,8,20,0,0,0,0,0,64,46
Alexey Marchenko,FA,D,13,1,1,2,1,2,7,0,0,0,0,0,9,10
Joe Morrow,FA,D,15,1,0,1,3,4,20,0,0,0,0,0,18,22
Jamie Oleksiak,SEA,D,36,1,7,8,0,8,36,0,0,0,0,0,82,46
Nathan Beaulieu,ANH,D,64,1,8,9,6,45,62,0,0,2,0,0,50,69
Miikka Salomaki,FA,RW,1,1,0,1,1,0,4,0,0,0,0,0,7,1
Adam Clendening,FA,D,21,1,3,4,2,10,17,0,1,2,0,0,9,22
Rocco Grimaldi,FA,C,7,1,0,1,1,4,18,0,0,0,0,0,7,1
Joe Whitney,FA,LW,4,1,0,1,-1,0,1,0,0,0,0,0,5,0
Cory Conacher,FA,LW,15,1,2,3,-3,14,23,0,0,0,0,0,19,7
Corey Tropp,ANH,RW,61,1,7,8,-14,76,22,0,0,0,0,0,80,28
Christian Thomas,FA,RW,18,1,0,1,-2,7,26,0,0,0,0,0,8,3
Bryan Rust,PIT,RW,14,1,1,2,-3,4,34,0,0,0,0,0,21,3
Stanislav Galiev,FA,RW,2,1,0,1,1,0,2,0,0,0,0,0,3,0
Michael Chaput,FA,C,33,1,4,5,-8,21,23,0,0,0,0,0,59,20
Martin Marincin,FA,D,41,1,4,5,-4,16,38,0,0,0,0,0,17,59
Mark Borowiecki,NSH,D,63,1,10,11,15,107,30,0,0,0,0,0,233,102
Zach Trotman,FA,D,27,1,4,5,-2,0,46,1,0,0,0,0,44,33
Sam Carrick,ANH,C,16,1,1,2,1,9,17,0,0,0,0,0,30,1
Brandon Davidson,FA,D,12,1,0,1,-5,0,7,0,0,0,0,0,18,22
Freddie Hamilton,FA,C,18,1,0,1,-2,0,11,1,0,0,0,0,25,3
Liam O'Brien,ARI,C,13,1,1,2,4,23,16,0,0,0,0,0,35,0
Casey Bailey,WAS,RW,6,1,0,1,1,2,9,0,0,0,0,0,3,4
Borna Rendulic,FA,RW,11,1,1,2,1,6,6,0,0,0,0,0,22,3
Viktor Arvidsson,LA,LW,6,0,0,0,0,0,9,0,0,0,0,0,3,5
Kyle Baun,FA,LW,3,0,0,0,-1,0,4,0,0,0,0,0,12,0
Sam Bennett,FLA,LW,1,0,1,1,-1,0,1,0,0,0,0,0,0,0
Kevin Fiala,LA,LW,1,0,0,0,-1,0,3,0,0,0,0,0,0,1
Sam Reinhart,FLA,RW,9,0,1,1,-1,2,3,0,0,0,0,0,3,5
Chris Wagner,BOS,RW,9,0,0,0,-2,2,7,0,0,0,0,0,22,3
John Ramage,FA,D,1,0,0,0,-1,0,4,0,0,0,0,0,2,1
Justin Shugg,FA,RW,3,0,0,0,0,2,3,0,0,0,0,0,3,0
Petter Granberg,FA,D,7,0,0,0,1,6,1,0,0,0,0,0,16,7
Anthony Bitetto,FLA,D,7,0,0,0,-1,7,2,0,0,0,0,0,9,3
Brendan Ranford,FA,LW,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Dalton Prout,FA,D,63,0,8,8,-14,85,64,0,0,0,0,0,166,84
Jerry D'Amigo,FA,RW,9,0,0,0,-4,2,7,0,0,0,0,0,8,7
Michael Sgarbossa,WAS,LW,3,0,1,1,0,10,2,0,0,0,0,0,0,1
Stefan Elliott,FA,D,5,0,0,0,-2,2,10,0,0,0,0,0,2,5
Oliver Lauridsen,FA,D,1,0,0,0,-1,10,2,0,0,0,0,0,2,0
Ryan Bourque,FA,C,1,0,0,0,-1,0,1,0,0,0,0,0,0,0
Jason Akeson,FA,RW,13,0,0,0,-1,8,9,0,0,0,0,0,11,4
Taylor Fedun,PIT,D,7,0,4,4,0,4,12,0,0,2,0,0,0,8
Harry Zolnierczyk,NYR,LW,2,0,0,0,-1,0,1,0,0,0,0,0,6,1
Curtis Hamilton,FA,LW,1,0,0,0,0,5,0,0,0,0,0,0,4,1
Oscar Lindberg,FA,C,1,0,0,0,0,0,2,0,0,0,0,0,3,0
Mark Alt,FA,D,1,0,0,0,-1,0,0,0,0,0,0,0,1,0
Petr Straka,FA,RW,3,0,2,2,1,0,2,0,0,0,0,0,4,1
Joakim Nordstrom,FA,C,38,0,3,3,-5,4,42,0,0,0,0,0,73,17
Danny Biega,FA,D,10,0,2,2,-5,0,7,0,0,0,0,0,27,7
Greg McKegg,EDM,C,3,0,0,0,0,0,1,0,0,0,0,0,3,2
Max Reinhart,FA,C,4,0,0,0,-3,0,3,0,0,0,0,0,1,3
Patrik Nemeth,ARI,D,22,0,3,3,0,6,16,0,0,0,0,0,28,21
Alex Petrovic,DAL,D,33,0,3,3,-4,34,29,0,0,0,0,0,76,34
Jarred Tinordi,CHI,D,13,0,2,2,-5,19,5,0,0,0,0,0,20,18
Mike Sislo,FA,RW,10,0,1,1,-2,2,13,0,0,0,0,0,12,2
Matt Frattin,FA,RW,9,0,0,0,0,4,6,0,0,0,0,0,4,4
Philip Samuelsson,FA,D,4,0,0,0,-3,0,4,0,0,0,0,0,2,4
Ben Street,FA,C,3,0,0,0,0,0,4,0,0,0,0,0,3,0
Brandon DeFazio,FA,LW,2,0,0,0,0,0,2,0,0,0,0,0,0,0
Will Acton,FA,C,3,0,0,0,-2,5,2,0,0,0,0,0,3,3
Brian Gibbons,FA,C,25,0,5,5,2,8,21,0,0,1,0,0,14,17
Rasmus Rissanen,FA,D,6,0,0,0,-5,4,3,0,0,0,0,0,25,7
Matt Donovan,FA,D,12,0,3,3,4,0,12,0,0,0,0,0,22,16
Garrett Wilson,FA,LW,2,0,0,0,-2,0,5,0,0,0,0,0,5,1
Duncan Siemens,FA,D,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Scott Harrington,SJ,D,10,0,0,0,-10,4,9,0,0,0,0,0,12,10
David Musil,FA,D,4,0,2,2,-2,2,3,0,0,0,0,0,5,8
Ty Rattie,FA,RW,11,0,2,2,0,2,8,0,0,0,0,0,15,4
Alexander Khokhlachev,FA,C,3,0,0,0,-2,0,1,0,0,0,0,0,1,0
Joel Armia,MON,RW,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Stefan Noesen,CAR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Stuart Percy,FA,D,9,0,3,3,-4,2,13,0,0,2,0,0,14,13
Phillip Danault,LA,C,2,0,0,0,0,0,2,0,0,0,0,0,3,0
Nicklas Jensen,FA,RW,5,0,0,0,-1,0,7,0,0,0,0,0,7,4
Scott Wilson,FA,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Manning,FA,D,11,0,3,3,3,7,10,0,0,0,0,0,19,13
Brendan Shinnimin,FA,C,12,0,1,1,-1,8,10,0,0,0,0,0,12,4
Tyler Graovac,FA,C,3,0,0,0,0,0,4,0,0,0,0,0,0,2
Brody Sutter,FA,C,4,0,0,0,-2,0,0,0,0,0,0,0,3,2
Jyrki Jokipakka,FA,D,51,0,10,10,-2,8,40,0,0,0,0,0,42,66
Josh Manson,COL,D,28,0,3,3,1,31,26,0,0,0,0,0,44,24
Max Friberg,FA,LW,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Dominik Uher,FA,C,2,0,0,0,-1,0,0,0,0,0,0,0,2,1
Brian Ferlin,FA,RW,7,0,1,1,0,0,6,0,0,0,0,0,20,0
Tyler Wotherspoon,NJ,D,1,0,0,0,-3,0,1,0,0,0,0,0,0,2
Shane Prince,FA,LW,2,0,1,1,1,0,2,0,0,0,0,0,2,0
Nick Cousins,FLA,C,11,0,0,0,1,2,6,0,0,0,0,0,13,5
Michael Paliotta,FA,D,1,0,1,1,0,0,2,0,0,0,0,0,0,2
Keegan Lowe,FA,D,2,0,0,0,-2,10,0,0,0,0,0,0,3,4
Cameron Schilling,FA,D,4,0,0,0,1,4,2,0,0,0,0,0,4,2
Greg Pateryn,FA,D,17,0,0,0,0,6,10,0,0,0,0,0,48,18
Sean Collins,FA,C,8,0,2,2,0,2,4,0,0,0,0,0,18,0
Bobby Farnham,FA,LW,11,0,0,0,0,24,6,0,0,0,0,0,26,2
Karl Stollery,FA,D,10,0,0,0,-1,6,9,0,0,0,0,0,23,21
Paul Carey,FA,RW,10,0,1,1,2,0,5,0,0,0,0,0,12,2
Griffin Reinhart,FA,D,8,0,1,1,1,6,4,0,0,0,0,0,14,8
Slater Koekkoek,EDM,D,3,0,0,0,0,2,6,0,0,0,0,0,2,3
Kerby Rychel,FA,LW,5,0,3,3,3,2,4,0,0,0,0,0,11,3
Emile Poirier,FA,LW,6,0,1,1,1,0,2,0,0,0,0,0,7,1
Valeri Nichushkin,COL,LW,8,0,1,1,-5,2,6,0,0,0,0,0,7,1
Darnell Nurse,EDM,D,2,0,0,0,-2,0,2,0,0,0,0,0,5,0
Bogdan Yakimov,EDM,C,1,0,0,0,-1,0,1,0,0,0,0,0,2,0
Andrew Copp,DET,C,1,0,1,1,2,0,4,0,0,0,0,0,0,0
Ryan Hartman,MIN,RW,5,0,0,0,-1,2,8,0,0,0,0,0,11,2
Patrick Brown,PHI,C,7,0,0,0,-4,4,4,0,0,0,0,0,11,2
David Wolf,FA,LW,3,0,0,0,0,2,1,0,0,0,0,0,6,0
Tyler Gaudet,FA,C,2,0,0,0,-1,0,1,0,0,0,0,0,2,1
Trevor van Riemsdyk,WAS,D,18,0,1,1,0,2,21,0,0,0,0,0,4,15
Jordan Oesterle,DET,D,6,0,1,1,-4,0,7,0,0,0,0,0,2,3
Raman Hrabarenka,FA,D,1,0,0,0,1,0,0,0,0,0,0,0,1,3
Seth Helgeson,FA,D,22,0,2,2,4,18,11,0,0,0,0,0,42,18
Corban Knight,FA,C,2,0,0,0,0,0,2,0,0,0,0,0,4,1
Chad Ruhwedel,PIT,D,4,0,1,1,3,0,4,0,0,0,0,0,6,2
Luke Witkowski,STL,D,16,0,0,0,0,15,10,0,0,0,0,0,37,20
Daniil Tarasov,FA,RW,5,0,1,1,2,0,5,0,0,0,0,0,2,1
Andrew MacWilliam,FA,D,12,0,2,2,-6,12,5,0,0,0,0,0,35,20
Matt Lindblad,FA,RW,2,0,0,0,0,0,3,0,0,0,0,0,2,0
Eriah Hayes,FA,RW,4,0,0,0,-2,2,10,0,0,0,0,0,7,4
Brett Kulak,EDM,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Brendan Woods,BOS,LW,2,0,0,0,-1,0,3,0,0,0,0,0,2,0
Henrik Samuelsson,CHI,C,3,0,0,0,-2,2,4,0,0,0,0,0,5,0
Jake McCabe,CHI,D,2,0,0,0,0,0,2,0,0,0,0,0,4,1
Colin Smith,FA,C,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Jayson Megna,ANH,LW,12,0,1,1,-2,14,13,0,0,0,0,0,40,8
Andrej Sustr,MIN,D,72,0,13,13,10,34,55,0,0,1,0,0,39,84
Conor Allen,FA,D,4,0,0,0,-1,4,2,0,0,0,0,0,6,0
Shayne Gostisbehere,ARI,D,2,0,0,0,-2,0,2,0,0,0,0,0,0,1
Josh Anderson,MON,RW,6,0,1,1,-1,2,10,0,0,0,0,0,24,2
Jordan Martinook,CAR,LW,8,0,1,1,-3,0,8,0,0,0,0,0,14,2
Bobby Robins,FA,RW,3,0,0,0,0,14,0,0,0,0,0,0,6,0
Blair Jones,FA,C,4,0,0,0,-4,2,0,0,0,0,0,0,7,1
Chris Conner,NJ,RW,2,0,0,0,1,4,3,0,0,0,0,0,0,0
Patrick Kaleta,FA,RW,42,0,3,3,-11,36,25,0,0,0,0,1,88,25
Mark Fraser,FA,D,34,0,4,4,2,55,19,0,0,0,0,1,85,49
Devin Setoguchi,FA,RW,12,0,0,0,-7,4,12,0,0,0,0,0,12,5
Michael Blunden,FA,RW,2,0,0,0,-1,2,0,0,0,0,0,0,7,0
Adam Cracknell,ARI,C,17,0,1,1,-8,2,17,0,0,0,0,0,43,6
David Van der Gulik,FA,RW,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Colin Fraser,FA,C,1,0,0,0,-1,0,1,0,0,0,0,0,1,1
Josh Gorges,FA,D,46,0,6,6,-28,16,28,0,0,0,0,1,75,148
Shane O'Brien,FA,D,9,0,1,1,-4,5,4,0,0,0,0,0,36,12
Troy Bodie,FA,RW,5,0,0,0,0,5,1,0,0,0,0,0,4,0
Jeff Schultz,FA,D,9,0,1,1,1,4,7,0,0,0,0,0,10,9
Mark Fistric,FA,D,9,0,0,0,-3,4,1,0,0,0,0,0,28,21
Ladislav Smid,FA,D,31,0,1,1,-12,13,21,0,0,0,0,0,51,54
Mike Weaver,FA,D,31,0,4,4,0,6,8,0,0,0,0,0,35,61
Keith Ballard,FA,D,14,0,1,1,-3,26,5,0,0,0,0,0,15,20
Dany Heatley,FA,LW,6,0,0,0,-3,0,8,0,0,0,0,0,5,3
Bryan Allen,FA,D,11,0,2,2,-2,6,6,0,0,0,0,0,20,15
Bryce Salvador,FA,D,15,0,2,2,-5,20,13,0,0,0,0,0,22,19
Chris Phillips,FA,D,36,0,3,3,0,12,29,0,0,1,0,0,70,54
Kimmo Timonen,FA,D,16,0,0,0,-3,2,10,0,0,0,0,0,15,15
Colton Orr,FA,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brian McGrattan,FA,RW,8,0,0,0,-2,4,10,0,0,0,0,0,11,1
Anton Volchenkov,FA,D,46,0,7,7,4,14,35,0,0,0,0,0,93,48
Brooks Orpik,FA,D,78,0,19,19,5,66,66,0,0,0,0,0,306,192
Ryan Malone,FA,LW,6,0,0,0,-4,4,6,0,0,0,0,0,14,2
Ryan Craig,FA,C,2,0,0,0,0,0,2,0,0,0,0,0,2,0
Magnus Paajarvi,FA,LW,10,0,1,1,-2,6,9,0,0,1,0,0,8,0
Jordan Caron,FA,RW,30,0,0,0,-2,18,12,0,0,0,0,0,41,8
Jesse Blacker,FA,D,1,0,0,0,-2,0,0,0,0,0,0,0,1,1
Patrice Cormier,FA,C,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Tomas Vincour,FA,C,7,0,1,1,-1,2,2,0,0,0,0,0,5,4
Carter Ashton,FA,RW,7,0,0,0,-3,0,4,0,0,0,0,0,6,3
Andrew Campbell,FA,D,33,0,1,1,-13,10,28,0,0,0,0,0,67,58
Keith Aulie,FA,D,31,0,1,1,-3,66,25,0,0,0,0,0,59,37
Brian Lashoff,DET,D,11,0,2,2,4,6,7,0,0,0,0,0,7,14
Slava Voynov,FA,D,6,0,2,2,0,2,5,0,0,1,0,1,11,8
T.J. Brennan,FA,D,6,0,1,1,-7,9,11,0,0,1,0,0,2,5
Frederic St-Denis,FA,D,4,0,1,1,-1,0,2,0,0,0,0,0,2,2
Victor Bartley,FA,D,37,0,10,10,1,26,28,0,0,0,0,0,77,53
Steven Oleksy,FA,D,1,0,0,0,-1,0,1,0,0,0,0,0,2,0
Eric Gryba,FA,D,75,0,12,12,11,97,64,0,0,0,0,0,171,58
Colby Robak,FA,D,12,0,1,1,2,2,8,0,0,0,0,0,16,10
Aaron Volpatti,FA,LW,2,0,0,0,0,0,1,0,0,0,0,0,3,1
Mat Clark,FA,D,7,0,1,1,2,6,2,0,0,0,0,0,10,5
Andrew Agozzino,SJ,LW,1,0,1,1,1,0,1,0,0,0,0,0,1,0
Matt Bartkowski,FA,D,47,0,4,4,-6,37,67,0,0,0,0,0,88,24
Cody Goloubef,FA,D,36,0,9,9,12,19,23,0,0,0,0,1,44,32
Gabriel Dumont,TB,C,3,0,0,0,-1,0,4,0,0,0,0,0,8,2
Luke Adam,FA,LW,3,0,0,0,0,4,0,0,0,0,0,0,2,0
Michael Latta,FA,C,53,0,6,6,4,68,24,0,0,0,0,0,91,14
David Warsofsky,FA,D,4,0,1,1,1,0,7,0,0,0,0,0,2,2
Dylan McIlrath,WAS,D,1,0,0,0,0,9,0,0,0,0,0,0,2,3
Carl Klingberg,NYR,LW,2,0,0,0,-1,0,0,0,0,0,0,0,2,0
Korbinian Holzer,FA,D,34,0,6,6,3,25,32,0,0,0,0,0,117,53
Eric O'Dell,FA,C,11,0,1,1,0,19,6,0,0,0,0,0,14,0
Adam Pardy,FA,D,55,0,9,9,9,40,29,0,0,0,0,1,74,59
Mike Brown,FA,RW,12,0,0,0,0,22,11,0,0,0,0,0,42,7
Tim Sestito,FA,C,15,0,2,2,-1,33,10,0,0,0,0,0,22,3
Mike Angelidis,FA,LW,3,0,0,0,0,12,0,0,0,0,0,0,5,0
Chris Summers,FA,D,20,0,3,3,-12,8,15,0,0,0,0,0,49,26
Kyle Cumiskey,FA,D,7,0,0,0,-1,0,5,0,0,0,0,0,3,11
Rich Clune,FA,LW,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Joe Piskula,FA,D,1,0,0,0,-1,2,0,0,0,0,0,0,0,2
Tom Sestito,FA,LW,3,0,1,1,1,7,1,0,0,0,0,0,10,0
Travis Morin,FA,C,6,0,0,0,1,0,10,0,0,0,0,0,3,0
Brett Sutter,FA,LW,6,0,3,3,1,4,6,0,0,0,0,0,16,1
Keaton Ellerby,FA,D,1,0,1,1,-1,0,0,0,0,0,0,0,1,1
Jonathon Blum,FA,D,4,0,1,1,-3,2,3,0,0,0,0,0,1,2
Alexandre Bolduc,FA,C,3,0,0,0,-1,2,3,0,0,0,0,0,17,1
Patrick Bordeleau,FA,LW,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Julien Brouillette,FA,D,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Peter Regin,FA,C,4,0,1,1,1,0,3,0,0,0,0,0,3,0
Ryan Wilson,FA,D,3,0,0,0,-3,0,3,0,0,0,0,0,6,3
Drayson Bowman,FA,LW,3,0,0,0,0,0,0,0,0,0,0,0,3,0
Stu Bickel,FA,D,9,0,1,1,1,46,3,0,0,0,0,0,10,9
Taylor Chorney,FA,D,7,0,0,0,-1,0,4,0,0,0,0,0,5,3
Jack Hillen,FA,D,38,0,5,5,-1,10,24,0,0,0,0,0,38,53
Grant Clitsome,FA,D,24,0,4,4,4,8,22,0,0,0,0,0,46,20
Micheal Haley,FA,LW,4,0,0,0,-1,11,1,0,0,0,0,0,6,1
Dana Tyrell,FA,RW,3,0,0,0,-1,0,1,0,0,0,0,0,5,3
Tyson Strachan,FA,D,46,0,5,5,-30,44,38,0,0,0,0,1,67,105
Dylan Reese,FA,D,1,0,0,0,-1,0,3,0,0,0,0,0,2,2
Eric Tangradi,FA,LW,7,0,0,0,-3,17,5,0,0,0,0,0,12,4
Mike Kostka,FA,D,7,0,1,1,1,0,7,0,0,0,0,0,6,9
Corey Potter,FA,D,6,0,0,0,-1,0,2,0,0,0,0,0,6,5
