,,,,Overall,,,,,,,PP,,SH,,Defense,
Nikita Zaitsev,OTT,D,58,1,11,12,-8,22,64,0,0,0,0,0,108,121
Dakota Mermis,MIN,D,10,1,3,4,7,4,17,0,0,0,0,0,20,21
Rudolfs Balcers,TB,LW,15,1,2,3,-2,0,23,1,0,0,0,0,19,7
David Kase,PHI,RW,6,1,0,1,1,0,5,1,0,0,0,0,4,1
Mikhail Vorobyov,PHI,C,20,1,2,3,-5,6,15,0,0,0,0,0,4,3
Cody Goloubef,FA,D,26,1,1,2,-3,8,18,0,0,0,0,0,45,24
Andrew Agozzino,SJ,LW,22,1,2,3,3,4,10,0,0,0,0,0,25,7
Korbinian Holzer,FA,D,49,1,3,4,-2,37,39,0,0,0,0,1,97,96
Nick Bjugstad,ARI,C,13,1,1,2,3,8,18,0,0,0,0,0,19,7
Jarred Tinordi,CHI,D,28,1,4,5,-1,34,20,0,0,0,0,1,71,36
Calvin de Haan,CAR,D,29,1,5,6,10,10,42,0,0,0,0,0,93,73
Brenden Dillon,WPG,D,69,1,13,14,-2,104,58,0,0,0,0,1,194,74
Adam Larsson,SEA,D,49,1,5,6,0,35,61,0,0,0,0,0,112,82
Patrik Nemeth,ARI,D,64,1,8,9,-10,28,89,1,0,0,0,1,80,92
Martin Marincin,FA,D,26,1,3,4,-1,14,28,1,0,0,0,0,22,43
Jani Hakanpaa,DAL,D,5,1,0,1,1,2,4,0,0,0,0,0,15,7
Tim Heed,FA,D,38,1,4,5,-10,2,44,0,0,1,0,0,16,30
Micheal Ferland,VAN,LW,14,1,4,5,-3,7,15,0,0,0,0,0,40,2
Sam Carrick,ANH,C,9,1,1,2,-3,0,16,0,0,0,1,0,13,8
Troy Brouwer,FA,RW,13,1,0,1,1,7,12,0,0,0,0,0,24,6
David Backes,FA,RW,22,1,5,6,-1,22,34,1,1,0,0,0,38,8
Jay Bouwmeester,FA,D,56,1,8,9,6,20,53,0,0,0,0,1,42,68
Ron Hainsey,FA,D,64,1,11,12,10,12,43,1,0,0,0,3,51,102
Braydon Coburn,FA,D,40,1,3,4,5,16,44,0,0,0,0,0,59,28
Andrew Ladd,ARI,LW,4,1,0,1,2,4,5,0,0,0,0,0,23,0
Deryk Engelland,FA,D,49,1,5,6,6,37,59,1,0,0,0,1,114,86
Yannick Weber,FA,D,41,1,2,3,-1,14,45,1,0,0,0,0,37,38
Dale Weise,FA,RW,23,1,4,5,1,16,15,0,0,0,0,0,70,10
Cameron Gaunce,FA,D,3,1,3,4,2,4,5,0,0,0,0,0,5,2
Jordie Benn,TOR,D,44,1,6,7,-7,17,58,1,0,0,0,0,45,62
Luke Schenn,VAN,D,25,1,2,3,-8,23,31,0,0,0,0,0,83,21
Micheal Haley,FA,LW,22,1,0,1,-7,50,9,0,0,0,0,0,36,6
Zach Bogosian,TB,D,27,1,6,7,0,22,29,0,0,0,0,1,30,27
Ryan McDonagh,NSH,D,50,1,11,12,7,19,50,0,0,0,0,1,36,101
Vladimir Sobotka,FA,C,16,1,2,3,2,4,23,0,0,0,0,0,26,7
Niklas Hjalmarsson,FA,D,27,1,4,5,-2,14,18,0,0,0,0,1,20,45
Maxim Letunov,FA,C,3,1,0,1,0,0,3,0,0,0,0,0,0,1
Vladislav Kamenev,COL,C,38,1,7,8,-2,8,32,1,0,2,0,0,34,16
Christian Folin,FA,D,16,1,1,2,-1,13,13,0,0,0,0,0,38,21
Trevor van Riemsdyk,WAS,D,49,1,7,8,-7,10,58,0,0,0,0,0,21,37
Patrick Brown,PHI,C,1,1,0,1,0,0,2,0,0,0,0,0,6,0
Daniel Carr,FA,LW,11,1,0,1,-5,4,14,0,0,0,0,0,10,2
Brendan Perlini,FA,LW,40,1,3,4,-18,10,48,0,0,0,0,0,22,10
Nathan Walker,STL,C,5,1,1,2,-2,4,6,0,0,0,0,0,10,1
Valentin Zykov,FA,RW,15,1,3,4,-2,6,19,0,1,0,0,0,20,3
Scott Wilson,FA,LW,6,1,1,2,1,2,8,0,0,0,0,0,3,0
Brandon Manning,FA,D,9,1,0,1,-1,17,8,0,0,0,0,0,10,6
Josh Manson,COL,D,50,1,8,9,-10,37,64,0,0,0,0,1,113,65
Mike Reilly,BOS,D,44,1,15,16,-6,24,85,1,1,8,0,1,39,46
Fredrik Claesson,FA,D,5,1,1,2,1,0,1,0,0,0,0,0,5,7
Brian Dumoulin,PIT,D,28,1,7,8,17,10,35,0,0,1,1,0,44,35
Scott Harrington,SJ,D,39,1,7,8,-3,16,37,0,0,0,0,0,46,48
Nathan Beaulieu,ANH,D,38,1,7,8,15,29,38,1,0,0,0,0,62,47
Miikka Salomaki,FA,RW,5,1,0,1,2,4,2,1,0,0,0,0,9,3
Alan Quine,FA,C,9,1,0,1,-1,4,12,0,0,0,0,0,6,2
Cody Ceci,EDM,D,56,1,7,8,7,20,48,1,0,0,0,0,92,79
Slater Koekkoek,EDM,D,42,1,9,10,3,42,47,1,0,0,0,0,64,58
Phil Di Giuseppe,VAN,LW,20,1,3,4,1,2,35,0,0,0,0,0,38,20
Adam Pelech,NYI,D,38,1,8,9,4,20,49,0,0,0,0,2,81,83
Christian Djoos,FA,D,11,1,2,3,3,0,13,0,0,1,0,0,2,12
Joakim Ryan,FA,D,35,1,4,5,-10,10,54,0,0,0,0,0,24,46
Matt Benning,SJ,D,43,1,7,8,8,15,38,0,0,0,0,0,78,34
Buddy Robinson,CHI,RW,5,1,0,1,0,7,6,0,0,0,0,0,14,5
Luke Witkowski,STL,D,12,1,2,3,-4,13,10,0,0,0,0,0,38,3
Josh Anderson,MON,RW,26,1,3,4,-8,17,63,0,0,0,0,0,68,13
Gemel Smith,TB,C,3,1,0,1,0,4,1,0,0,0,0,0,1,2
Connor Carrick,BOS,D,29,1,5,6,-6,17,25,1,0,0,0,0,27,39
Colin Miller,DAL,D,51,1,10,11,-9,22,79,1,0,3,0,0,87,40
Charles Hudon,COL,LW,15,1,1,2,-9,0,22,1,0,0,0,0,25,2
Trevor Carrick,TB,D,3,0,0,0,0,5,1,0,0,0,0,0,1,0
Brett Kulak,EDM,D,56,0,7,7,-1,12,101,0,0,0,0,0,59,50
Thomas Di Pauli,FA,C,2,0,0,0,-3,10,2,0,0,0,0,0,4,1
Danny DeKeyser,FA,D,8,0,4,4,0,4,12,0,0,0,0,0,6,18
Jayson Megna,ANH,LW,8,0,0,0,-1,2,4,0,0,0,0,0,10,5
Paul LaDue,NYI,D,2,0,1,1,0,0,2,0,0,0,0,0,2,3
Jake Bischoff,FA,D,4,0,0,0,-2,4,6,0,0,0,0,0,8,8
Riley Barber,DAL,RW,9,0,0,0,-1,2,6,0,0,0,0,0,15,1
Boo Nieves,FA,C,4,0,0,0,2,4,2,0,0,0,0,0,3,2
Brendan Gaunce,CLS,C,1,0,1,1,1,2,0,0,0,0,0,0,2,0
Pontus Aberg,FA,LW,5,0,1,1,0,0,4,0,0,0,0,0,1,1
Andy Andreoff,NYI,C,14,0,1,1,-3,2,14,0,0,0,0,0,20,4
Steven Fogarty,MIN,C,7,0,0,0,-1,0,2,0,0,0,0,0,4,4
T.J. Tynan,LA,C,16,0,1,1,-1,2,7,0,0,0,0,0,7,3
Xavier Ouellet,PIT,D,12,0,2,2,0,4,8,0,0,0,0,0,24,15
Tomas Jurco,FA,RW,12,0,2,2,1,4,7,0,0,0,0,0,4,3
Paul Carey,FA,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1
Greg Pateryn,FA,D,20,0,3,3,1,6,22,0,0,0,0,0,25,30
Matt Tennyson,FA,D,20,0,3,3,-2,6,14,0,0,0,0,0,27,18
Derrick Pouliot,FA,D,2,0,0,0,-1,2,1,0,0,0,0,0,2,1
Nick Seeler,PHI,D,12,0,1,1,-8,15,5,0,0,0,0,0,19,21
Matthew Peca,STL,C,14,0,2,2,-4,0,7,0,0,0,0,0,15,4
Dylan DeMelo,WPG,D,59,0,10,10,4,37,74,0,0,0,0,2,105,77
Peter Cehlarik,BOS,LW,3,0,1,1,-1,2,0,0,0,0,0,0,2,2
Jean-Sebastien Dea,ARI,C,3,0,0,0,0,0,0,0,0,0,0,0,3,0
Tyler Lewington,BOS,D,6,0,0,0,-2,17,2,0,0,0,0,0,13,7
Anton Blidh,COL,LW,7,0,0,0,-1,0,9,0,0,0,0,0,20,5
John Gilmour,FA,D,4,0,0,0,-2,0,5,0,0,0,0,0,3,3
Luke Johnson,FA,C,3,0,0,0,-3,0,1,0,0,0,0,0,6,0
Jonny Brodzinski,NYR,RW,3,0,1,1,0,0,5,0,0,0,0,0,3,0
Nick Jensen,WAS,D,68,0,8,8,1,13,61,0,0,1,0,0,59,71
Samuel Morin,FA,LW,1,0,0,0,-1,0,0,0,0,0,0,0,2,0
Marko Dano,FA,C,3,0,0,0,-1,2,2,0,0,0,0,0,5,3
Steve Santini,STL,D,2,0,0,0,1,2,1,0,0,0,0,0,3,0
Nicolas Petan,MIN,C,16,0,3,3,-4,4,19,0,0,0,0,0,7,4
Gustav Olofsson,SEA,D,3,0,0,0,-4,2,2,0,0,0,0,0,1,6
Carl Dahlstrom,TOR,D,15,0,1,1,-4,6,9,0,0,0,0,0,5,13
Justin Bailey,FA,RW,2,0,0,0,0,0,1,0,0,0,0,0,4,0
Nikolay Goldobin,FA,RW,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Joel Hanley,DAL,D,8,0,2,2,0,6,4,0,0,0,0,0,3,8
Ryan MacInnis,FA,C,10,0,1,1,1,0,13,0,0,0,0,0,8,3
Andreas Englund,COL,D,24,0,3,3,-8,12,10,0,0,0,0,0,58,16
Joshua Jacobs,COL,D,2,0,0,0,1,2,3,0,0,0,0,0,3,4
John Quenneville,FA,C,9,0,0,0,-1,0,14,0,0,0,0,0,21,3
Chase De Leo,ANH,C,1,0,0,0,0,0,1,0,0,0,0,0,1,0
William Lagesson,CAR,D,8,0,0,0,-4,0,8,0,0,0,0,0,4,12
Jake Walman,DET,D,1,0,0,0,1,0,1,0,0,0,0,0,0,1
Mark Friedman,PIT,D,6,0,1,1,0,2,2,0,0,0,0,0,8,5
Austin Poganski,SEA,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Clark Bishop,CGY,C,5,0,1,1,-2,4,4,0,0,0,0,0,5,0
C.J. Suess,SJ,LW,1,0,0,0,-1,0,0,0,0,0,0,0,1,0
Anton Lindholm,FA,D,4,0,1,1,1,0,1,0,0,0,0,0,5,5
Karl Alzner,FA,D,4,0,0,0,-1,0,4,0,0,0,0,0,1,4
Mark Letestu,FA,C,7,0,0,0,0,0,5,0,0,0,0,0,3,5
Justin Abdelkader,FA,LW,49,0,3,3,-14,25,40,0,0,0,0,0,103,26
Colin Wilson,FA,LW,9,0,4,4,6,0,12,0,0,0,0,0,8,2
Jason Demers,FA,D,50,0,11,11,5,25,53,0,0,0,0,1,76,70
Brian Lashoff,DET,D,9,0,1,1,1,6,6,0,0,0,0,0,16,7
Dan Hamhuis,FA,D,60,0,8,8,6,35,44,0,0,0,0,0,64,53
Trevor Daley,FA,D,43,0,7,7,-22,20,37,0,0,2,0,0,9,44
Jonathan Ericsson,FA,D,18,0,0,0,-12,4,16,0,0,0,0,0,24,14
Kris Russell,FA,D,55,0,9,9,0,14,45,0,0,0,0,1,71,101
Roman Polak,FA,D,41,0,4,4,-6,24,34,0,0,0,0,0,104,94
Chris Stewart,FA,RW,16,0,1,1,-7,21,5,0,0,0,0,0,35,4
Kevin Gravel,NSH,D,3,0,0,0,0,0,2,0,0,0,0,0,2,3
Dalton Prout,FA,D,2,0,0,0,0,7,2,0,0,0,0,0,3,3
Zach Trotman,FA,D,8,0,0,0,-1,4,11,0,0,0,0,0,21,10
Brandon Pirri,FA,C,16,0,2,2,-4,8,24,0,0,0,0,0,16,5
Michael Sgarbossa,WAS,LW,2,0,0,0,0,0,1,0,0,0,0,0,3,0
Michael Chaput,FA,C,2,0,0,0,-2,2,2,0,0,0,0,0,3,2
Sven Baertschi,FA,LW,6,0,2,2,-2,4,7,0,0,2,0,0,5,0
Ben Street,FA,C,3,0,1,1,1,0,4,0,0,0,0,0,3,0
Cory Conacher,FA,LW,4,0,1,1,-2,4,5,0,0,0,0,0,3,1
Brandon Davidson,FA,D,12,0,0,0,-3,0,17,0,0,0,0,0,24,20
Anthony Bitetto,FLA,D,51,0,8,8,3,32,54,0,0,0,0,1,145,50
Aaron Ness,FA,D,24,0,1,1,1,0,11,0,0,0,0,0,17,20
Brian Gibbons,FA,C,15,0,0,0,-7,4,9,0,0,0,0,0,7,9
Kevin Connauton,PHI,D,4,0,0,0,-2,0,4,0,0,0,0,0,6,6
Steven Kampfer,DET,D,10,0,2,2,2,2,13,0,0,2,0,0,15,8
Matt Irwin,WAS,D,36,0,3,3,-15,15,58,0,0,0,0,0,80,54
Dalton Smith,COL,LW,1,0,0,0,1,2,0,0,0,0,0,0,0,0
Derek Forbort,BOS,D,20,0,1,1,-5,4,22,0,0,0,0,0,35,30
Dylan McIlrath,WAS,D,16,0,0,0,-4,23,14,0,0,0,0,0,48,12
Mark Barberio,FA,D,21,0,2,2,3,16,29,0,0,0,0,0,13,19
Alex Biega,FA,D,49,0,3,3,-9,24,55,0,0,0,0,0,115,46
Gabriel Dumont,TB,C,3,0,0,0,-1,0,3,0,0,0,0,0,9,2
Jordan Szwarz,FA,RW,3,0,0,0,0,2,2,0,0,0,0,0,6,1
David Savard,MON,D,68,0,11,11,-3,35,97,0,0,2,0,0,129,163
Christian Wolanin,VAN,D,3,0,0,0,1,0,4,0,0,0,0,0,0,4
Alexandre Carrier,NSH,D,3,0,0,0,2,2,4,0,0,0,0,0,3,0
Colton White,ANH,D,6,0,0,0,-2,4,2,0,0,0,0,0,3,4
Anthony Richard,MON,C,1,0,0,0,-1,0,2,0,0,0,0,0,0,0
Niko Mikkola,STL,D,5,0,1,1,3,0,10,0,0,0,0,0,5,3
Christian Jaros,FA,D,13,0,3,3,-2,6,5,0,0,0,0,1,14,12
Cameron Hughes,SEA,C,1,0,0,0,-1,0,0,0,0,0,0,0,1,2
Brett Seney,CHI,LW,2,0,0,0,-1,0,1,0,0,0,0,0,2,0
Kole Sherwood,FA,C,3,0,0,0,0,2,6,0,0,0,0,0,10,1
Mason Marchment,DAL,LW,4,0,1,1,0,0,3,0,0,0,0,0,3,0
Sami Niku,FA,D,17,0,5,5,-2,12,27,0,0,0,0,0,16,19
Andrei Chibisov,FA,RW,2,0,0,0,0,0,1,0,0,0,0,0,1,1
Ilya Lyubushkin,BUF,D,51,0,4,4,4,18,41,0,0,0,0,0,151,53
Dryden Hunt,COL,LW,21,0,4,4,0,24,33,0,0,0,0,0,37,7
Michael McLeod,NJ,C,12,0,2,2,4,4,11,0,0,0,0,0,19,6
Patrick Russell,FA,RW,45,0,5,5,-11,12,58,0,0,0,0,0,64,25
Julien Gauthier,NYR,RW,17,0,3,3,1,8,10,0,0,0,0,0,15,7
German Rubtsov,FA,C,4,0,0,0,-1,0,1,0,0,0,0,0,4,4
Henrik Borgstrom,WAS,C,4,0,0,0,-2,2,3,0,0,0,0,0,1,0
Tage Thompson,BUF,RW,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Tyler Benson,EDM,LW,7,0,1,1,-1,0,5,0,0,0,0,0,3,1
Trent Frederic,BOS,C,2,0,0,0,-1,0,1,0,0,0,0,0,8,0
Gabriel Carlsson,WAS,D,6,0,0,0,-1,2,3,0,0,0,0,0,5,0
Keegan Kolesar,VGK,RW,1,0,0,0,0,0,1,0,0,0,0,0,2,0
Jean-Christophe Beaudin,FA,C,22,0,1,1,-4,7,18,0,0,0,0,0,51,11
Jacob Middleton,MIN,D,10,0,2,2,-2,9,9,0,0,0,0,0,18,5
Joe Hicketts,MIN,D,6,0,2,2,-5,2,6,0,0,0,0,0,14,13
Ashton Sautner,WPG,D,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Evgeny Svechnikov,SJ,LW,4,0,0,0,-1,2,7,0,0,0,0,0,5,1
Zachary Senyshyn,FA,RW,4,0,2,2,1,0,1,0,0,0,0,0,2,1
Jordan Gross,NSH,D,2,0,1,1,2,0,3,0,0,0,0,0,0,1
Lawrence Pilut,BUF,D,13,0,0,0,-4,4,6,0,0,0,0,0,10,19
Lukas Radil,FA,LW,14,0,0,0,-3,8,12,0,0,0,0,0,16,2
Zach Whitecloud,VGK,D,16,0,1,1,3,4,9,0,0,0,0,0,10,16
Kiefer Sherwood,NSH,LW,10,0,1,1,-1,6,17,0,0,0,0,0,24,4
Joel Persson,FA,D,13,0,2,2,-1,2,17,0,0,0,0,0,6,10
Sheldon Dries,VAN,C,5,0,0,0,-2,0,2,0,0,0,0,0,16,2
Alex True,SEA,LW,12,0,4,4,1,2,12,0,0,0,0,0,23,2
Jonathan Davidsson,FA,RW,6,0,1,1,0,0,3,0,0,0,0,0,5,1
Danil Yurtaikin,FA,LW,4,0,0,0,-1,0,2,0,0,0,0,0,3,2
Jack Studnicka,VAN,C,2,0,1,1,2,2,3,0,0,0,0,0,2,0
Conor Timmins,TOR,D,2,0,0,0,2,0,1,0,0,0,0,0,0,0
Alexander Volkov,FA,LW,9,0,1,1,-6,6,7,0,0,0,0,0,10,2
Lean Bergmann,FA,LW,12,0,1,1,-6,4,11,0,0,0,0,0,29,5
Anton Wedin,FA,LW,4,0,0,0,1,4,2,0,0,0,0,0,5,1
Otto Leskinen,MON,D,5,0,0,0,0,0,2,0,0,0,0,0,13,1
Tobias Bjornfot,LA,D,3,0,0,0,-4,0,0,0,0,0,0,0,0,0
Joona Luoto,CLS,RW,16,0,0,0,-3,2,9,0,0,0,0,0,10,8
Martin Fehervary,WAS,D,6,0,1,1,-2,6,7,0,0,0,0,0,14,2
Nico Sturm,SJ,C,6,0,2,2,2,0,2,0,0,0,0,0,6,5
Nikolai Knyzhov,SJ,D,3,0,0,0,-1,2,0,0,0,0,0,0,4,4
Max Veronneau,SJ,RW,4,0,0,0,-2,0,3,0,0,0,0,0,2,2
Liam Foudy,CLS,C,2,0,1,1,1,0,3,0,0,0,0,0,3,0
Isac Lundestrom,ANH,LW,15,0,4,4,-2,0,10,0,0,1,0,0,5,8
Nicolas Beaudin,MON,D,1,0,0,0,1,0,2,0,0,0,0,0,2,2
Oliver Wahlstrom,NYI,RW,9,0,0,0,-2,4,9,0,0,0,0,0,10,4
Carl Grundstrom,LA,LW,13,0,4,4,2,8,16,0,0,0,0,0,29,4
Adam Brooks,PHI,C,7,0,3,3,1,0,2,0,0,0,0,0,0,1
Kale Clague,BUF,D,4,0,0,0,-3,2,2,0,0,0,0,0,1,4
Janne Kuokkanen,FA,LW,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Libor Hajek,NYR,D,28,0,5,5,-4,12,23,0,0,0,0,0,24,44
Brennan Menell,FA,D,5,0,0,0,1,2,4,0,0,0,0,0,2,4
Mathieu Olivier,CLS,RW,8,0,1,1,1,4,6,0,0,0,0,0,17,1
Alexander Yelesin,CGY,D,4,0,0,0,0,0,2,0,0,0,0,0,13,0
Calvin Thurkauf,CLS,LW,3,0,0,0,0,0,1,0,0,0,0,0,5,0
Joachim Blichfeld,FA,LW,3,0,0,0,-2,2,3,0,0,0,0,0,3,4
Brandon Hagel,TB,LW,1,0,0,0,0,0,4,0,0,0,0,0,1,1
Lucas Carlsson,FLA,D,6,0,1,1,3,0,3,0,0,0,0,0,11,6
Riley Stillman,VAN,D,34,0,5,5,-3,14,39,0,0,0,0,0,59,57
Rhett Gardner,DAL,C,8,0,0,0,0,2,8,0,0,0,0,0,8,2
Otto Koivula,NYI,C,12,0,0,0,0,2,4,0,0,0,0,0,12,4
Max Lajoie,CAR,D,6,0,0,0,0,0,3,0,0,0,0,0,2,3
Tim Gettinger,NYR,LW,2,0,1,1,1,0,3,0,0,0,0,0,5,1
Beck Malenstyn,WAS,C,3,0,0,0,-1,0,4,0,0,0,0,0,5,1
Gustav Lindstrom,DET,D,16,0,1,1,-6,14,9,0,0,1,0,0,19,15
Jason Robertson,DAL,LW,3,0,1,1,0,0,4,0,0,1,0,0,1,0
Jaret Anderson-Dolan,LA,C,4,0,0,0,-1,0,2,0,0,0,0,0,3,0
Eetu Luostarinen,FLA,LW,8,0,1,1,-2,0,9,0,0,0,0,0,9,2
Lias Andersson,LA,LW,17,0,1,1,-8,4,13,0,0,0,0,0,20,8
Erik Brannstrom,OTT,D,31,0,4,4,-9,16,38,0,0,1,0,0,15,36
Timothy Liljegren,TOR,D,11,0,1,1,-5,2,2,0,0,0,0,0,8,10
Urho Vaakanainen,ANH,D,5,0,0,0,2,0,2,0,0,0,0,0,8,3
Josh Norris,OTT,C,3,0,0,0,2,0,9,0,0,0,0,0,3,2
Gage Quinney,FA,LW,3,0,1,1,-1,0,2,0,0,0,0,0,2,0
Calle Rosen,STL,D,12,0,3,3,0,4,14,0,0,0,0,0,3,7
