,,,,Overall,,,,,,,PP,,SH,,Defense,
Anthony Bitetto,FLA,D,14,1,3,4,-8,20,12,0,0,1,0,0,21,10
Marcus Sorensen,FA,RW,29,1,4,5,-5,16,26,0,0,0,0,0,22,11
Greg McKegg,EDM,C,5,1,0,1,-3,2,4,0,0,0,0,0,7,1
Brad Richardson,FA,C,17,1,3,4,0,4,18,1,0,0,0,0,14,9
Jack Johnson,CHI,D,13,1,0,1,-5,8,13,0,0,0,0,0,30,15
Marc-Edouard Vlasic,SJ,D,51,1,5,6,-8,8,37,0,0,0,0,0,40,64
Mikko Koivu,FA,C,7,1,1,2,-2,2,3,0,0,0,0,0,10,1
Ryan Reaves,MIN,RW,37,1,4,5,0,27,26,0,0,0,0,0,141,15
Andy Greene,FA,D,55,1,4,5,9,6,50,0,0,0,0,0,41,99
Frans Nielsen,FA,C,29,1,5,6,-3,0,24,0,0,0,0,0,23,12
Nathan Gerbe,FA,LW,9,1,2,3,0,2,9,0,0,0,0,1,8,2
Ian Cole,TB,D,54,1,7,8,21,32,30,1,0,0,0,0,38,94
Jay Beagle,FA,C,30,1,4,5,-2,8,21,0,0,0,0,0,34,8
Robert Bortuzzo,STL,D,40,1,4,5,-3,47,31,1,0,0,0,0,85,49
T.J. Brodie,TOR,D,56,1,13,14,23,12,48,0,0,3,0,0,34,84
Jordie Benn,TOR,D,39,1,9,10,7,9,45,0,0,0,0,0,19,51
Calvin de Haan,CAR,D,44,1,9,10,-16,14,58,1,0,1,0,0,99,85
Samuel Morin,FA,LW,20,1,0,1,-7,37,14,1,0,0,0,0,38,13
Nikita Zadorov,CGY,D,55,1,7,8,1,36,52,0,0,0,0,0,190,74
Will Butcher,DAL,D,23,1,10,11,-3,2,37,0,0,2,0,0,7,28
Connor Clifton,BOS,D,44,1,6,7,10,38,48,0,0,0,0,1,108,52
Luke Johnson,FA,C,14,1,0,1,-5,5,11,0,0,0,0,0,29,4
Carson Soucy,SEA,D,50,1,16,17,22,51,47,1,0,0,0,0,62,49
Jonny Brodzinski,NYR,RW,5,1,0,1,0,4,7,0,0,0,0,0,4,2
Nathan Walker,STL,C,8,1,0,1,-4,2,10,0,0,0,0,0,14,6
Slater Koekkoek,EDM,D,18,1,0,1,-7,2,17,0,0,0,0,0,10,31
Brad Hunt,COL,D,12,1,0,1,-8,4,14,1,0,0,0,0,4,6
Matt Tennyson,FA,D,21,1,2,3,0,2,14,0,0,0,0,0,32,25
Leo Komarov,FA,LW,33,1,7,8,7,15,27,1,0,0,0,1,83,11
Stefan Matteau,FA,RW,18,1,0,1,-4,9,15,0,0,0,0,0,35,9
Phil Di Giuseppe,VAN,LW,31,1,7,8,2,13,44,0,0,0,0,0,78,16
Jake McCabe,CHI,D,13,1,2,3,2,9,15,0,0,0,0,0,22,15
Matt Benning,SJ,D,53,1,3,4,-1,30,43,0,0,0,0,1,55,53
Connor Carrick,BOS,D,11,1,1,2,-2,5,8,0,0,0,0,0,11,24
Ben Hutton,VGK,D,38,1,4,5,-13,11,54,0,0,0,0,0,44,39
Erik Gustafsson,WAS,D,29,1,11,12,-1,0,33,0,0,5,0,0,21,21
Mackenzie MacEachern,CAR,LW,21,1,1,2,3,8,25,0,0,0,1,0,35,2
Jacob MacDonald,COL,D,33,1,8,9,14,8,49,0,0,0,0,0,38,31
Dean Kukan,FA,D,35,1,4,5,-3,10,29,0,0,0,0,0,36,38
Dakota Joshua,VAN,LW,12,1,0,1,-3,7,9,0,0,0,0,0,23,2
Jansen Harkins,WPG,C,26,1,1,2,-2,4,16,0,0,0,0,0,11,3
Jeremy Lauzon,NSH,D,41,1,7,8,8,40,48,0,0,0,0,1,98,53
Jacob Larsson,OTT,D,46,1,6,7,-9,14,42,0,0,0,0,1,37,59
Gabriel Carlsson,WAS,D,14,1,3,4,-6,4,14,0,0,1,0,0,11,12
Jake Walman,DET,D,24,1,1,2,-7,8,47,0,0,0,0,0,26,20
Michael Dal Colle,FA,LW,26,1,3,4,1,4,19,0,0,0,0,0,32,9
Jordan Oesterle,DET,D,43,1,10,11,-10,10,38,0,1,3,0,0,45,64
Anton Blidh,COL,LW,10,1,0,1,-5,6,10,0,0,0,0,0,25,4
Trevor van Riemsdyk,WAS,D,20,1,2,3,-1,2,23,0,0,1,0,0,13,27
Kevin Czuczman,FA,D,2,0,0,0,-3,0,2,0,0,0,0,0,1,2
Patrick Brown,PHI,C,4,0,0,0,0,2,5,0,0,0,0,0,7,2
Daniel Carr,FA,LW,6,0,1,1,-2,2,5,0,0,0,0,0,10,4
Josh Currie,FA,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Hanley,DAL,D,35,0,8,8,6,2,27,0,0,0,0,0,40,30
Sonny Milano,WAS,LW,6,0,0,0,0,0,8,0,0,0,0,0,4,0
Tony DeAngelo,PHI,D,6,0,1,1,-6,4,13,0,0,1,0,0,3,6
Ben Thomas,FA,D,5,0,0,0,1,0,3,0,0,0,0,0,4,4
Clark Bishop,CGY,C,13,0,3,3,2,4,16,0,0,0,0,0,23,8
Daniel Walcott,TB,D,1,0,0,0,-1,5,1,0,0,0,0,0,7,0
Michael Amadio,VGK,C,25,0,3,3,-3,4,24,0,0,1,0,0,8,16
William Lagesson,CAR,D,19,0,2,2,0,9,11,0,0,0,0,0,15,14
Lucas Wallmark,FA,C,20,0,3,3,-4,6,11,0,0,2,0,1,25,6
Chase De Leo,ANH,C,1,0,0,0,-2,0,1,0,0,0,0,0,1,0
Austin Poganski,SEA,RW,5,0,0,0,-1,0,0,0,0,0,0,0,8,2
Sam Lafferty,CHI,RW,34,0,6,6,-6,25,33,0,0,0,0,0,89,11
Ryan MacInnis,FA,C,16,0,0,0,-3,0,14,0,0,0,0,0,19,3
Louis Belpedio,PHI,D,1,0,0,0,-1,0,2,0,0,0,0,0,3,1
Noah Juulsen,VAN,D,4,0,0,0,-3,0,5,0,0,0,0,0,9,4
Mitchell Stephens,MON,C,7,0,1,1,-5,0,3,0,0,0,0,0,8,1
Oliver Kylington,CGY,D,8,0,1,1,-1,0,7,0,0,0,0,0,3,1
Kyle Capobianco,WPG,D,2,0,0,0,-2,2,3,0,0,0,0,0,1,2
Guillaume Brisebois,VAN,D,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Filip Chlapik,FA,C,1,0,0,0,1,0,1,0,0,0,0,0,1,0
A.J. Greer,BOS,LW,1,0,0,0,0,7,0,0,0,0,0,0,0,0
Nicolas Meloche,CGY,D,7,0,1,1,1,0,6,0,0,0,0,0,5,6
Jacob Middleton,MIN,D,1,0,0,0,-2,2,1,0,0,0,0,0,2,1
Liam O'Brien,ARI,C,12,0,3,3,1,40,6,0,0,0,0,0,28,2
Ondrej Kase,CAR,RW,3,0,0,0,0,0,4,0,0,0,0,0,1,1
Austin Czarnik,DET,C,4,0,0,0,-1,0,2,0,0,0,0,0,2,2
Zachary Senyshyn,FA,RW,8,0,0,0,-1,2,10,0,0,0,0,0,11,1
Jakub Zboril,BOS,D,42,0,9,9,0,18,35,0,0,2,0,0,63,33
Martin Frk,STL,RW,1,0,0,0,-1,0,0,0,0,0,0,0,1,0
Dominic Toninato,WPG,LW,2,0,1,1,0,0,2,0,0,0,0,0,4,1
Gemel Smith,TB,C,5,0,3,3,3,11,0,0,0,0,0,0,6,1
Joakim Ryan,FA,D,4,0,0,0,-1,0,2,0,0,0,0,0,1,1
Buddy Robinson,CHI,RW,9,0,0,0,0,0,6,0,0,0,0,0,14,0
Jayson Megna,ANH,LW,7,0,2,2,2,0,12,0,0,0,0,0,14,3
Olli Maatta,DET,D,41,0,4,4,-8,6,43,0,0,0,0,0,41,53
Ryan Murray,EDM,D,48,0,14,14,3,8,29,0,0,0,0,0,38,73
Jean-Sebastien Dea,ARI,C,1,0,0,0,-1,2,2,0,0,0,0,0,0,0
Ross Johnston,NYI,LW,12,0,1,1,-3,35,5,0,0,0,0,0,43,6
Tyler Lewington,BOS,D,2,0,1,1,4,9,4,0,0,0,0,0,1,4
Kyle Burroughs,VAN,D,5,0,1,1,1,5,3,0,0,0,0,0,10,2
Josh Brown,ARI,D,26,0,1,1,-1,30,8,0,0,0,0,0,71,40
Sean Malone,BUF,C,1,0,1,1,-1,2,1,0,0,0,0,0,0,0
Brian Pinho,NJ,C,2,0,0,0,-2,0,3,0,0,0,0,0,1,1
Tucker Poolman,VAN,D,39,0,1,1,-2,2,50,0,0,0,0,0,69,49
Hudson Fasching,NYI,RW,5,0,0,0,-3,0,7,0,0,0,0,0,6,1
Kurtis Gabriel,FA,RW,11,0,0,0,1,55,4,0,0,0,0,0,46,10
Ben Harpur,NYR,D,34,0,7,7,2,17,33,0,0,0,0,1,44,29
Frederik Gauthier,FA,C,2,0,0,0,0,2,1,0,0,0,0,0,1,1
Michael McCarron,NSH,C,6,0,0,0,1,16,3,0,0,0,0,0,12,0
Steve Santini,STL,D,3,0,1,1,1,0,9,0,0,0,0,0,12,2
Nicolas Petan,MIN,C,7,0,1,1,-2,4,8,0,0,0,0,0,6,2
Justin Bailey,FA,RW,3,0,0,0,-2,2,6,0,0,0,0,0,2,0
Madison Bowey,MON,D,2,0,1,1,1,0,0,0,0,0,0,0,4,1
Jacob De La Rose,FA,C,13,0,1,1,-2,7,13,0,0,0,0,0,22,8
Carter Rowney,FA,C,19,0,6,6,-2,2,10,0,0,0,0,0,45,21
Chad Ruhwedel,PIT,D,17,0,2,2,3,14,16,0,0,0,0,0,32,13
Alex Belzile,MON,LW,2,0,1,1,-1,0,3,0,0,0,0,0,2,0
Scott Sabourin,OTT,RW,1,0,0,0,0,5,0,0,0,0,0,0,3,0
Dmitry Kulikov,ANH,D,48,0,4,4,-3,28,51,0,0,0,0,0,93,49
Jason Demers,FA,D,41,0,4,4,-4,26,44,0,0,0,0,0,69,30
Carl Gunnarsson,FA,D,12,0,2,2,-2,6,6,0,0,0,0,0,9,16
Zac Rinaldo,FA,C,4,0,0,0,-1,5,1,0,0,0,0,0,13,0
John Moore,ANH,D,5,0,2,2,-3,2,8,0,0,1,0,0,9,6
Matt Calvert,FA,LW,18,0,3,3,-2,6,26,0,0,0,0,0,12,8
Nick Holden,OTT,D,17,0,2,2,3,2,23,0,0,0,0,0,28,20
Micheal Haley,FA,LW,4,0,0,0,-1,5,0,0,0,0,0,0,10,0
Zach Bogosian,TB,D,45,0,4,4,7,49,36,0,0,0,0,0,67,31
Jake Gardiner,CAR,D,26,0,8,8,-1,11,23,0,0,3,0,0,15,15
Luca Sbisa,FA,D,1,0,0,0,0,0,0,0,0,0,0,0,3,2
Yannick Weber,FA,D,2,0,0,0,-3,0,1,0,0,0,0,0,4,0
Kris Russell,FA,D,35,0,9,9,0,8,41,0,0,0,0,0,41,75
Erik Johnson,COL,D,4,0,1,1,2,2,5,0,0,0,0,0,7,5
Michael Frolik,FA,LW,8,0,0,0,-3,0,14,0,0,0,0,0,9,1
Niklas Hjalmarsson,FA,D,41,0,5,5,-6,18,29,0,0,0,0,0,15,69
Alexander Edler,LA,D,52,0,8,8,-8,58,99,0,0,0,0,0,80,118
Thomas Hickey,FA,D,5,0,2,2,5,0,2,0,0,0,0,0,10,3
Braydon Coburn,FA,D,19,0,2,2,-3,14,18,0,0,0,0,1,27,20
Loui Eriksson,FA,RW,7,0,1,1,-3,2,5,0,0,0,0,0,1,1
Michael Chaput,FA,C,13,0,0,0,-7,10,3,0,0,0,0,0,19,8
Mark Alt,FA,D,2,0,0,0,0,2,3,0,0,0,0,0,2,1
Jon Merrill,MIN,D,49,0,5,5,-9,16,41,0,0,0,0,0,34,70
Brandon Davidson,FA,D,6,0,0,0,-4,4,7,0,0,0,0,0,14,5
Kenny Agostino,FA,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Pirri,FA,C,1,0,0,0,-2,0,2,0,0,0,0,0,0,0
Michael Sgarbossa,WAS,LW,5,0,2,2,2,0,4,0,0,0,0,0,1,2
Mark Borowiecki,NSH,D,22,0,1,1,-2,38,18,0,0,0,0,0,54,37
Aaron Ness,FA,D,1,0,0,0,0,0,1,0,0,0,0,0,2,0
Jarred Tinordi,CHI,D,21,0,1,1,-6,11,30,0,0,0,0,0,56,30
Kevin Connauton,PHI,D,7,0,1,1,4,7,5,0,0,0,0,0,12,3
Matt Bartkowski,FA,D,1,0,0,0,-1,0,2,0,0,0,0,0,1,1
Andrew Agozzino,SJ,LW,3,0,1,1,0,0,3,0,0,0,0,0,6,7
Alex Biega,FA,D,13,0,3,3,-1,4,4,0,0,0,0,0,22,11
Matt Irwin,WAS,D,24,0,2,2,-10,19,27,0,0,0,0,0,56,43
Tomas Jurco,FA,RW,8,0,1,1,0,0,11,0,0,0,0,0,4,2
Stefan Noesen,CAR,C,6,0,0,0,0,2,5,0,0,0,0,0,4,0
Nathan Beaulieu,ANH,D,25,0,1,1,-5,20,26,0,0,0,0,0,39,30
Andy Andreoff,NYI,C,6,0,0,0,-6,9,2,0,0,0,0,0,14,1
Andy Welinski,NYR,D,13,0,0,0,4,0,16,0,0,0,0,0,14,7
Kyle Rau,FA,C,14,0,2,2,-1,9,15,0,0,0,0,0,23,15
Mike Reilly,BOS,D,55,0,27,27,5,22,98,0,0,4,0,0,70,43
Xavier Ouellet,PIT,D,6,0,0,0,-1,2,5,0,0,0,0,0,17,8
Joseph Cramarossa,MIN,C,4,0,1,1,-1,15,3,0,0,0,0,0,10,1
Dylan DeMelo,WPG,D,52,0,9,9,10,20,44,0,0,0,0,1,76,58
Nikita Nesterov,FA,D,38,0,4,4,-10,20,33,0,0,0,0,0,41,29
Fredrik Claesson,FA,D,6,0,0,0,0,12,4,0,0,0,0,0,10,7
Drew Shore,FA,C,4,0,0,0,-1,2,3,0,0,0,0,0,2,0
Greg Pateryn,FA,D,13,0,3,3,0,6,13,0,0,0,0,0,17,17
Matthew Peca,STL,C,5,0,1,1,1,0,3,0,0,0,0,0,9,3
Connor McMichael,WAS,C,1,0,0,0,0,2,1,0,0,0,0,0,0,0
Nick Robertson,TOR,LW,6,0,1,1,1,0,9,0,0,0,0,0,3,2
Zac Jones,NYR,D,10,0,4,4,-2,2,12,0,0,1,0,0,8,8
Tyce Thompson,NJ,C,7,0,1,1,-3,0,4,0,0,0,0,0,5,2
Jack Ahcan,BOS,D,3,0,0,0,-3,0,5,0,0,0,0,0,2,5
Brinson Pasichnuk,FA,D,4,0,0,0,-1,2,3,0,0,0,0,0,2,3
Justin Richards,FA,C,1,0,1,1,1,0,2,0,0,0,0,0,2,1
Drew O'Connor,PIT,C,10,0,1,1,-2,2,8,0,0,0,0,0,6,2
Cole Smith,NSH,LW,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Quinton Byfield,LA,C,6,0,1,1,1,2,9,0,0,0,0,0,3,3
Matt Kiersted,FLA,D,7,0,0,0,-4,2,6,0,0,0,0,0,1,10
Jackson Cates,PHI,C,4,0,1,1,-3,0,7,0,0,0,0,0,0,0
Josh Dunne,CLS,C,6,0,0,0,-1,4,7,0,0,0,0,0,12,7
Tim Gettinger,NYR,LW,2,0,0,0,-2,0,2,0,0,0,0,0,5,1
Nick Caamano,DAL,RW,24,0,1,1,-7,17,33,0,0,0,0,0,41,8
Oskar Steen,BOS,C,3,0,0,0,-1,2,6,0,0,0,0,0,11,1
Matthew Phillips,CGY,C,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Tanner Laczynski,PHI,C,5,0,0,0,1,0,6,0,0,0,0,0,5,1
Jeremy Davies,BUF,D,16,0,1,1,3,8,19,0,0,0,0,0,11,7
Jeffrey Viel,SJ,LW,11,0,0,0,-7,23,10,0,0,0,0,0,22,0
Klim Kostin,EDM,RW,2,0,1,1,-1,0,0,0,0,0,0,0,9,0
Vinni Lettieri,BOS,C,5,0,0,0,-3,0,7,0,0,0,0,0,9,1
C.J. Smith,NYR,LW,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Gerald Mayhew,FLA,C,4,0,1,1,1,0,5,0,0,1,0,0,7,4
Andreas Borgman,FA,D,7,0,2,2,-2,4,7,0,0,0,0,0,10,3
Jan Rutta,PIT,D,35,0,8,8,12,22,46,0,0,0,0,2,30,32
Kale Clague,BUF,D,18,0,6,6,-6,4,24,0,0,0,0,0,9,13
William Lockwood,VAN,RW,2,0,0,0,-2,2,3,0,0,0,0,0,6,1
Vitali Abramov,FA,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew Peeke,CLS,D,11,0,3,3,-4,4,5,0,0,0,0,0,35,15
Connor Bunnaman,FLA,C,18,0,1,1,-6,2,15,0,0,0,0,0,31,6
Lucas Carlsson,FLA,D,12,0,1,1,1,2,10,0,0,0,0,0,6,3
Keaton Middleton,COL,D,3,0,0,0,-1,4,2,0,0,0,0,0,4,1
Tarmo Reunanen,CAR,D,4,0,1,1,1,0,5,0,0,0,0,0,4,5
Brett Murray,BUF,LW,2,0,0,0,1,0,1,0,0,0,0,0,3,1
Garrett Pilon,WAS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Joey Anderson,TOR,RW,1,0,0,0,1,2,0,0,0,0,0,0,0,3
Rem Pitlick,MON,C,10,0,2,2,3,4,11,0,0,0,0,0,8,1
Frederic Allard,LA,D,1,0,0,0,-2,0,0,0,0,0,0,0,0,1
Carsen Twarynski,SEA,LW,7,0,0,0,-3,2,4,0,0,0,0,0,17,2
Logan Brown,STL,C,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Patrick Russell,FA,RW,8,0,2,2,0,0,12,0,0,0,0,0,13,0
Dan Renouf,BOS,D,18,0,3,3,-1,16,12,0,0,0,0,0,20,3
Jalen Chatfield,CAR,D,18,0,1,1,-11,12,14,0,0,0,0,0,11,10
Dominik Simon,FA,C,11,0,0,0,0,0,4,0,0,0,0,0,12,4
Christian Jaros,FA,D,7,0,1,1,-4,2,3,0,0,0,0,0,9,8
Sami Niku,FA,D,6,0,0,0,-3,8,2,0,0,0,0,0,0,7
Dakota Mermis,MIN,D,3,0,0,0,0,0,2,0,0,0,0,0,10,4
Kole Sherwood,FA,C,6,0,1,1,-2,7,7,0,0,0,0,0,22,0
Markus Nutivaara,SJ,D,30,0,10,10,1,12,45,0,0,0,0,0,35,13
Cameron Hughes,SEA,C,1,0,0,0,-1,0,3,0,0,0,0,0,2,1
David Kase,PHI,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Glenn Gawdin,ANH,C,7,0,1,1,-1,0,1,0,0,0,0,0,12,1
Caleb Jones,CHI,D,33,0,4,4,-7,6,23,0,0,0,0,0,27,35
Dmytro Timashov,FA,LW,1,0,0,0,-2,0,1,0,0,0,0,0,2,0
Christian Wolanin,VAN,D,18,0,3,3,-6,8,16,0,0,0,0,0,3,7
Colton White,ANH,D,2,0,0,0,-1,0,3,0,0,0,0,0,2,0
Jonas Siegenthaler,NJ,D,15,0,0,0,-9,4,7,0,0,0,0,0,20,17
Dennis Gilbert,CGY,D,3,0,0,0,0,5,0,0,0,0,0,0,2,1
Will Borgen,SEA,D,10,0,0,0,-4,4,7,0,0,0,0,0,30,14
Alex Chmelevski,SJ,C,5,0,2,2,-2,2,8,0,0,0,0,0,7,1
Jonah Gadjovich,SJ,LW,1,0,0,0,-1,17,0,0,0,0,0,0,1,0
Drake Rymsha,FA,C,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Maksim Sushko,FA,RW,2,0,0,0,-1,0,0,0,0,0,0,0,2,0
Adam Ruzicka,CGY,C,3,0,1,1,2,4,3,0,0,0,0,0,1,0
David Farrance,FA,D,2,0,0,0,3,0,3,0,0,0,0,0,1,1
Sheldon Dries,VAN,C,3,0,0,0,1,4,1,0,0,0,0,0,6,0
Philippe Maillet,FA,C,2,0,0,0,-1,0,1,0,0,0,0,0,1,0
Ivan Chekhovich,FA,LW,4,0,1,1,-3,0,5,0,0,0,0,0,0,2
Grigori Denisenko,FLA,LW,7,0,4,4,1,2,6,0,0,0,0,0,15,2
Kiefer Sherwood,NSH,LW,16,0,3,3,2,0,18,0,0,0,0,0,40,6
Sheldon Rempal,VGK,LW,3,0,0,0,0,0,3,0,0,0,0,0,0,3
Alex True,SEA,LW,7,0,1,1,1,6,7,0,0,0,0,0,4,5
Austin Strand,ANH,D,13,0,1,1,2,8,11,0,0,0,0,0,14,15
Gustav Lindstrom,DET,D,13,0,3,3,1,0,8,0,0,0,0,0,14,17
Conor Timmins,TOR,D,31,0,7,7,6,8,31,0,0,0,0,0,18,22
Kole Lind,SEA,RW,7,0,0,0,-4,0,4,0,0,0,0,0,8,3
Kristian Vesalainen,WPG,LW,12,0,1,1,0,0,5,0,0,0,0,0,8,5
Morgan Frost,PHI,C,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy Liljegren,TOR,D,2,0,0,0,1,2,1,0,0,0,0,0,3,2
Urho Vaakanainen,ANH,D,9,0,2,2,-3,2,15,0,0,0,0,0,3,19
Jacob Bernard-Docker,OTT,D,5,0,0,0,2,0,6,0,0,0,0,0,3,5
Liam Foudy,CLS,C,24,0,4,4,0,6,40,0,0,0,0,0,13,5
Martin Kaut,COL,RW,5,0,0,0,-1,4,2,0,0,0,0,0,6,1
Ryan McLeod,EDM,C,10,0,1,1,-2,0,3,0,0,0,0,0,3,5
Calen Addison,MIN,D,3,0,0,0,0,0,4,0,0,0,0,0,2,1
Kevin Bahl,NJ,D,7,0,2,2,0,0,5,0,0,0,0,0,18,6
David Gustafsson,WPG,C,4,0,0,0,-1,0,1,0,0,0,0,0,0,0
Mattias Samuelsson,BUF,D,12,0,2,2,-8,4,10,0,0,0,0,0,20,10
Jesse Ylonen,MON,LW,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Rasmus Sandin,TOR,D,9,0,4,4,6,0,9,0,0,0,0,0,11,7
Jordan Gross,NSH,D,7,0,3,3,-3,2,10,0,0,0,0,0,6,8
Par Lindholm,FA,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Juuso Riikola,FA,D,2,0,0,0,0,0,1,0,0,0,0,0,5,1
Antti Suomela,FA,C,4,0,0,0,0,0,4,0,0,0,0,0,6,4
Otto Leskinen,MON,D,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Mikko Lehtonen,FA,D,26,0,6,6,-2,8,33,0,0,1,0,0,30,15
Alec Regula,CHI,D,3,0,0,0,-1,0,1,0,0,0,0,0,3,3
Joey Keane,CAR,D,1,0,0,0,-1,0,1,0,0,0,0,0,2,0
Brogan Rafferty,SEA,D,1,0,1,1,-1,0,1,0,0,0,0,0,1,1
Reese Johnson,CHI,RW,5,0,0,0,-2,9,4,0,0,0,0,0,22,2
Taro Hirose,DET,LW,6,0,2,2,2,0,10,0,0,0,0,0,1,2
Brady Keeper,VAN,D,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Egor Zamula,PHI,D,2,0,0,0,1,0,5,0,0,0,0,0,1,1
Simon Benoit,ANH,D,6,0,0,0,-3,2,3,0,0,0,0,0,20,9
Cam York,PHI,D,3,0,0,0,-1,0,1,0,0,0,0,0,1,2
Alex Newhook,COL,C,6,0,3,3,5,2,8,0,0,0,0,0,3,1
Peyton Krebs,BUF,C,4,0,1,1,1,0,1,0,0,0,0,0,4,1
Ville Heinola,WPG,D,5,0,0,0,-2,2,9,0,0,0,0,0,2,9
Bowen Byram,COL,D,19,0,2,2,1,23,21,0,0,0,0,0,33,13
Olle Alsing,OTT,D,4,0,0,0,-1,0,1,0,0,0,0,0,4,2
Joakim Nygard,FA,LW,9,0,0,0,-2,4,6,0,0,0,0,0,4,0
Lean Bergmann,FA,LW,1,0,0,0,-1,4,1,0,0,0,0,0,3,1
Marc Michaelis,FA,LW,15,0,0,0,-5,2,3,0,0,0,0,0,12,10
