,,,,Overall,,,,,,,PP,,SH,,Defense,
Tomas Hyka,FA,RW,17,1,3,4,-2,2,22,0,0,2,0,0,6,5
Greg Pateryn,FA,D,80,1,6,7,-11,41,100,0,0,0,0,0,144,118
Ryan Murray,EDM,D,56,1,28,29,20,10,71,0,0,1,0,0,27,93
Max McCormick,SEA,LW,14,1,0,1,-6,4,12,0,0,0,0,0,21,6
Andy Welinski,NYR,D,26,1,3,4,-5,8,32,0,0,0,0,0,47,18
Nick Paul,TB,LW,20,1,1,2,-10,4,30,0,0,0,0,0,28,4
Ben Harpur,NYR,D,51,1,4,5,-13,56,50,0,0,0,0,0,89,69
Steve Santini,STL,D,39,1,3,4,-6,16,41,0,0,0,0,0,80,43
Nicolas Petan,MIN,C,18,1,2,3,-5,2,15,1,0,0,0,0,2,4
Chad Ruhwedel,PIT,D,18,1,1,2,-9,4,22,1,0,0,0,0,40,16
Corban Knight,FA,C,23,1,3,4,-5,0,15,0,0,0,0,0,9,13
Mirco Mueller,FA,D,53,1,10,11,-3,17,39,0,0,0,0,0,75,61
Ian McCoshen,FA,D,19,1,1,2,-2,8,15,0,0,0,0,0,41,13
Brendan Gaunce,CLS,C,3,1,2,3,3,0,2,1,0,0,0,0,4,0
Olli Maatta,DET,D,60,1,13,14,9,12,74,1,1,3,0,0,97,116
Martin Frk,STL,RW,30,1,5,6,-9,4,28,0,1,0,0,0,35,4
Phil Di Giuseppe,VAN,LW,24,1,3,4,-3,8,31,0,0,0,0,0,54,9
Christian Djoos,FA,D,45,1,9,10,9,4,33,0,0,0,0,0,18,28
Jaycob Megna,SJ,D,28,1,3,4,-1,12,31,0,0,0,0,0,32,29
Dominic Toninato,WPG,LW,2,1,0,1,0,0,1,0,0,0,0,0,0,1
Mark Pysyk,DET,D,70,1,10,11,-1,26,64,0,0,0,0,1,133,89
Patrik Nemeth,ARI,D,74,1,9,10,5,53,57,0,0,0,0,1,137,131
Martin Marincin,FA,D,24,1,4,5,-4,12,34,0,0,0,0,0,21,21
Connor Brickley,FA,C,14,1,3,4,3,9,18,0,0,0,0,0,35,6
Andrew Agozzino,SJ,LW,11,1,1,2,2,0,11,0,0,0,0,0,14,3
Korbinian Holzer,FA,D,22,1,3,4,5,8,15,0,0,0,0,0,61,38
Mark Barberio,FA,D,12,1,0,1,-6,4,11,0,0,0,0,0,13,14
Kevin Connauton,PHI,D,50,1,7,8,-2,22,75,0,0,0,0,2,108,75
Matt Bartkowski,FA,D,2,1,0,1,2,0,2,0,0,0,0,0,1,1
Matt Irwin,WAS,D,44,1,6,7,5,38,50,0,0,0,0,0,80,37
Michael Del Zotto,FLA,D,42,1,9,10,-2,8,45,0,0,0,0,0,129,53
Matt Beleskey,FA,LW,4,1,0,1,1,5,3,0,0,0,0,0,7,1
Zac Rinaldo,FA,C,23,1,2,3,1,20,11,1,0,0,0,0,47,8
Erik Condra,FA,RW,6,1,0,1,-2,2,10,0,0,0,0,0,3,1
Jason Garrison,FA,D,17,1,0,1,1,8,16,0,1,0,0,0,13,23
Jori Lehtera,FA,C,27,1,2,3,-7,33,17,0,0,0,0,0,29,7
Calvin de Haan,CAR,D,74,1,13,14,1,20,102,1,0,0,0,0,187,106
Chris Butler,FA,D,13,1,1,2,3,0,10,0,0,0,0,0,17,17
Cody McLeod,FA,LW,38,1,0,1,-13,67,22,0,0,0,0,0,112,10
Roman Polak,FA,D,77,1,8,9,6,69,77,0,0,0,0,0,191,152
Tomas Plekanec,FA,C,3,1,0,1,0,0,8,0,0,0,0,0,1,1
Dion Phaneuf,FA,D,67,1,5,6,-21,53,80,0,0,0,0,0,128,79
Martin Hanzal,FA,C,7,1,1,2,-4,4,14,0,1,0,0,0,14,4
Jack Johnson,CHI,D,82,1,12,13,-4,41,86,0,1,1,0,2,233,147
Josh Ho-Sang,FA,RW,10,1,1,2,2,6,10,0,0,0,0,0,0,3
John Quenneville,FA,C,19,1,0,1,-1,4,16,1,0,0,0,0,21,7
Nikita Scherbak,FA,RW,8,1,0,1,-4,2,12,0,0,0,0,0,9,1
Sonny Milano,WAS,LW,8,1,0,1,0,0,5,0,0,0,0,0,5,0
Josh Brown,ARI,D,37,1,1,2,-3,28,28,0,0,0,0,0,80,31
Tyler Lewington,BOS,D,2,1,1,2,3,7,3,0,0,0,0,0,4,1
Ross Johnston,NYI,LW,17,1,3,4,3,23,12,0,0,0,0,0,43,1
Daniel Carr,FA,LW,6,1,0,1,-1,0,11,0,0,0,0,0,9,3
A.J. Greer,BOS,LW,15,1,1,2,-2,14,9,0,0,0,0,0,20,5
Noah Juulsen,VAN,D,21,1,4,5,5,6,22,0,0,0,0,0,60,39
Zachary Senyshyn,FA,RW,2,1,0,1,0,0,4,0,0,0,0,0,1,0
Jacob MacDonald,COL,D,2,1,0,1,1,0,1,0,0,0,0,0,1,1
Andreas Martinsen,FA,LW,24,1,3,4,-5,14,21,0,0,0,0,0,83,9
Denis Gurianov,DAL,RW,21,1,3,4,-3,0,23,0,0,1,0,0,23,9
Clark Bishop,CGY,C,20,1,2,3,-3,6,16,0,0,0,0,0,39,5
Michael Bunting,TOR,LW,5,1,0,1,0,2,5,0,0,0,0,0,6,1
Anders Bjork,BUF,LW,20,1,2,3,-1,2,18,0,0,0,0,0,9,12
Rourke Chartier,OTT,C,13,1,0,1,-5,2,19,0,0,0,0,0,14,3
Vinni Lettieri,BOS,C,27,1,2,3,-7,14,40,0,1,1,0,0,41,11
Calle Rosen,STL,D,4,1,0,1,-3,0,5,0,0,0,0,0,1,2
Radim Simek,SJ,D,41,1,8,9,7,8,41,1,0,0,0,0,67,34
Alexandre Texier,CLS,C,2,1,0,1,3,0,6,0,0,0,0,0,2,1
Alex Formenton,OTT,LW,9,1,0,1,-2,6,16,0,0,0,0,0,11,7
Eeli Tolvanen,SEA,LW,4,1,1,2,2,0,2,0,0,1,0,0,4,2
Martin Necas,CAR,C,7,1,1,2,0,2,6,0,0,0,0,0,3,2
Kailer Yamamoto,EDM,LW,17,1,1,2,-6,2,13,0,0,1,0,0,18,11
Juuso Valimaki,ARI,D,24,1,2,3,-2,12,28,1,0,0,0,0,21,43
Josh Mahura,FLA,D,17,1,4,5,0,4,20,0,0,3,0,0,6,18
Dillon Dube,CGY,C,25,1,4,5,2,4,22,0,0,0,0,0,11,3
Dante Fabbro,NSH,D,4,1,0,1,-1,0,5,0,0,0,0,0,3,6
Jordan Kyrou,STL,RW,16,1,2,3,-1,4,16,0,0,0,0,0,2,3
Libor Hajek,NYR,D,5,1,0,1,1,6,10,0,0,0,0,0,5,3
Casey Nelson,FA,D,38,1,5,6,1,13,37,0,0,0,0,0,44,36
Kalle Kossila,FA,C,8,1,0,1,-1,4,11,1,0,0,0,0,5,3
Sami Niku,FA,D,30,1,3,4,0,2,19,0,0,0,0,0,10,30
Philippe Myers,TB,D,21,1,1,2,-5,2,25,0,0,0,0,0,42,8
Jeremy Lauzon,NSH,D,16,1,0,1,-1,2,11,1,0,0,0,0,15,15
Filip Chlapik,FA,C,5,1,0,1,-2,4,9,0,0,0,0,0,1,4
Caleb Jones,CHI,D,17,1,5,6,-9,6,21,0,0,1,0,0,20,18
Mikhail Vorobyov,PHI,C,15,1,1,2,0,2,10,0,0,0,0,0,4,4
Christian Jaros,FA,D,61,1,9,10,-14,27,65,0,0,2,0,0,110,82
Lawrence Pilut,BUF,D,33,1,5,6,-8,20,37,0,0,0,0,0,20,33
Par Lindholm,FA,C,65,1,12,13,5,18,65,0,0,0,0,0,58,55
Filip Zadina,DET,RW,9,1,2,3,-5,0,18,0,1,1,0,0,6,3
Evan Bouchard,EDM,D,7,1,0,1,-5,2,10,0,1,0,0,0,6,8
Taro Hirose,DET,LW,10,1,6,7,0,2,15,1,0,1,0,0,1,9
Brady Keeper,VAN,D,1,0,0,0,1,0,1,0,0,0,0,0,2,1
Nico Sturm,SJ,C,2,0,0,0,0,0,7,0,0,0,0,0,3,2
Brogan Rafferty,SEA,D,2,0,0,0,-1,0,3,0,0,0,0,0,0,2
Blake Lizotte,LA,LW,1,0,0,0,-1,0,1,0,0,0,0,0,0,1
Jimmy Schuldt,FA,D,1,0,1,1,-1,0,1,0,0,0,0,0,0,1
Isac Lundestrom,ANH,LW,15,0,2,2,-1,2,13,0,0,0,0,0,4,5
Logan O'Connor,COL,C,5,0,0,0,-2,0,1,0,0,0,0,0,4,1
Quinn Hughes,VAN,D,5,0,3,3,0,2,6,0,0,2,0,0,1,1
Ryan Kuffner,FA,LW,10,0,0,0,-4,0,8,0,0,0,0,0,4,5
Josh Teves,FA,D,1,0,0,0,-1,2,0,0,0,0,0,0,4,1
Jacob Nilsson,FA,C,2,0,0,0,-2,0,0,0,0,0,0,0,1,1
Adam Johnson,FA,C,6,0,2,2,2,0,3,0,0,0,0,0,11,3
Eric Robinson,CLS,LW,13,0,0,0,-4,0,18,0,0,0,0,0,24,1
Daniel Brickley,FA,D,4,0,1,1,-2,0,2,0,0,0,0,0,5,4
Sheldon Rempal,VGK,LW,7,0,0,0,-1,0,3,0,0,0,0,0,0,1
Cooper Marody,PHI,C,6,0,0,0,-1,0,6,0,0,0,0,0,0,0
Kyle Capobianco,WPG,D,2,0,0,0,-2,0,1,0,0,0,0,0,2,2
Guillaume Brisebois,VAN,D,8,0,0,0,-4,0,5,0,0,0,0,0,3,7
Anthony Richard,MON,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1
Brendan Guhle,FA,D,8,0,1,1,-2,4,15,0,0,0,0,0,9,7
Jonas Siegenthaler,NJ,D,26,0,4,4,6,10,12,0,0,0,0,0,31,44
Kevin Stenlund,WPG,C,4,0,0,0,0,4,3,0,0,0,0,0,3,1
Dennis Gilbert,CGY,D,1,0,0,0,0,2,0,0,0,0,0,0,6,1
Will Borgen,SEA,D,4,0,0,0,-5,0,2,0,0,0,0,0,12,3
Nicolas Roy,VGK,C,6,0,0,0,0,2,1,0,0,0,0,0,7,1
Colton White,ANH,D,3,0,0,0,-2,2,1,0,0,0,0,0,2,2
Ryan Lomberg,FLA,LW,4,0,0,0,0,17,1,0,0,0,0,0,12,0
Dakota Mermis,MIN,D,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Kole Sherwood,FA,C,2,0,0,0,0,0,2,0,0,0,0,0,10,1
Bogdan Kiselevich,FA,D,32,0,8,8,-3,12,14,0,0,0,0,0,49,21
Maxim Mamin,FA,LW,7,0,0,0,-2,5,8,0,0,0,0,0,10,1
Nick Lappin,FA,RW,11,0,0,0,-6,0,11,0,0,0,0,0,16,3
Ilya Lyubushkin,BUF,D,41,0,4,4,-9,13,27,0,0,0,0,0,150,61
Patrick Russell,FA,RW,6,0,0,0,0,2,6,0,0,0,0,0,9,2
Tanner Fritz,NYR,LW,8,0,1,1,-3,2,6,0,0,0,0,0,18,6
Anthony Greco,FA,C,1,0,0,0,-3,0,2,0,0,0,0,0,0,0
Logan Brown,STL,C,2,0,0,0,-2,0,2,0,0,0,0,0,0,1
Michael McLeod,NJ,C,21,0,3,3,-8,13,21,0,0,0,0,0,41,4
Jake Bean,CLS,D,2,0,0,0,0,2,1,0,0,0,0,0,1,0
Janne Kuokkanen,FA,LW,7,0,0,0,-2,4,6,0,0,0,0,0,0,3
Trent Frederic,BOS,C,15,0,0,0,-4,15,19,0,0,0,0,0,18,3
Ryan Lindgren,NYR,D,5,0,0,0,-6,8,8,0,0,0,0,0,11,9
Rem Pitlick,MON,C,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Brandon Gignac,MON,C,1,0,0,0,-2,0,1,0,0,0,0,0,0,1
Dylan Gambrell,OTT,C,8,0,0,0,1,2,6,0,0,0,0,0,13,1
Vitali Abramov,FA,RW,1,0,0,0,-3,0,0,0,0,0,0,0,0,1
Victor Mete,TOR,D,71,0,13,13,17,6,65,0,0,0,0,0,21,95
Riley Stillman,VAN,D,1,0,0,0,0,2,1,0,0,0,0,0,5,0
Tim Gettinger,NYR,LW,4,0,0,0,0,0,2,0,0,0,0,0,15,3
Jakub Jerabek,FA,D,1,0,0,0,-3,2,1,0,0,0,0,0,0,1
Urho Vaakanainen,ANH,D,2,0,0,0,-1,0,2,0,0,0,0,0,0,0
Kristian Vesalainen,WPG,LW,5,0,1,1,0,0,1,0,0,0,0,0,1,1
Erik Brannstrom,OTT,D,2,0,0,0,0,0,0,0,0,0,0,0,1,1
Jaret Anderson-Dolan,LA,C,5,0,1,1,-2,0,6,0,0,0,0,0,5,2
Henri Jokiharju,BUF,D,38,0,12,12,-7,16,62,0,0,1,0,0,48,37
Libor Sulak,FA,D,6,0,0,0,-4,6,7,0,0,0,0,0,18,5
Joseph Gambardella,NJ,C,15,0,3,3,2,2,7,0,0,0,0,0,14,5
Justin Kloos,FA,C,1,0,0,0,0,0,2,0,0,0,0,0,2,0
Zack MacEwen,PHI,C,4,0,1,1,-4,5,2,0,0,0,0,0,4,1
Benjamin Gleason,DAL,D,4,0,1,1,-1,0,2,0,0,0,0,0,2,1
Anton Lindholm,FA,D,2,0,0,0,-1,0,0,0,0,0,0,0,1,1
Chase De Leo,ANH,C,1,0,0,0,1,0,4,0,0,0,0,0,1,0
Nelson Nogier,FA,D,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Louis Belpedio,PHI,D,2,0,0,0,0,0,0,0,0,0,0,0,1,4
Mark Friedman,PIT,D,1,0,0,0,-1,0,1,0,0,0,0,0,1,0
Dylan Sikura,CHI,LW,33,0,8,8,2,0,52,0,0,0,0,0,3,10
Joe Hicketts,MIN,D,11,0,0,0,-9,0,16,0,0,0,0,0,17,27
Jacob Middleton,MIN,D,3,0,1,1,-1,2,0,0,0,0,0,0,1,2
Jack Rodewald,FA,RW,6,0,0,0,0,0,2,0,0,0,0,0,8,3
Danick Martel,FA,C,9,0,2,2,3,8,16,0,0,0,0,0,12,1
Ashton Sautner,WPG,D,17,0,1,1,-2,2,21,0,0,0,0,0,25,17
Nikita Soshnikov,NYI,LW,5,0,0,0,-1,0,1,0,0,0,0,0,5,2
Jakub Zboril,BOS,D,2,0,0,0,0,0,1,0,0,0,0,0,3,0
Dean Kukan,FA,D,25,0,5,5,6,6,16,0,0,0,0,0,16,21
Jacob Larsson,OTT,D,49,0,5,5,-4,16,57,0,0,0,0,0,41,59
Gabriel Carlsson,WAS,D,1,0,0,0,-1,2,1,0,0,0,0,0,0,0
Christian Folin,FA,D,45,0,6,6,6,27,47,0,0,0,0,0,125,78
Nathan Walker,STL,C,3,0,1,1,1,2,2,0,0,0,0,0,5,0
Anton Blidh,COL,LW,1,0,0,0,0,0,0,0,0,0,0,0,6,1
John Gilmour,FA,D,5,0,0,0,-3,4,9,0,0,0,0,0,3,13
Jake Chelios,FA,D,5,0,0,0,0,2,5,0,0,0,0,0,7,5
Joel Hanley,DAL,D,16,0,0,0,0,2,9,0,0,0,0,0,16,16
Haydn Fleury,TB,D,20,0,1,1,4,2,17,0,0,0,0,0,25,21
Julius Honka,FA,D,29,0,4,4,-2,10,38,0,0,0,0,0,16,31
Andreas Englund,COL,D,3,0,0,0,-2,10,2,0,0,0,0,0,5,2
Joshua Jacobs,COL,D,1,0,0,0,-1,0,1,0,0,0,0,0,2,1
Dominic Turgeon,FA,C,4,0,0,0,-3,0,2,0,0,0,0,0,3,3
Juho Lammikko,FA,RW,40,0,6,6,-7,6,39,0,0,0,0,1,45,21
Nicolas Aube-Kubel,WAS,C,9,0,0,0,1,0,2,0,0,0,0,0,14,0
Adam Cracknell,ARI,C,2,0,0,0,-1,0,3,0,0,0,0,0,6,0
Marc Methot,FA,D,9,0,0,0,-3,6,3,0,0,0,0,0,15,10
Chris Thorburn,FA,RW,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Lee Stempniak,FA,RW,2,0,0,0,-1,0,0,0,0,0,0,0,2,0
Patrick Eaves,FA,RW,7,0,0,0,-4,4,6,0,0,0,0,0,14,1
Dan Hamhuis,FA,D,57,0,5,5,-2,28,39,0,0,0,0,0,38,61
Derek MacKenzie,FA,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrej Sekera,FA,D,24,0,4,4,3,6,28,0,0,1,0,0,17,21
Andrew MacDonald,FA,D,47,0,9,9,-5,18,41,0,0,0,0,2,30,95
Tom Pyatt,FA,C,37,0,2,2,-16,2,29,0,0,0,0,0,15,46
Mark Letestu,FA,C,2,0,0,0,-1,0,1,0,0,0,0,0,3,0
Niklas Hjalmarsson,FA,D,82,0,10,10,8,44,57,0,0,0,0,2,45,187
Eric Tangradi,FA,LW,6,0,1,1,-3,0,10,0,0,0,0,0,11,4
David Schlemko,FA,D,18,0,2,2,-1,4,29,0,0,2,0,0,29,45
Matt Hunwick,FA,D,14,0,2,2,-7,4,10,0,0,0,0,0,6,9
Matt Hendricks,FA,LW,26,0,3,3,-2,19,23,0,0,0,0,0,40,8
Thomas Hickey,FA,D,40,0,4,4,5,33,47,0,0,0,0,1,40,71
Karl Alzner,FA,D,9,0,1,1,1,2,8,0,0,0,0,0,13,10
Dmitry Kulikov,ANH,D,57,0,6,6,4,47,40,0,0,0,0,0,88,71
Stephen Gionta,FA,C,5,0,0,0,-4,0,4,0,0,0,0,0,14,2
Luca Sbisa,FA,D,9,0,1,1,0,4,5,0,0,0,0,0,17,7
Luke Schenn,VAN,D,26,0,2,2,-10,16,30,0,0,0,0,0,105,39
Brian Lashoff,DET,D,4,0,1,1,-1,2,2,0,0,0,0,0,3,4
Justin Falk,FA,D,10,0,0,0,-4,11,7,0,0,0,0,0,36,9
Michael Stone,CGY,D,14,0,5,5,0,10,12,0,0,0,0,0,27,16
Anthony Peluso,EDM,RW,4,0,0,0,-1,7,1,0,0,0,0,0,4,0
Cameron Gaunce,FA,D,2,0,0,0,3,7,2,0,0,0,0,0,4,1
Cody Goloubef,FA,D,5,0,0,0,0,2,3,0,0,0,0,0,13,5
Eric Gryba,FA,D,10,0,0,0,-1,10,11,0,0,0,0,0,21,16
Nate Prosser,FA,D,15,0,0,0,1,2,10,0,0,0,0,0,17,13
Zac Dalpe,FLA,C,1,0,1,1,1,0,1,0,0,0,0,0,0,0
Erik Burgdoerfer,WAS,D,4,0,0,0,-1,2,2,0,0,0,0,0,16,0
Jordan Nolan,FA,RW,14,0,2,2,2,14,17,0,0,0,0,0,22,4
Mark Alt,FA,D,2,0,0,0,0,0,2,0,0,0,0,0,0,2
Justin Holl,TOR,D,11,0,1,1,-5,2,6,0,0,0,0,0,9,5
Michael Chaput,FA,C,32,0,5,5,-4,14,31,0,0,0,0,0,53,17
Dylan McIlrath,WAS,D,7,0,0,0,2,4,6,0,0,0,0,0,19,7
Alex Petrovic,DAL,D,35,0,2,2,-15,26,47,0,0,0,0,0,116,53
Trevor Carrick,TB,D,1,0,0,0,-1,5,0,0,0,0,0,0,1,1
Kevin Roy,FA,C,3,0,0,0,-1,0,2,0,0,0,0,0,0,2
Kurtis MacDermid,COL,D,11,0,1,1,-1,11,5,0,0,0,0,0,26,4
Andrej Sustr,MIN,D,5,0,0,0,0,6,6,0,0,0,0,0,3,7
Jake Dotchin,FA,D,20,0,1,1,-4,39,7,0,0,0,0,1,54,16
Joseph Blandisi,FA,C,9,0,0,0,-1,6,8,0,0,0,0,0,10,1
Luke Witkowski,STL,D,34,0,2,2,-5,23,14,0,0,0,0,0,67,27
Joakim Ryan,FA,D,44,0,7,7,-1,15,35,0,0,0,0,0,43,39
Danny O'Regan,ANH,C,1,0,0,0,0,0,2,0,0,0,0,0,0,0
Jordan Schmaltz,FA,D,20,0,2,2,-7,2,11,0,0,0,0,0,10,22
Marko Dano,FA,C,8,0,0,0,-1,7,3,0,0,0,0,0,16,3
Kerby Rychel,FA,LW,2,0,0,0,-1,0,1,0,0,0,0,0,3,1
Curtis Lazar,VAN,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1
Wade Megan,FA,C,11,0,1,1,-4,2,16,0,0,0,0,0,4,4
Valeri Nichushkin,COL,LW,57,0,10,10,-4,0,65,0,0,0,0,0,71,32
Samuel Morin,FA,LW,5,0,0,0,-3,4,5,0,0,0,0,0,9,7
Dillon Heatherington,OTT,D,5,0,1,1,4,0,5,0,0,0,0,0,6,2
Carl Dahlstrom,TOR,D,38,0,6,6,9,6,42,0,0,0,0,1,33,35
Justin Bailey,FA,RW,11,0,1,1,0,2,5,0,0,0,0,0,9,5
Laurent Dauphin,ARI,C,1,0,0,0,-1,0,2,0,0,0,0,0,0,1
Remi Elie,FA,LW,16,0,1,1,-3,2,9,0,0,0,0,0,30,3
Tyrell Goulbourne,FA,LW,2,0,0,0,0,0,3,0,0,0,0,0,6,0
Connor Clifton,BOS,D,19,0,1,1,5,15,22,0,0,0,0,0,40,13
Luke Johnson,FA,C,15,0,1,1,-8,8,19,0,0,1,0,0,31,9
Steven Fogarty,MIN,C,10,0,0,0,-1,0,9,0,0,0,0,0,6,3
Reid Boucher,FA,RW,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Kyle Rau,FA,C,6,0,1,1,0,0,6,0,0,0,0,0,11,2
Blake Pietila,FA,LW,19,0,1,1,-7,6,22,0,0,0,0,0,36,8
Tobias Rieder,FA,RW,67,0,11,11,-8,8,92,0,0,2,0,0,69,44
Xavier Ouellet,PIT,D,19,0,3,3,-3,13,32,0,0,0,0,0,32,30
Adam Clendening,FA,D,4,0,0,0,1,0,3,0,0,0,0,0,1,3
Matt Tennyson,FA,D,4,0,0,0,-4,0,4,0,0,0,0,0,10,2
Paul Carey,FA,RW,7,0,0,0,0,0,4,0,0,0,0,0,3,3
Scott Wilson,FA,LW,15,0,3,3,-8,4,25,0,0,0,0,0,29,2
Cameron Schilling,FA,D,4,0,1,1,0,0,2,0,0,0,0,0,3,5
Colin Blackwell,CHI,C,6,0,0,0,-1,2,5,0,0,0,0,0,10,3
Brad Malone,EDM,C,16,0,0,0,0,4,13,0,0,0,0,0,35,5
Cory Conacher,FA,LW,1,0,0,0,0,2,1,0,0,0,0,0,0,0
Kevan Miller,FA,D,39,0,7,7,8,35,32,0,0,0,0,0,73,79
Ryan Murphy,FA,D,3,0,1,1,1,0,1,0,0,1,0,0,1,3
Justin Dowling,VAN,C,11,0,1,1,-4,0,9,0,0,0,0,0,11,7
Matt Donovan,FA,D,2,0,1,1,0,2,1,0,0,0,0,0,0,3
Sam Carrick,ANH,C,6,0,1,1,-1,2,5,0,0,0,0,0,15,2
Brandon Davidson,FA,D,10,0,1,1,-4,15,7,0,0,0,0,0,17,15
Anthony Bitetto,FLA,D,36,0,3,3,-7,12,30,0,0,0,0,0,80,36
Kevin Gravel,NSH,D,36,0,3,3,-2,4,44,0,0,0,0,0,31,53
Stefan Elliott,FA,D,3,0,1,1,1,0,3,0,0,0,0,0,2,1
Zach Trotman,FA,D,13,0,1,1,4,4,16,0,0,1,0,0,20,18
