,,,,Overall,,,,,,,PP,,SH,,Defense,
Nino Niederreiter,NSH,RW,9,1,1,2,-1,8,12,0,0,0,0,0,16,1
Nikita Nikitin,FA,D,41,1,8,9,1,10,46,0,0,4,0,0,40,52
Lee Sweatt,FA,D,3,1,1,2,4,2,4,1,0,0,0,0,4,6
Johan Harju,FA,LW,10,1,2,3,-2,2,14,0,0,0,0,0,9,2
Ben Smith,FA,RW,6,1,0,1,1,0,6,0,0,0,0,0,7,5
Aaron Volpatti,FA,LW,15,1,1,2,-1,16,6,0,0,0,0,0,36,3
Jeff Petry,PIT,D,35,1,4,5,-12,10,41,0,0,3,0,0,48,49
Tomas Tatar,NJ,LW,9,1,0,1,0,0,6,0,0,0,0,0,7,0
Casey Wellman,FA,C,15,1,1,2,-1,4,20,1,0,0,0,0,5,3
Alexander Urbom,FA,D,8,1,0,1,-2,0,5,1,0,0,0,0,5,6
Patrice Cormier,FA,C,21,1,1,2,-5,4,27,0,0,0,0,0,31,15
Tomas Vincour,FA,C,24,1,1,2,-5,4,26,0,0,0,0,0,36,11
Kyle Palmieri,NYI,RW,10,1,0,1,-1,0,10,0,0,0,0,0,5,1
Sergei Shirokov,FA,LW,2,1,0,1,1,0,6,0,0,0,0,0,1,0
Scott Timmins,FA,C,19,1,0,1,-8,8,13,0,0,0,0,0,18,11
Alexander Vasyunov,FA,LW,18,1,4,5,0,0,18,0,0,0,0,0,6,2
Philip McRae,FA,C,15,1,2,3,-10,2,13,0,0,0,0,0,8,5
Joe Vitale,FA,C,9,1,1,2,-1,13,13,0,0,1,0,0,18,2
Andrew Desjardins,FA,C,17,1,2,3,-1,4,12,0,0,0,0,0,34,5
Cameron Gaunce,FA,D,11,1,0,1,-3,16,4,0,0,0,0,0,10,7
Paul Byron,MON,C,8,1,1,2,0,2,5,0,0,0,0,0,18,2
Carson McMillan,TOR,RW,4,1,1,2,1,0,5,0,0,0,0,0,6,1
Oliver Ekman-Larsson,VAN,D,48,1,10,11,3,24,50,0,0,2,0,0,41,31
Taylor Chorney,FA,D,12,1,3,4,-5,4,13,1,1,2,0,0,13,17
Yannick Weber,FA,D,41,1,10,11,0,14,63,0,0,5,0,0,44,33
Maksim Mayorov,FA,LW,5,1,0,1,0,0,3,0,0,0,0,0,4,0
Cody Hodgson,FA,LW,8,1,1,2,1,0,9,0,0,0,0,0,4,2
Andrew Gordon,FA,RW,9,1,1,2,-2,0,5,0,0,0,0,0,5,4
Cory Emmerton,FA,C,2,1,0,1,1,0,3,0,0,0,0,0,0,0
Sean Collins,NYR,D,4,1,0,1,2,0,4,1,0,0,0,0,2,4
Anton Stralman,BOS,D,51,1,17,18,-11,22,80,1,1,9,0,0,39,46
T.J. Hensick,DET,C,13,1,2,3,-5,2,12,0,0,1,0,0,1,1
Jan Mursak,DET,RW,19,1,0,1,-3,4,20,0,0,0,0,0,14,3
Alexander Sulzer,FA,D,40,1,4,5,-8,14,37,0,0,2,0,0,38,52
Jamie McGinn,FA,LW,49,1,5,6,-6,33,63,0,0,0,0,0,101,17
Mario Bliznak,VAN,C,4,1,0,1,1,0,1,0,0,0,0,0,2,1
Ryan McDonagh,NSH,D,40,1,8,9,16,14,27,1,0,0,0,2,56,69
Marc-Andre Gragnani,FA,D,9,1,2,3,0,2,11,1,0,2,0,0,6,6
Colton Gillies,FA,LW,7,1,0,1,-2,2,3,0,0,0,0,0,16,2
Ian Cole,TB,D,26,1,3,4,6,35,22,0,0,0,0,0,36,37
Oscar Moller,FA,C,13,1,3,4,-1,2,27,0,0,0,0,0,10,5
Mike Moore,FA,D,6,1,0,1,-1,7,5,0,0,0,0,0,4,2
Anssi Salmela,FA,D,48,1,6,7,-11,14,57,1,0,0,0,0,48,36
Brad Mills,FA,C,4,1,0,1,1,5,6,0,0,0,0,0,7,2
Nick Johnson,FA,RW,4,1,2,3,1,5,10,0,0,0,0,0,4,2
Mike Lundin,FA,D,69,1,11,12,-3,12,55,0,0,0,0,0,25,108
Eric Tangradi,FA,LW,15,1,2,3,-4,10,18,0,0,0,0,0,25,5
Scott Parse,NJ,RW,5,1,3,4,5,0,6,0,0,0,0,0,2,4
Matt Hunwick,FA,D,73,1,12,13,-15,25,100,0,0,3,0,0,65,71
Jerome Samson,TB,RW,23,0,2,2,0,0,28,0,0,0,0,0,13,3
Andreas Thuresson,NYR,RW,3,0,0,0,-1,2,2,0,0,0,0,0,8,0
Raymond Sawada,FA,RW,1,0,0,0,-1,0,1,0,0,0,0,0,2,0
Nick Holden,OTT,D,5,0,0,0,0,0,6,0,0,0,0,0,4,9
Spencer Machacek,FA,RW,10,0,0,0,-2,0,7,0,0,0,0,0,22,2
Tyler Eckford,FA,D,4,0,0,0,-1,0,1,0,0,0,0,0,3,2
Olivier Magnan-Grenier,NJ,D,18,0,0,0,-4,4,8,0,0,0,0,0,29,15
Corey Potter,FA,D,1,0,0,0,0,0,1,0,0,0,0,0,1,2
Rob Klinkhammer,FA,LW,1,0,0,0,1,0,1,0,0,0,0,0,3,1
Tyson Strachan,FA,D,29,0,1,1,-10,39,28,0,0,0,0,0,23,30
Dylan Reese,FA,D,27,0,6,6,-12,15,23,0,0,0,0,0,17,22
Brian Fahey,FA,D,7,0,1,1,-1,2,4,0,0,0,0,0,9,6
Arturs Kulda,FA,D,2,0,0,0,-2,2,3,0,0,0,0,0,4,1
Chris Mueller,PHI,C,15,0,3,3,0,2,7,0,0,0,0,0,19,0
Maxim Noreau,FA,D,5,0,0,0,-1,0,8,0,0,0,0,0,2,4
Stephen Gionta,FA,C,12,0,0,0,-3,6,13,0,0,0,0,0,16,5
Chad Kolarik,FA,C,4,0,1,1,-1,2,4,0,0,0,0,0,3,2
Davis Drewiske,FA,D,38,0,5,5,-1,19,27,0,0,0,0,0,23,61
Luca Caputi,FA,LW,7,0,0,0,-2,4,8,0,0,0,0,0,7,0
Bryan Rodney,FA,D,3,0,0,0,0,2,3,0,0,0,0,0,0,4
Alex Plante,FA,D,3,0,0,0,-2,11,5,0,0,0,0,0,4,3
Jim O'Brien,FA,C,6,0,0,0,-3,2,11,0,0,0,0,0,5,0
Zach Hamill,VAN,C,3,0,1,1,1,0,1,0,0,0,0,0,0,3
Tim Wallace,FA,RW,7,0,0,0,-3,5,1,0,0,0,0,0,21,2
Teemu Laakso,FA,D,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Derek Smith,ARI,D,9,0,1,1,3,0,13,0,0,0,0,0,5,11
Raymond Macias,FA,D,2,0,0,0,-1,2,0,0,0,0,0,0,1,1
Brodie Dupont,FA,LW,1,0,0,0,0,0,1,0,0,0,0,0,2,0
Brett Sutter,FA,LW,5,0,1,1,-1,5,3,0,0,0,0,1,3,1
Nicholas Drazenovic,FA,C,3,0,0,0,-3,0,2,0,0,0,0,0,7,1
Matt Kassian,FA,LW,4,0,0,0,-1,12,1,0,0,0,0,0,6,3
Evan Brophey,ARI,C,1,0,0,0,0,0,1,0,0,0,0,0,3,1
Kevin Westgarth,FA,RW,56,0,3,3,-6,105,20,0,0,0,0,0,59,5
Travis Morin,FA,C,3,0,0,0,0,0,2,0,0,0,0,0,1,2
Oskars Bartulis,FA,D,13,0,0,0,-4,4,7,0,0,0,0,0,8,13
John Scott,FA,LW,40,0,1,1,0,72,15,0,0,0,0,0,60,10
Aaron Gagnon,FA,C,19,0,2,2,-3,0,9,0,0,0,0,0,12,5
Nikita Filatov,FA,LW,23,0,7,7,3,8,31,0,0,3,0,0,10,4
Dale Weise,FA,RW,10,0,0,0,-1,19,9,0,0,0,0,0,20,3
Evgeny Grachev,FA,LW,8,0,0,0,-3,0,3,0,0,0,0,0,8,0
Yann Sauve,FA,D,5,0,0,0,-2,0,6,0,0,0,0,0,9,4
Drayson Bowman,FA,LW,23,0,1,1,0,12,28,0,0,0,0,0,24,9
Greg Nemisz,FA,C,6,0,1,1,-1,0,5,0,0,0,0,0,1,2
Joe Colborne,FA,C,1,0,1,1,1,0,1,0,0,0,0,0,0,1
Brayden Schenn,STL,C,8,0,2,2,-1,0,11,0,0,0,0,0,12,1
Jamie Arniel,FA,C,1,0,0,0,-1,0,3,0,0,0,0,0,0,0
Philip Larsen,FA,D,6,0,2,2,1,0,11,0,0,0,0,0,1,3
Mark Katic,FA,D,11,0,1,1,-9,4,8,0,0,0,0,0,8,21
Justin DiBenedetto,FA,LW,8,0,1,1,-2,2,6,0,0,0,0,0,13,3
Marco Scandella,STL,D,20,0,2,2,-9,2,13,0,0,0,0,0,20,22
Evan Oberg,ARI,D,2,0,0,0,0,0,1,0,0,0,0,0,2,1
Paul Postma,FA,D,1,0,0,0,0,0,1,0,0,0,0,0,1,2
Christian Hanson,FA,C,6,0,0,0,0,4,2,0,0,0,0,0,11,0
Stefan Della Rovere,FA,LW,7,0,0,0,0,11,4,0,0,0,0,0,10,2
Cody Almond,FA,C,8,0,0,0,0,2,3,0,0,0,0,0,11,3
Aaron Palushaj,FA,RW,3,0,0,0,1,2,3,0,0,0,0,0,3,1
Colton Sceviour,FA,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,0
Brandon Mashinter,FA,LW,13,0,0,0,-2,17,5,0,0,0,0,0,16,1
Justin Falk,FA,D,22,0,3,3,-4,6,7,0,0,0,0,0,22,17
Dwight King,FA,LW,6,0,0,0,-2,2,3,0,0,0,0,0,7,1
John Moore,ANH,D,2,0,0,0,0,0,0,0,0,0,0,0,1,2
Brian Strait,FA,D,3,0,0,0,-1,0,0,0,0,0,0,0,2,2
Andreas Engqvist,FA,C,3,0,0,0,0,0,1,0,0,0,0,0,2,3
T.J. Brodie,TOR,D,3,0,0,0,-3,2,1,0,0,0,0,0,2,4
James Wright,FA,C,1,0,0,0,-2,0,0,0,0,0,0,0,1,0
Jake Muzzin,TOR,D,11,0,1,1,-2,0,8,0,0,0,0,0,22,2
Eric Wellwood,FA,LW,3,0,1,1,1,2,8,0,0,0,0,0,4,1
Ben Holmstrom,FA,C,2,0,0,0,-1,5,0,0,0,0,0,0,8,0
Nate Prosser,FA,D,2,0,0,0,0,0,1,0,0,0,0,0,0,2
Nick Bonino,SJ,C,26,0,0,0,-3,4,23,0,0,0,0,0,18,10
Linus Klasen,FA,LW,4,0,0,0,-3,0,4,0,0,0,0,0,1,1
Chris VandeVelde,FA,C,12,0,2,2,-6,12,16,0,0,0,0,0,19,12
Tomas Kubalik,FA,RW,4,0,2,2,-3,0,5,0,0,0,0,0,14,0
Matt Bartkowski,FA,D,6,0,0,0,-1,4,2,0,0,0,0,0,4,2
Brendon Nash,NYR,D,2,0,0,0,-1,0,2,0,0,0,0,0,1,6
Erik Gustafsson,FA,D,3,0,0,0,-1,4,2,0,0,0,0,0,0,1
Patrick Wiercioch,FA,D,8,0,2,2,0,4,3,0,0,1,0,0,4,2
Colby Cohen,FA,D,3,0,0,0,-1,4,2,0,0,0,0,0,4,3
Chris Tanev,CGY,D,29,0,1,1,0,0,15,0,0,1,0,0,10,32
Carl Klingberg,NYR,LW,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Tommy Wingels,FA,RW,5,0,0,0,-1,0,1,0,0,0,0,0,6,1
Jonas Holos,FA,D,39,0,6,6,-3,10,36,0,0,1,0,1,19,32
Korbinian Holzer,FA,D,2,0,0,0,-1,2,1,0,0,0,0,0,1,3
Marcus Kruger,FA,C,7,0,0,0,-4,4,7,0,0,0,0,0,4,2
Rhett Rakhshani,FA,RW,2,0,0,0,-1,0,2,0,0,0,0,0,0,0
Adam Henrique,ANH,C,1,0,0,0,1,0,3,0,0,0,0,0,0,2
Stephane Da Costa,FA,C,4,0,0,0,-1,0,9,0,0,0,0,0,3,0
Matt Campanale,FA,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0
Jamie Doornbosch,FA,D,1,0,0,0,-1,0,1,0,0,0,0,0,1,0
Matt Frattin,FA,RW,1,0,0,0,-1,0,5,0,0,0,0,0,1,0
Shane Sims,FA,D,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Brandon Pirri,FA,C,1,0,0,0,-1,0,1,0,0,0,0,0,0,1
Lance Bouma,LA,C,16,0,1,1,-1,2,9,0,0,0,0,0,15,6
Roman Wick,FA,RW,7,0,0,0,-4,0,4,0,0,0,0,0,2,3
Marcel Mueller,FA,LW,3,0,0,0,0,2,5,0,0,0,0,0,7,0
Andrey Zubarev,FA,D,4,0,1,1,-4,4,2,0,0,0,0,0,15,8
Sheldon Brookbank,FA,D,40,0,0,0,-8,63,29,0,0,0,0,0,54,37
Nate Guenin,FA,D,3,0,0,0,-3,2,2,0,0,0,0,0,11,7
Richard Petiot,TB,D,2,0,0,0,1,2,1,0,0,0,0,0,3,4
Matt Walker,PHI,D,4,0,0,0,0,4,3,0,0,0,0,0,5,5
Ryan Hollweg,ARI,LW,3,0,0,0,-1,0,0,0,0,0,0,0,8,0
Joel Perrault,ANH,C,7,0,0,0,-1,0,3,0,0,0,0,0,11,2
Keith Aucoin,FA,C,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Jay Leach,NJ,D,7,0,0,0,0,7,2,0,0,0,0,0,5,6
Noah Welch,WPG,D,2,0,0,0,-1,0,1,0,0,0,0,0,10,3
Hugh Jessiman,FA,RW,2,0,0,0,-1,5,2,0,0,0,0,0,4,0
Mathieu Roy,FA,D,4,0,0,0,-2,2,1,0,0,0,0,0,4,1
Greg Zanon,FA,D,82,0,7,7,-5,48,55,0,0,1,0,1,169,212
Ryan Craig,FA,C,6,0,0,0,-3,22,7,0,0,0,0,0,6,1
Matt Smaby,FA,D,32,0,0,0,2,17,9,0,0,0,0,0,45,18
Shawn Belle,FA,D,9,0,0,0,-1,2,8,0,0,0,0,0,9,4
Marc-Antoine Pouliot,ARI,C,3,0,0,0,-2,0,2,0,0,0,0,0,2,0
Marc Methot,FA,D,74,0,15,15,2,58,58,0,0,0,0,1,176,98
D.J. King,FA,LW,16,0,2,2,-3,30,6,0,0,0,0,0,20,0
Bruno Gervais,FA,D,53,0,6,6,-14,30,43,0,0,0,0,0,40,79
Drew Bagnall,FA,D,2,0,0,0,-2,4,1,0,0,0,0,0,0,1
Aaron Voros,FA,RW,12,0,0,0,-4,43,8,0,0,0,0,0,12,1
Garrett Stafford,FA,D,2,0,0,0,0,0,2,0,0,0,0,0,4,0
Steven MacIntyre,ANH,LW,34,0,1,1,-1,93,6,0,0,0,0,0,23,4
Stefan Meyer,FA,LW,16,0,2,2,0,17,12,0,0,0,0,0,24,10
Jed Ortmeyer,FA,RW,4,0,0,0,-1,2,5,0,0,0,0,0,4,0
Kyle Chipchura,FA,C,40,0,2,2,1,32,23,0,0,0,0,0,30,10
Nigel Dawes,FA,LW,13,0,1,1,-6,0,12,0,0,0,0,0,19,3
Zack Stortini,FA,RW,32,0,4,4,-2,76,16,0,0,0,0,0,46,8
Corey Locke,CGY,C,5,0,1,1,-1,0,6,0,0,0,0,0,1,0
Guillame Desbiens,FA,RW,12,0,0,0,-3,10,4,0,0,0,0,0,22,4
Francis Wathier,FA,LW,3,0,0,0,-2,0,0,0,0,0,0,0,3,0
Ladislav Smid,FA,D,78,0,10,10,-10,85,48,0,0,1,0,0,145,118
Raitis Ivanans,CGY,LW,1,0,0,0,-1,5,0,0,0,0,0,0,1,0
Colin Stuart,FA,LW,3,0,0,0,1,2,5,0,0,0,0,0,3,4
Jeremy Williams,NYR,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Michael Vernace,NYR,D,10,0,1,1,-2,2,6,0,0,0,0,0,8,3
Michael Blunden,FA,RW,1,0,0,0,-1,0,2,0,0,0,0,0,6,0
Brett Carson,FA,D,19,0,0,0,9,4,12,0,0,0,0,0,19,11
Cody Bass,FA,C,1,0,0,0,0,0,0,0,0,0,0,0,3,1
Mark Fraser,FA,D,26,0,2,2,2,29,16,0,0,0,0,0,58,19
Chris Summers,FA,D,2,0,0,0,-3,4,0,0,0,0,0,0,4,2
Matthew Corrente,FA,D,22,0,6,6,-5,44,21,0,0,0,0,0,30,15
Mike Duco,FA,LW,2,0,0,0,-1,10,0,0,0,0,0,0,6,0
Frazer McLaren,FA,LW,9,0,0,0,-1,22,1,0,0,0,0,0,6,0
Ryan O'Byrne,FA,D,67,0,10,10,-7,75,45,0,0,0,0,0,179,131
Tim Sestito,FA,C,36,0,2,2,-5,9,22,0,0,0,0,0,79,14
Victor Oreskovich,FA,RW,16,0,3,3,1,8,19,0,0,0,0,0,28,7
Pierre Luc Letourneau-Leblond,FA,LW,2,0,0,0,-2,21,0,0,0,0,0,0,3,0
Petr Prucha,FA,RW,11,0,1,1,0,4,10,0,0,0,0,0,13,3
Kyle Quincey,FA,D,21,0,1,1,-5,18,39,0,0,0,0,0,28,26
Tim Kennedy,FA,LW,6,0,1,1,0,0,2,0,0,0,0,0,16,6
Brian Lee,FA,D,50,0,3,3,-10,24,35,0,0,0,0,0,88,77
Kenndal McArdle,FA,LW,11,0,0,0,-3,16,6,0,0,0,0,0,36,3
Matt Lashoff,MON,D,11,0,1,1,1,6,8,0,0,1,0,0,10,14
Ryan Parent,FA,D,4,0,0,0,-3,0,3,0,0,0,0,0,4,7
Robbie Earl,FA,LW,6,0,0,0,-3,0,6,0,0,0,0,0,8,0
Ryan Potulny,FA,C,10,0,0,0,-1,0,7,0,0,0,0,0,5,1
Rick Rypien,FA,RW,9,0,1,1,-5,31,6,0,0,0,0,0,13,3
Andre Benoit,FA,D,8,0,1,1,-1,6,17,0,0,1,0,0,5,12
Brett Festerling,FA,D,1,0,0,0,-2,0,0,0,0,0,0,0,2,4
Brendan Mikkelson,FA,D,24,0,2,2,-6,9,14,0,0,0,0,0,21,18
Francis Lessard,FA,RW,24,0,0,0,0,78,6,0,0,0,0,0,36,2
Shane Hnidy,FA,D,3,0,0,0,-2,2,3,0,0,0,0,0,2,1
Mike Mottau,FA,D,20,0,3,3,-12,8,21,0,0,1,0,0,17,33
Eric Godard,FA,RW,19,0,3,3,4,105,1,0,0,0,0,0,19,2
John Zeiler,FA,RW,4,0,0,0,-1,0,1,0,0,0,0,0,4,0
Joe Callahan,CGY,D,27,0,1,1,-1,12,21,0,0,0,0,0,46,36
Nolan Yonkman,FA,D,16,0,1,1,5,39,8,0,0,0,0,0,41,11
Anton Volchenkov,FA,D,57,0,8,8,3,36,65,0,0,0,0,0,125,106
Andrew Hutchinson,FA,D,5,0,1,1,-3,6,2,0,0,0,0,0,0,8
Jeff Taffe,FA,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Matt Ellis,FA,C,14,0,0,0,-4,0,20,0,0,0,0,0,8,7
Matthew Lombardi,FA,C,2,0,0,0,-1,0,6,0,0,0,0,0,0,0
Mike Zigomanis,BUF,C,8,0,1,1,0,4,7,0,0,0,0,0,6,3
Patrick Rissmiller,FA,LW,10,0,1,1,-1,0,14,0,0,0,0,0,17,2
Doug Janik,FA,D,7,0,0,0,-2,7,8,0,0,0,0,0,2,7
Kris Newbury,FA,C,11,0,1,1,-1,35,6,0,0,0,0,0,19,1
Jason Strudwick,FA,D,43,0,2,2,-16,23,9,0,0,0,0,0,43,63
Mattias Ohlund,FA,D,72,0,5,5,-7,70,39,0,0,1,0,0,135,136
Josh Green,FA,LW,12,0,0,0,-3,6,10,0,0,0,0,0,11,1
Steve Begin,FA,LW,2,0,0,0,-2,4,2,0,0,0,0,0,5,0
Brad Lukowich,FA,D,5,0,0,0,2,0,3,0,0,0,0,0,5,6
Daymond Langkow,FA,C,4,0,1,1,3,0,6,0,0,0,0,0,4,0
Wade Belak,FA,RW,15,0,0,0,-1,18,4,0,0,0,0,0,20,2
Jassen Cullimore,FA,D,36,0,8,8,4,8,22,0,0,0,0,0,38,34
Peter Forsberg,FA,C,2,0,0,0,-4,4,3,0,0,0,0,0,3,0
Adam Foote,FA,D,47,0,8,8,-9,33,23,0,0,0,0,0,55,67
Colin White,FA,D,69,0,6,6,-2,48,50,0,0,0,0,1,109,100
Dave Scatchard,FA,C,8,0,1,1,1,6,6,0,0,0,0,0,7,0
Mark Parrish,FA,RW,2,0,0,0,-2,0,0,0,0,0,0,0,2,2
Andy Sutton,FA,D,39,0,4,4,1,87,31,0,0,1,0,2,62,87
Jonas Andersson,FA,LW,4,0,0,0,1,0,1,0,0,0,0,0,3,1
Barret Jackman,FA,D,60,0,13,13,3,57,65,0,0,0,0,3,78,114
Brian Willsie,FA,RW,1,0,1,1,0,0,0,0,0,0,0,0,0,2
Mark Eaton,FA,D,34,0,3,3,-2,8,29,0,0,0,0,0,30,82
