,,,,Overall,,,,,,,PP,,SH,,Defense,
Jani Nyman,SEA,RW,12,3,3,6,-3,4,22,0,2,1,0,0,13,7
Anthony Richard,PHI,C,15,2,4,6,-3,0,19,0,0,1,0,0,8,8
Zemgus Girgensons,TBL,C,82,2,4,6,-7,47,83,1,0,0,0,0,174,50
David Gustafsson,WPG,C,36,2,4,6,10,7,30,0,0,0,0,0,19,18
Matthew Highmore,NYI,C,41,2,4,6,-5,10,33,1,0,0,0,0,50,19
Jansen Harkins,ANA,C,62,2,4,6,-13,21,49,1,0,0,0,0,136,41
Jon Merrill,FA,D,70,2,4,6,-8,20,47,0,0,0,0,0,41,85
Landon Slaggert,CHI,RW,33,2,4,6,-7,23,34,1,0,0,0,0,25,13
Ethan Del Mastro,CHI,D,24,2,4,6,-3,6,19,0,0,0,0,0,40,21
Brendan Smith,FA,D,32,1,5,6,-9,33,27,0,0,0,1,0,41,23
Derek Ryan,FA,C,36,1,5,6,-4,12,20,0,0,0,0,0,25,21
Arber Xhekaj,MTL,D,70,1,5,6,-13,118,69,0,0,0,0,0,180,63
Phil Di Giuseppe,WPG,LW,20,1,5,6,-2,4,23,0,0,0,0,0,54,6
Nils Aman,VAN,C,19,1,5,6,-2,2,8,0,0,0,0,0,22,2
Nick DeSimone,UTA,D,20,1,5,6,4,0,24,0,0,0,0,0,14,14
Scott Morrow,NYR,D,14,1,5,6,4,0,23,0,0,0,0,0,3,16
Dennis Gilbert,PHI,D,29,0,6,6,-3,50,9,0,0,0,0,0,63,36
Jack Johnson,MIN,D,41,0,6,6,-13,2,23,0,0,0,0,0,21,35
Artyom Levshunov,CHI,D,18,0,6,6,-13,8,21,0,0,2,0,0,19,20
Fraser Minten,BOS,C,21,3,2,5,-5,2,24,1,0,1,0,0,48,10
Tyson Kozak,BUF,C,21,3,2,5,-2,2,11,0,1,0,0,0,26,23
Vinni Lettieri,TOR,C,26,3,2,5,-9,6,52,0,0,0,0,0,60,16
Nick Leddy,SJS,D,31,2,3,5,6,2,21,0,0,0,0,0,5,26
Ryan Shea,PIT,D,39,2,3,5,-9,14,19,0,0,1,0,0,20,51
Rodrigo Abols,PHI,C,22,2,3,5,-10,4,25,0,0,0,0,0,25,12
Philippe Myers,TOR,D,36,2,3,5,0,15,46,0,0,0,0,0,76,42
Juuso Valimaki,UTA,D,43,2,3,5,-5,14,40,0,0,0,0,0,23,49
Curtis Lazar,EDM,C,48,2,3,5,-6,14,27,0,0,0,0,0,107,17
Liam Ohgren,MIN,LW,24,2,3,5,-6,2,32,1,0,1,0,0,24,12
Erik Johnson,FA,D,36,2,3,5,1,15,37,0,0,0,0,1,59,26
Oliver Kylington,FA,D,19,1,4,5,-2,8,6,0,0,0,0,0,3,18
Devin Shore,FA,C,55,1,4,5,-8,6,41,0,0,0,0,0,76,37
Jordan Harris,BOS,D,33,1,4,5,-1,6,15,0,0,0,0,0,23,35
Isaiah George,NYI,D,33,1,4,5,-3,6,26,1,0,0,0,0,14,34
Adam Wilsby,NSH,D,23,1,4,5,3,6,33,0,0,0,0,0,18,17
Olle Lycksell,OTT,RW,19,0,5,5,-3,2,10,0,0,1,0,0,9,5
Nils Lundkvist,DAL,D,39,0,5,5,4,20,52,0,0,0,0,0,23,34
Sam Rinzel,CHI,D,9,0,5,5,1,0,22,0,0,3,0,0,12,4
Jonah Gadjovich,FLA,LW,42,4,0,4,-7,60,43,2,0,0,0,0,127,21
Louis Crevier,CHI,D,32,3,1,4,-6,10,28,0,0,0,0,0,70,49
Arthur Kaliyev,OTT,RW,14,3,1,4,2,2,21,0,0,0,0,0,7,2
Logan Mailloux,STL,D,7,2,2,4,-5,6,10,0,0,0,0,0,9,8
Simon Nemec,NJD,D,27,2,2,4,-10,14,26,1,0,2,0,0,2,26
Kieffer Bellows,FA,LW,19,2,2,4,-6,6,28,1,0,2,0,0,35,6
Hudson Fasching,CBJ,RW,43,2,2,4,-4,6,51,0,0,0,0,0,28,17
Ross Johnston,ANA,LW,43,1,3,4,-2,72,9,1,0,0,0,0,134,20
Ivan Miroshnichenko,WSH,LW,18,1,3,4,1,0,14,0,0,1,0,0,28,8
Jimmy Snuggerud,STL,RW,7,1,3,4,0,0,10,0,1,0,0,0,3,4
Nikolas Matinpalo,OTT,D,41,1,3,4,-2,20,43,0,0,0,0,0,25,29
Zack Ostapchuk,SJS,C,56,1,3,4,-8,45,26,0,0,0,0,0,110,21
Ryan Graves,PIT,D,61,1,3,4,-15,29,39,0,0,0,0,0,75,73
Lucas Carlsson,SJS,D,13,1,3,4,-2,14,15,1,0,0,0,0,4,14
John Klingberg,SJS,D,11,1,3,4,0,8,19,0,0,0,0,0,5,13
Juha Jaaska,CAR,RW,18,0,4,4,0,9,11,0,0,0,0,1,20,3
Oliver Moore,CHI,C,9,0,4,4,-2,4,10,0,0,0,0,0,6,2
Erik Gudbranson,CBJ,D,16,0,4,4,1,6,12,0,0,0,0,0,26,19
Rory Kerins,CGY,LW,5,0,4,4,3,0,3,0,0,1,0,0,4,2
Austin Watson,DET,LW,13,3,0,3,1,17,13,0,0,0,0,0,36,2
Valtteri Puustinen,PIT,RW,13,2,1,3,-4,4,8,0,2,0,0,0,10,5
Cameron Lund,SJS,C,11,2,1,3,-10,4,12,0,1,0,0,0,7,2
Zack MacEwen,OTT,C,21,2,1,3,0,21,26,0,0,0,0,0,49,7
Nicolas Deslauriers,PHI,LW,31,2,1,3,-9,15,25,0,0,0,0,0,85,9
Kailer Yamamoto,UTA,LW,12,2,1,3,-1,2,13,0,1,1,0,0,9,4
Nikita Chibrikov,WPG,RW,4,2,1,3,1,0,6,0,0,1,0,0,9,4
Walker Duehr,WPG,RW,24,2,1,3,-11,0,15,0,0,0,0,0,49,15
Marc McLaughlin,NJD,C,14,2,1,3,-2,0,13,0,0,0,0,0,28,6
Tyson Barrie,FA,D,13,1,2,3,-7,4,19,0,0,2,0,0,10,12
Marc-Edouard Vlasic,FA,D,27,1,2,3,-10,2,20,0,0,0,0,1,4,40
Matt Nieto,FA,LW,32,1,2,3,-8,4,31,0,0,1,0,0,39,20
Fabian Lysell,BOS,RW,12,1,2,3,-4,6,21,1,1,0,0,0,5,2
David Jiricek,MIN,D,12,1,2,3,0,6,9,0,0,0,0,0,12,7
Andreas Englund,NSH,D,35,1,2,3,-9,48,17,0,0,0,0,0,78,40
Akil Thomas,LAK,C,25,1,2,3,-4,7,20,0,0,0,0,0,42,12
Andre Lee,LAK,C,19,1,2,3,-5,11,18,1,0,0,0,0,36,10
Elias Pettersson,VAN,D,28,1,2,3,-4,17,19,0,0,0,0,0,39,16
Maveric Lamoureux,UTA,D,15,1,2,3,3,42,17,0,0,0,0,0,18,11
Mitchell Stephens,SEA,C,28,1,2,3,-8,6,19,0,0,0,0,0,25,4
Rutger McGroarty,PIT,RW,8,1,2,3,0,0,11,0,0,0,0,0,12,5
Owen Pickering,PIT,D,25,1,2,3,-5,6,15,0,0,0,0,0,13,19
Vincent Desharnais,SJS,D,51,0,3,3,-9,45,28,0,0,0,0,0,87,83
Matt Kessel,STL,D,29,0,3,3,-3,10,17,0,0,0,0,0,22,23
Pierre-Olivier Joseph,VAN,D,47,0,3,3,-22,45,42,0,0,0,0,0,36,36
Kyle Burroughs,LAK,D,33,0,3,3,3,39,6,0,0,0,0,0,42,14
Spencer Stastney,NSH,D,23,0,3,3,-7,4,15,0,0,0,0,0,8,24
Dryden Hunt,CGY,LW,5,0,3,3,-1,0,5,0,0,0,0,0,10,3
Joshua Roy,MTL,C,12,2,0,2,-6,2,14,0,0,0,0,0,6,8
Justin Robidas,CAR,C,2,1,1,2,1,0,3,0,0,0,0,0,2,0
Kevin Korchinski,CHI,D,16,1,1,2,-5,8,14,0,0,0,0,0,2,14
Michael Sgarbossa,FA,LW,3,1,1,2,2,2,1,0,0,0,0,0,1,1
Ty Smith,FA,D,8,1,1,2,1,4,14,0,1,0,0,0,2,5
Alex Steeves,BOS,LW,7,1,1,2,3,0,7,0,0,0,0,0,19,1
Nicolas Aube-Kubel,MIN,C,22,1,1,2,-5,19,18,0,0,0,0,0,40,3
Ivan Demidov,MTL,RW,2,1,1,2,1,0,5,0,0,0,0,0,2,0
Max Jones,EDM,LW,26,1,1,2,-13,18,17,0,0,0,0,0,71,8
Cole Reinhardt,VGK,LW,17,1,1,2,-4,15,13,0,0,0,0,0,37,2
John Hayden,SEA,C,20,1,1,2,0,31,20,0,0,0,0,0,44,19
Ryan Reaves,SJS,RW,35,0,2,2,-2,28,14,0,0,0,0,0,103,8
Luca Cagnoni,SJS,D,6,0,2,2,-4,8,7,0,0,1,0,0,1,9
Brennan Othmann,NYR,LW,22,0,2,2,7,2,20,0,0,0,0,0,43,7
Liam O'Brien,UTA,C,28,0,2,2,1,50,34,0,0,0,0,0,100,11
Dylan McIlrath,WSH,D,17,0,2,2,-3,28,10,0,0,0,0,0,38,14
Ben Hutton,VGK,D,11,0,2,2,0,0,11,0,0,0,0,0,10,19
Noah Philp,EDM,C,15,0,2,2,1,2,17,0,0,0,0,0,15,7
Oliver Kapanen,MTL,C,18,0,2,2,-5,2,16,0,0,1,0,0,1,8
Mike Reilly,CAR,D,18,0,2,2,-3,2,31,0,0,0,0,0,3,14
John Ludvig,FA,D,8,0,2,2,-4,6,9,0,0,0,0,0,16,6
Grant Hutton,FA,D,13,0,2,2,1,4,10,0,0,0,0,0,13,12
Matt Martin,FA,LW,32,0,2,2,-5,10,17,0,0,0,0,0,82,19
Robert Bortuzzo,FA,D,17,0,2,2,-2,22,8,0,0,0,0,0,21,26
Tyler Johnson,FA,C,9,0,2,2,-1,10,6,0,0,1,0,0,5,2
Keaton Middleton,COL,D,41,0,2,2,0,28,44,0,0,0,0,0,69,37
Sam Morton,CGY,C,1,1,0,1,1,0,1,1,0,0,0,0,4,1
Zayne Parekh,CGY,D,1,1,0,1,3,2,2,0,0,0,0,0,1,1
Clark Bishop,CGY,C,6,1,0,1,-2,0,4,0,0,0,0,0,8,2
Skyler Brind'Amour,CAR,LW,2,1,0,1,-3,2,1,0,0,0,0,0,1,1
Wyatt Aamodt,COL,D,2,1,0,1,1,0,3,0,0,0,0,0,6,9
Chris Wagner,FA,RW,28,1,0,1,-8,14,29,0,0,0,0,0,57,13
Andreas Athanasiou,FA,C,8,1,0,1,-1,0,8,0,0,0,0,0,6,6
John Farinacci,BOS,C,1,1,0,1,1,0,1,0,0,0,0,0,3,0
Matej Blumel,BOS,LW,7,1,0,1,-1,0,10,0,0,0,0,0,6,1
Michael Callahan,BOS,D,17,1,0,1,-5,7,9,0,0,0,0,0,8,12
Calum Ritchie,NYI,C,7,1,0,1,-7,0,11,0,0,0,0,0,6,2
Lucas Condotta,MTL,LW,7,1,0,1,-2,0,5,0,0,0,0,0,10,3
Taylor Ward,LAK,LW,1,1,0,1,0,0,4,0,1,0,0,0,3,0
Tanner Laczynski,VGK,C,8,1,0,1,-1,6,2,0,0,0,0,0,3,3
Isaak Phillips,WPG,D,3,1,0,1,0,0,3,0,0,0,0,0,3,4
Parker Ford,WPG,C,3,1,0,1,1,2,2,0,0,0,0,0,5,1
Ryan Leonard,WSH,RW,9,1,0,1,-4,11,17,0,0,0,0,0,18,4
Justin Sourdif,WSH,C,1,1,0,1,1,0,2,1,0,0,0,0,0,0
Arshdeep Bains,VAN,LW,13,1,0,1,-5,0,8,1,0,0,0,0,17,7
Dylan Duke,TBL,C,2,1,0,1,0,0,1,0,0,0,0,0,5,0
Declan Carlile,TBL,D,3,1,0,1,2,0,3,0,0,0,0,0,1,2
Patrick Giles,SJS,RW,17,1,0,1,-3,0,15,0,0,0,0,0,21,7
Ethan Cardwell,SJS,C,6,1,0,1,-2,2,5,0,0,0,0,0,8,3
Bokondji Imama,PIT,LW,16,1,0,1,2,30,10,1,0,0,0,0,45,7
Joona Koppanen,PIT,LW,11,1,0,1,-3,0,10,0,0,0,0,0,40,3
Callahan Burke,PIT,C,7,1,0,1,2,2,12,0,0,0,0,0,0,3
Samuel Poulin,PIT,RW,7,0,1,1,1,2,3,0,0,0,0,0,10,0
Jack St. Ivany,PIT,D,19,0,1,1,-3,17,12,0,0,0,0,0,38,25
Cale Fleury,SEA,D,14,0,1,1,1,0,16,0,0,0,0,0,30,28
Helge Grans,PHI,D,6,0,1,1,0,2,5,0,0,0,0,0,4,5
Ryan Winterton,SEA,C,12,0,1,1,-11,2,15,0,0,0,0,0,20,6
Ville Ottavainen,SEA,D,1,0,1,1,0,0,1,0,0,0,0,0,3,1
Dakota Mermis,TOR,D,4,0,1,1,-2,2,6,0,0,0,0,0,3,4
Joseph LaBate,VAN,C,6,0,1,1,1,10,3,0,0,0,0,0,14,11
Jaret Anderson-Dolan,WPG,C,7,0,1,1,3,4,8,0,0,0,0,0,23,6
Ville Heinola,WPG,D,18,0,1,1,6,4,12,0,0,0,0,0,8,16
Brad Lambert,WPG,C,5,0,1,1,0,2,1,0,0,0,0,0,5,4
Jeremy Lauzon,VGK,D,28,0,1,1,-4,37,25,0,0,0,0,0,127,34
Nolan Foote,FLA,LW,7,0,1,1,0,0,5,0,0,0,0,0,11,1
Jeff Malott,LAK,C,12,0,1,1,-1,7,13,0,0,0,0,0,19,7
William Lagesson,DET,D,7,0,1,1,-1,4,5,0,0,0,0,0,6,7
Justin Hryckowian,DAL,C,5,0,1,1,1,0,3,0,0,0,0,0,8,0
Arttu Hyry,DAL,RW,5,0,1,1,0,0,5,0,0,0,0,0,4,3
Josh Brown,EDM,D,10,0,1,1,-2,11,9,0,0,0,0,0,21,18
Ian Mitchell,DET,D,15,0,1,1,-2,2,10,0,0,0,0,0,5,23
Dominik Shine,DET,RW,9,0,1,1,-1,15,5,0,0,0,0,0,16,3
Matthew Savoie,EDM,C,4,0,1,1,-4,0,6,0,0,0,0,0,3,1
Matthew Wood,NSH,RW,6,0,1,1,0,2,8,0,0,0,0,0,2,2
Ozzy Wiesblatt,NSH,RW,5,0,1,1,1,0,4,0,0,0,0,0,13,3
Kevin Gravel,NSH,D,6,0,1,1,3,0,6,0,0,0,0,0,7,8
Owen Beck,MTL,C,12,0,1,1,-2,0,10,0,0,0,0,0,23,8
Matt Kiersted,MIN,D,2,0,1,1,1,2,0,0,0,0,0,0,3,1
Angus Crookshank,NJD,LW,8,0,1,1,-1,0,9,0,0,0,0,0,11,4
Mike Hardman,NJD,RW,2,0,1,1,0,0,2,0,0,0,0,0,4,3
Isak Rosen,BUF,LW,8,0,1,1,-3,0,8,0,0,0,0,0,3,2
Georgi Merkulov,BOS,LW,6,0,1,1,-1,2,7,0,0,0,0,0,2,7
Patrick Brown,BOS,C,15,0,1,1,-2,8,11,0,0,0,0,0,46,12
Ian Moore,ANA,D,3,0,1,1,1,0,4,0,0,0,0,0,1,1
Emil Bemstrom,FA,C,14,0,1,1,0,0,13,0,0,0,0,0,12,3
Chad Ruhwedel,FA,D,5,0,1,1,2,0,1,0,0,0,0,0,8,5
Andrew Poturalski,FA,C,3,0,1,1,-1,2,5,0,0,0,0,0,0,4
Drake Caggiula,FA,LW,7,0,1,1,0,5,6,0,0,0,0,0,8,3
Brendan Gaunce,CBJ,C,12,0,1,1,-4,4,11,0,0,0,0,0,18,7
T.J. Tynan,COL,C,9,0,1,1,-1,4,5,0,0,0,0,0,5,4
Danil Gushchin,COL,RW,12,0,1,1,-3,6,16,0,0,0,0,0,6,6
Bradly Nadeau,CAR,LW,2,0,1,1,0,0,8,0,0,0,0,0,2,1
Ilya Solovyov,CGY,D,5,0,1,1,-3,2,6,0,0,0,0,0,12,8
Joey Anderson,CHI,RW,18,0,1,1,-2,0,17,0,0,0,0,0,12,13
Caleb Jones,PIT,D,6,0,0,0,-1,2,6,0,0,0,0,0,10,5
Vasily Ponomarev,PIT,C,7,0,0,0,-1,2,8,0,0,0,0,0,5,2
Rafael Harvey-Pinard,PIT,LW,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Alexander Alexeyev,PIT,D,8,0,0,0,2,0,7,0,0,0,0,0,9,14
Oskar Olausson,SJS,LW,2,0,0,0,0,0,3,0,0,0,0,0,1,2
Colin White,SJS,C,3,0,0,0,-1,0,1,0,0,0,0,0,2,1
Shane Bowers,SJS,C,4,0,0,0,-1,0,2,0,0,0,0,0,9,1
Gabe Perreault,NYR,RW,5,0,0,0,-1,0,5,0,0,0,0,0,1,1
Brendan Brisson,NYR,C,9,0,0,0,-3,0,7,0,0,0,0,0,9,0
Hayden Hodgson,OTT,C,2,0,0,0,-2,5,2,0,0,0,0,0,7,1
Donovan Sebrango,OTT,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0
Jan Jenik,OTT,C,2,0,0,0,-1,0,0,0,0,0,0,0,2,0
Cameron Crotty,OTT,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0
Nikita Grebenkin,PHI,RW,7,0,0,0,-3,2,2,0,0,0,0,0,13,1
Devin Kaplan,PHI,RW,1,0,0,0,-1,0,0,0,0,0,0,0,1,0
Jacob Gaucher,PHI,C,4,0,0,0,0,0,3,0,0,0,0,0,4,2
Jett Luchanko,PHI,C,4,0,0,0,-3,2,3,0,0,0,0,0,6,0
Karsen Dorwart,PHI,C,5,0,0,0,-1,2,4,0,0,0,0,0,9,2
Adam Ginning,PHI,D,1,0,0,0,-1,0,0,0,0,0,0,0,1,1
Noah Juulsen,PHI,D,35,0,0,0,-12,21,26,0,0,0,0,0,101,60
Dalibor Dvorsky,STL,C,2,0,0,0,0,0,2,0,0,0,0,0,0,0
Corey Schueneman,STL,D,4,0,0,0,0,0,4,0,0,0,0,0,1,7
Jacob Melanson,SEA,RW,1,0,0,0,0,0,0,0,0,0,0,0,4,0
Ben Meyers,SEA,LW,8,0,0,0,-2,2,4,0,0,0,0,0,9,1
Travis Boyd,TOR,C,3,0,0,0,0,0,0,0,0,0,0,0,1,3
Matt Benning,TOR,D,7,0,0,0,-5,4,7,0,0,0,0,0,9,10
Max Crozier,TBL,D,5,0,0,0,0,0,8,0,0,0,0,0,11,6
Jack Finley,TBL,C,1,0,0,0,1,0,1,0,0,0,0,0,1,0
Scott Sabourin,TBL,RW,1,0,0,0,-2,0,0,0,0,0,0,0,2,1
Steve Santini,TBL,D,1,0,0,0,0,0,1,0,0,0,0,0,1,2
Jacob Quillan,TOR,C,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Michael Pezzetta,TOR,C,25,0,0,0,-2,24,14,0,0,0,0,0,73,7
Sonny Milano,WSH,LW,3,0,0,0,-3,0,4,0,0,0,0,0,1,0
Ty Mueller,VAN,C,2,0,0,0,0,2,1,0,0,0,0,0,1,4
Kirill Kudryavtsev,VAN,D,2,0,0,0,1,0,2,0,0,0,0,0,0,5
Guillaume Brisebois,VAN,D,3,0,0,0,0,0,2,0,0,0,0,0,2,4
Jimmy Schuldt,VAN,D,8,0,0,0,-2,0,4,0,0,0,0,0,13,5
Dylan Coghlan,VGK,D,6,0,0,0,1,4,9,0,0,0,0,0,2,7
Jonas Rondbjerg,VGK,RW,13,0,0,0,-4,0,11,0,0,0,0,0,3,4
Raphael Lavoie,VGK,C,9,0,0,0,-4,2,10,0,0,0,0,0,16,0
Tobias Bjornfot,FLA,D,14,0,0,0,-3,2,10,0,0,0,0,0,13,10
Jaycob Megna,VGK,D,8,0,0,0,-2,2,5,0,0,0,0,0,3,9
Samuel Bolduc,LAK,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0
Carter Mazur,DET,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cam Dineen,EDM,D,4,0,0,0,0,0,8,0,0,0,0,0,1,6
Riley Stillman,EDM,D,5,0,0,0,-1,7,1,0,0,0,0,0,8,1
Quinn Hutson,EDM,RW,2,0,0,0,0,2,1,0,0,0,0,0,0,0
Ryan Ufko,NSH,D,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Joakim Kemell,NSH,LW,2,0,0,0,0,0,8,0,0,0,0,0,4,1
Jake Lucchini,NSH,LW,3,0,0,0,-2,2,2,0,0,0,0,0,2,0
Nate Clurman,MTL,D,1,0,0,0,0,2,4,0,0,0,0,0,1,0
Ben Jones,MIN,C,26,0,0,0,-3,10,24,0,0,0,0,0,51,11
Michael Milne,MIN,LW,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Kurtis MacDermid,NJD,LW,23,0,0,0,-5,23,7,0,0,0,0,0,40,8
Brian Halonen,NJD,LW,2,0,0,0,-1,0,2,0,0,0,0,0,2,1
Thomas Bordeleau,NJD,LW,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Nathan Legare,NJD,RW,3,0,0,0,-1,0,3,0,0,0,0,0,12,1
Liam Foudy,NYI,C,2,0,0,0,-1,0,1,0,0,0,0,0,0,1
Julien Gauthier,NYI,RW,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Matthew Robertson,NYR,D,2,0,0,0,3,0,2,0,0,0,0,0,2,1
Connor Mackey,NYR,D,2,0,0,0,0,5,1,0,0,0,0,0,4,1
Conor Sheary,NYR,LW,5,0,0,0,-2,4,3,0,0,0,0,0,2,1
Frederic Brunet,BOS,D,1,0,0,0,-1,0,2,0,0,0,0,0,1,5
Ryan Johnson,BUF,D,3,0,0,0,-2,4,3,0,0,0,0,0,1,4
Noah Ostlund,BUF,C,8,0,0,0,-6,2,4,0,0,0,0,0,1,3
Josh Dunne,BUF,C,2,0,0,0,-3,5,1,0,0,0,0,0,5,2
Jeffrey Viel,BOS,LW,5,0,0,0,-1,14,3,0,0,0,0,0,12,2
Riley Duran,BOS,C,2,0,0,0,-1,2,5,0,0,0,0,0,6,0
Riley Tufte,BOS,LW,6,0,0,0,-3,4,1,0,0,0,0,0,8,1
Tristan Luneau,ANA,D,6,0,0,0,-5,2,6,0,0,0,0,0,5,9
Tim Washe,ANA,C,2,0,0,0,0,0,2,0,0,0,0,0,4,0
Mason Morelli,FA,C,1,0,0,0,-1,0,0,0,0,0,0,0,4,0
Jere Innala,FA,LW,17,0,0,0,-3,2,8,0,0,0,0,0,20,6
Travis Dermott,FA,D,19,0,0,0,-3,2,8,0,0,0,0,0,6,16
Alexander Nylander,FA,RW,5,0,0,0,-1,4,4,0,0,0,0,0,0,0
Rasmus Asplund,FA,C,6,0,0,0,-2,2,2,0,0,0,0,0,3,2
Brett Murray,FA,LW,3,0,0,0,-2,0,0,0,0,0,0,0,3,0
Grigori Denisenko,FA,LW,1,0,0,0,0,2,0,0,0,0,0,0,5,0
Daniil Misyul,FA,D,1,0,0,0,-1,0,0,0,0,0,0,0,1,1
Reese Johnson,FA,RW,3,0,0,0,0,0,1,0,0,0,0,0,6,3
Robert Hagg,FA,D,2,0,0,0,0,0,0,0,0,0,0,0,11,2
Mark Friedman,FA,D,5,0,0,0,-4,10,4,0,0,0,0,0,6,6
Jani Hakanpaa,FA,D,2,0,0,0,-1,0,2,0,0,0,0,0,1,4
Daemon Hunt,CBJ,D,1,0,0,0,0,0,2,0,0,0,0,0,0,2
Owen Sillinger,CBJ,LW,1,0,0,0,0,2,0,0,0,0,0,0,1,1
James Malatesta,CBJ,LW,2,0,0,0,-1,0,0,0,0,0,0,0,6,1
Jack Williams,CBJ,C,1,0,0,0,1,0,0,0,0,0,0,0,0,1
Tye Felhaber,COL,RW,5,0,0,0,-1,0,2,0,0,0,0,0,7,0
Alex Barre-Boulet,COL,C,2,0,0,0,-2,2,0,0,0,0,0,0,3,0
Jason Polin,COL,RW,2,0,0,0,0,0,3,0,0,0,0,0,1,1
Nikita Prishchepov,COL,LW,10,0,0,0,0,0,4,0,0,0,0,0,10,2
Matthew Stienburg,COL,C,8,0,0,0,0,22,4,0,0,0,0,0,16,1
Jack Ahcan,COL,D,2,0,0,0,0,2,1,0,0,0,0,0,3,1
Chase Bradley,COL,LW,2,0,0,0,0,0,0,0,0,0,0,0,1,1
Kyle Capobianco,DAL,D,1,0,0,0,-2,4,0,0,0,0,0,0,1,0
Alex Petrovic,DAL,D,5,0,0,0,-2,4,5,0,0,0,0,0,10,6
Ryan Suzuki,CAR,C,2,0,0,0,1,0,0,0,0,0,0,0,2,0
Domenick Fensore,CAR,D,2,0,0,0,0,2,5,0,0,0,0,0,3,3
Givani Smith,CAR,LW,13,0,0,0,-3,18,5,0,0,0,0,0,20,5
Ryan Greene,CHI,C,2,0,0,0,0,0,1,0,0,0,0,0,0,3
Samuel Honzek,CGY,LW,5,0,0,0,-1,2,6,0,0,0,0,0,6,2
Hunter Brzustewicz,CGY,D,1,0,0,0,2,2,2,0,0,0,0,0,1,0
Aydar Suniev,CGY,LW,1,0,0,0,2,0,1,0,0,0,0,0,0,0
Dominic Toninato,CHI,LW,5,0,0,0,0,0,2,0,0,0,0,0,7,3
