,,,,Overall,,,,,,,PP,,SH,,Defense,
Nicolas Hague,NSH,D,73,2,10,12,-5,43,105,1,0,0,0,0,153,111
Nick Perbix,NSH,D,77,2,22,24,8,10,57,1,0,0,0,0,79,114
Spencer Stastney,NSH,D,20,2,2,4,9,4,11,1,0,0,0,0,2,29
Jake Lucchini,NSH,LW,40,2,3,5,-3,23,22,0,0,0,0,0,22,14
Kurtis MacDermid,NJD,LW,45,2,1,3,4,73,16,1,0,0,0,0,83,11
Nils Lundkvist,DAL,D,59,2,17,19,13,16,73,0,0,2,0,0,44,38
Jonatan Berggren,DET,RW,12,2,4,6,-1,2,14,0,0,0,0,0,2,7
Austin Watson,DET,LW,33,2,2,4,2,93,17,0,0,0,0,0,85,20
Travis Hamonic,DET,D,48,2,4,6,-10,40,50,0,0,0,0,0,54,75
Tomas Nosek,FLA,LW,36,2,4,6,-11,6,38,0,0,0,0,0,33,20
James Hamblin,EDM,C,31,2,1,3,3,0,18,0,0,0,0,0,14,21
Jonah Gadjovich,FLA,LW,39,2,2,4,0,104,29,0,0,0,0,0,82,14
Ben Hutton,VGK,D,41,2,8,10,12,17,67,0,0,1,0,0,17,54
Zach Whitecloud,VGK,D,61,2,12,14,-3,32,51,1,0,0,0,1,129,105
Jonas Rondbjerg,VGK,RW,20,1,2,3,2,0,25,0,0,0,0,0,7,10
Kaedan Korczak,VGK,D,26,1,8,9,12,8,32,0,0,1,0,0,43,31
Nolan Foote,FLA,LW,4,1,0,1,-1,0,6,0,0,0,0,0,3,2
Jack Studnicka,FLA,C,22,1,0,1,-12,6,20,0,0,0,0,0,36,11
Uvis Balinskis,FLA,D,26,1,2,3,0,8,22,0,0,0,0,0,33,15
Troy Stecher,EDM,D,54,1,6,7,9,32,51,0,0,0,0,0,66,77
Ty Emberson,EDM,D,30,1,9,10,-4,6,31,0,0,1,0,0,94,46
Dmitry Kulikov,FLA,D,76,1,19,20,15,63,74,0,0,0,0,2,145,84
Vladislav Kolyachonok,DAL,D,5,1,3,4,5,2,5,0,0,0,0,0,4,6
John Leonard,DET,C,6,1,0,1,-1,0,5,0,0,0,0,0,1,5
Simon Edvinsson,DET,D,16,1,1,2,0,4,13,0,0,0,0,0,26,25
Adam Erne,DAL,LW,24,1,1,2,0,9,13,0,0,0,0,0,66,5
Jason Polin,COL,RW,7,1,0,1,1,2,6,0,0,0,0,0,14,1
Danil Gushchin,COL,RW,4,1,1,2,-2,0,4,0,0,0,0,0,2,7
Nick Blankenburg,NSH,D,12,1,0,1,1,4,10,0,0,0,0,0,21,15
Andreas Englund,NSH,D,82,1,9,10,-3,81,41,0,0,0,0,0,189,87
Jonas Siegenthaler,NJD,D,57,1,8,9,-7,20,63,0,0,0,0,0,87,97
Calen Addison,NJD,D,72,1,16,17,-38,72,93,0,0,9,0,0,48,83
Johnny Gruden,NJD,LW,13,1,0,1,-2,5,9,0,0,0,0,0,35,5
Justin Dowling,NYR,C,2,1,0,1,-2,0,3,0,0,0,0,0,1,1
Adam Boqvist,NYI,D,35,1,9,10,-8,0,45,0,0,4,0,0,11,42
Ethan Bear,NYI,D,24,1,3,4,-5,10,24,1,0,0,0,0,16,31
Marc McLaughlin,NJD,C,1,1,0,1,1,0,2,0,0,0,0,0,4,1
Adam Pelech,NYI,D,58,1,15,16,-2,27,71,1,0,0,0,1,64,111
Joel Edmundson,LAK,D,53,1,5,6,-2,23,46,0,0,0,0,0,80,65
Jacob Moverare,LAK,D,24,1,0,1,0,6,11,0,0,0,0,0,12,23
Alex Turcotte,LAK,C,20,1,3,4,5,6,14,0,0,0,0,0,7,10
Tyler Pitlick,MIN,C,34,1,3,4,-6,4,32,0,0,0,0,0,84,15
Vinnie Hinostroza,MIN,RW,14,1,2,3,-3,4,27,0,0,0,0,0,11,7
Sammy Blais,MTL,LW,53,1,6,7,-11,31,33,0,0,0,0,0,194,19
Liam Ohgren,MIN,LW,4,1,1,2,0,0,8,1,0,0,0,0,2,0
David Jiricek,MIN,D,43,1,9,10,-4,22,38,1,0,0,0,0,23,45
Mattias Samuelsson,BUF,D,41,1,6,7,4,26,44,1,0,0,0,0,106,87
Conor Timmins,BUF,D,25,1,9,10,9,18,25,0,0,2,0,0,34,28
Jacob Bryson,BUF,D,36,1,7,8,5,8,15,0,0,0,0,0,17,40
Carson Meyer,BUF,RW,14,1,1,2,-2,2,10,0,0,0,0,0,37,2
Givani Smith,CAR,LW,36,1,3,4,-13,40,31,0,0,0,0,0,87,12
Marat Khusnutdinov,BOS,C,16,1,3,4,-3,6,6,0,1,0,0,0,16,9
Riley Tufte,BOS,LW,5,1,1,2,-2,2,7,1,0,0,0,0,8,2
Andrew Peeke,BOS,D,38,1,9,10,-1,14,37,0,0,0,0,1,88,78
Tristan Luneau,ANA,D,7,1,2,3,1,4,11,0,0,0,0,0,9,4
Landon Slaggert,CHI,RW,16,1,3,4,1,4,14,0,0,0,0,0,16,6
Frank Nazar,CHI,C,3,1,0,1,-4,0,2,0,0,0,0,0,0,1
Luca Del Bel Belluz,CBJ,C,1,1,0,1,1,0,2,0,0,0,0,0,0,0
Dominic Toninato,CHI,LW,15,1,4,5,7,6,12,1,0,0,0,0,26,9
Nikita Okhotyuk,CGY,D,52,1,8,9,-24,48,52,1,0,0,0,0,147,80
Kevin Bahl,CGY,D,82,1,10,11,1,82,63,1,0,0,0,0,151,103
Adam Klapka,CGY,RW,6,1,0,1,-1,19,4,0,0,0,0,0,21,3
Joel Hanley,CGY,D,42,1,4,5,3,30,19,0,0,0,0,0,48,47
Jean-Luc Foudy,FA,RW,4,1,0,1,1,0,2,0,0,0,0,0,0,0
Nikita Nesterenko,ANA,LW,3,1,0,1,0,0,7,0,0,0,0,0,7,0
Sam Colangelo,ANA,RW,3,1,0,1,0,2,7,0,0,0,0,0,3,2
Ross Johnston,ANA,LW,68,1,3,4,-12,117,44,0,0,0,0,0,139,27
Denis Gurianov,FA,RW,18,1,1,2,4,0,26,0,0,0,0,0,14,6
Brandon Gignac,FA,C,7,1,0,1,-3,0,7,0,0,0,0,0,5,7
Oskar Steen,FA,C,34,1,0,1,-2,4,24,0,0,0,0,0,79,19
Matthew Phillips,FA,RW,31,1,4,5,-3,0,21,0,0,0,0,0,8,15
Jiri Smejkal,FA,LW,20,1,1,2,-6,4,10,0,0,0,0,0,32,13
Chris Wagner,FA,RW,13,1,1,2,3,9,16,0,0,0,0,0,30,5
Nick Bonino,FA,C,45,1,4,5,-12,8,31,0,0,0,0,0,10,78
T.J. Brodie,FA,D,78,1,25,26,17,40,52,0,0,0,0,0,41,159
Marc Staal,FA,D,35,1,4,5,2,14,20,0,0,0,0,0,31,44
Devin Shore,FA,C,21,1,3,4,3,4,15,0,0,0,0,0,27,9
Brock McGinn,FA,LW,24,1,2,3,-5,4,24,0,0,0,0,0,36,11
Matt Nieto,FA,LW,22,1,3,4,5,4,13,0,0,0,0,0,14,9
Tyson Barrie,FA,D,41,1,14,15,-10,16,65,0,0,6,0,0,14,47
Chad Ruhwedel,FA,D,52,1,3,4,-6,4,35,0,0,0,0,0,90,44
Luke Schenn,WPG,D,63,1,6,7,1,43,81,0,0,0,0,0,202,76
Haydn Fleury,WPG,D,24,1,4,5,5,20,25,0,0,0,0,0,31,40
Logan Stanley,WPG,D,25,1,1,2,4,36,29,0,0,0,0,0,45,40
Jaret Anderson-Dolan,WPG,C,31,1,3,4,-5,6,31,0,0,0,1,0,56,22
Dylan Samberg,WPG,D,78,1,17,18,16,43,77,0,0,1,0,1,65,111
Mason Shaw,WPG,C,20,1,2,3,0,34,21,0,0,0,0,0,29,6
Samuel Fagemo,WPG,LW,8,1,0,1,-1,0,13,0,1,0,0,0,5,3
Nikita Chibrikov,WPG,RW,1,1,0,1,0,0,3,1,0,0,0,0,5,0
Jakob Pelletier,TBL,LW,13,1,2,3,1,2,9,1,0,0,0,0,10,3
Steven Lorentz,TOR,C,38,1,2,3,-9,10,30,1,0,0,0,0,70,14
Waltteri Merela,TBL,RW,19,1,0,1,2,4,17,0,0,0,0,0,32,6
Ben Meyers,SEA,LW,23,1,2,3,-4,6,12,0,0,0,0,0,34,3
Ryker Evans,SEA,D,36,1,8,9,-5,20,44,0,0,5,0,0,62,38
Tyler Tucker,STL,D,26,1,1,2,1,42,17,0,0,0,0,0,64,27
Matt Kessel,STL,D,39,1,6,7,0,12,28,0,0,0,0,0,40,65
Simon Benoit,TOR,D,64,1,4,5,7,56,52,0,0,0,0,0,246,102
Vasily Ponomarev,PIT,C,2,1,1,2,1,0,1,0,0,0,0,0,0,1
Alexander Alexeyev,PIT,D,39,1,2,3,-8,6,20,0,0,0,0,0,48,59
Ryan Shea,PIT,D,31,1,0,1,1,6,17,0,0,0,0,0,24,24
Vincent Desharnais,SJS,D,78,1,10,11,3,54,41,0,0,0,0,1,135,122
Olle Lycksell,OTT,RW,18,1,4,5,0,6,29,0,0,0,0,0,4,4
Nick Jensen,OTT,D,78,1,13,14,-9,10,71,0,0,0,0,0,62,123
Matt Rempe,NYR,C,17,1,1,2,1,71,12,1,0,0,0,0,50,5
Urho Vaakanainen,NYR,D,68,1,13,14,0,26,67,0,0,0,0,1,55,79
Nicolas Deslauriers,PHI,LW,60,1,3,4,-7,89,49,0,0,0,0,0,187,21
Nick Seeler,PHI,D,71,1,12,13,9,78,100,0,0,0,0,4,132,205
Rasmus Ristolainen,PHI,D,31,1,3,4,-6,8,46,0,0,0,0,0,56,45
Adam Ginning,PHI,D,9,1,0,1,0,0,6,0,0,0,0,0,18,9
Noah Juulsen,PHI,D,54,1,6,7,-1,22,30,0,0,0,0,0,163,85
Dennis Gilbert,PHI,D,34,1,6,7,-7,16,23,0,0,0,0,0,59,49
Anthony Richard,PHI,C,9,1,2,3,0,2,6,0,0,0,0,0,25,5
Victor Mete,PHI,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Emil Andrae,PHI,D,4,0,0,0,-1,0,0,0,0,0,0,0,5,6
Tyler Kleven,OTT,D,9,0,1,1,-1,2,7,0,0,0,0,0,8,9
Nikolas Matinpalo,OTT,D,4,0,0,0,1,0,2,0,0,0,0,0,4,2
Maxence Guenette,OTT,D,7,0,0,0,-1,2,6,0,0,0,0,0,6,6
Jan Jenik,OTT,C,5,0,1,1,-1,5,2,0,0,0,0,0,6,7
Anton Blidh,NYR,LW,1,0,0,0,-1,2,1,0,0,0,0,0,1,0
Connor Mackey,NYR,D,1,0,0,0,1,5,1,0,0,0,0,0,1,3
Brennan Othmann,NYR,LW,3,0,0,0,0,0,6,0,0,0,0,0,6,1
Scott Morrow,NYR,D,2,0,0,0,-3,0,6,0,0,0,0,0,1,2
Brandon Scanlin,NYR,D,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Cameron Crotty,OTT,D,1,0,0,0,-1,0,0,0,0,0,0,0,4,2
Shane Bowers,SJS,C,8,0,0,0,1,0,7,0,0,0,0,0,3,3
Colin White,SJS,C,28,0,0,0,-5,4,16,0,0,0,0,0,22,12
Adam Gaudette,SJS,C,2,0,0,0,0,4,0,0,0,0,0,0,4,1
Samuel Laberge,SJS,LW,2,0,0,0,0,0,0,0,0,0,0,0,3,0
Zack Ostapchuk,SJS,C,7,0,0,0,-1,0,5,0,0,0,0,0,13,6
Pavol Regenda,SJS,LW,5,0,0,0,-1,2,7,0,0,0,0,0,11,5
Collin Graf,SJS,RW,7,0,2,2,-4,0,7,0,0,1,0,0,5,7
Egor Afanasyev,SJS,LW,2,0,0,0,-1,0,5,0,0,0,0,0,6,2
Shakir Mukhamadullin,SJS,D,3,0,1,1,0,4,5,0,0,1,0,0,5,11
Jack Thompson,SJS,D,3,0,0,0,-2,0,4,0,0,0,0,0,4,3
Oskar Olausson,SJS,LW,1,0,0,0,0,0,2,0,0,0,0,0,2,2
Max McCormick,SEA,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
John Hayden,SEA,C,2,0,0,0,-1,0,1,0,0,0,0,0,3,1
Josh Mahura,SEA,D,30,0,9,9,-2,20,25,0,0,0,0,1,40,27
Cale Fleury,SEA,D,1,0,0,0,1,0,1,0,0,0,0,0,3,0
Bokondji Imama,PIT,LW,6,0,0,0,1,7,1,0,0,0,0,0,22,1
Joona Koppanen,PIT,LW,4,0,0,0,0,0,4,0,0,0,0,0,3,2
Parker Wotherspoon,PIT,D,41,0,8,8,6,31,32,0,0,0,0,0,84,67
Caleb Jones,PIT,D,25,0,5,5,4,8,19,0,0,0,0,0,34,26
Philip Kemp,PIT,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Callahan Burke,PIT,C,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Samuel Poulin,PIT,RW,3,0,0,0,-1,2,2,0,0,0,0,0,5,3
Jack St. Ivany,PIT,D,14,0,1,1,0,2,11,0,0,0,0,0,30,14
Logan Couture,SJS,C,6,0,1,1,0,4,7,0,0,0,0,0,8,8
John Klingberg,SJS,D,14,0,5,5,-7,8,14,0,0,2,0,0,13,15
Marshall Rifai,TOR,D,2,0,0,0,1,0,1,0,0,0,0,0,4,1
Philippe Myers,TOR,D,5,0,0,0,-2,2,6,0,0,0,0,0,8,6
Benoit-Olivier Groulx,TOR,C,45,0,2,2,-9,22,32,0,0,0,0,0,101,30
Samuel Walker,UTA,RW,4,0,0,0,-3,0,3,0,0,0,0,0,2,1
Scott Perunovich,UTA,D,54,0,17,17,1,12,36,0,0,6,0,0,29,53
Dylan McIlrath,WSH,D,3,0,1,1,1,5,1,0,0,0,0,0,9,1
Trevor van Riemsdyk,WSH,D,70,0,14,14,-7,18,75,0,0,0,0,1,22,103
Linus Karlsson,VAN,C,4,0,0,0,0,0,4,0,0,0,0,0,3,2
Arshdeep Bains,VAN,LW,8,0,0,0,-5,6,4,0,0,0,0,0,7,2
Mackenzie MacEachern,VAN,LW,8,0,1,1,-1,0,4,0,0,0,0,0,10,2
Filip Chytil,VAN,C,10,0,6,6,0,4,22,0,0,1,0,0,4,4
Derek Forbort,VAN,D,35,0,4,4,8,17,22,0,0,0,0,0,68,65
Maksymilian Szuber,UTA,D,1,0,0,0,-1,2,1,0,0,0,0,0,2,1
Zach Dean,STL,C,9,0,0,0,-4,6,10,0,0,0,0,0,10,5
Logan Mailloux,STL,D,1,0,1,1,1,0,2,0,0,0,0,0,1,1
Philip Broberg,STL,D,12,0,2,2,-3,0,6,0,0,1,0,0,4,10
Nikita Alexandrov,STL,C,23,0,2,2,-4,4,15,0,0,0,0,0,29,7
Hugh McGing,STL,LW,5,0,0,0,-5,0,4,0,0,0,0,0,7,3
Ryan Winterton,SEA,C,9,0,0,0,-1,0,10,0,0,0,0,0,10,4
Logan Morrison,SEA,C,4,0,0,0,-1,0,6,0,0,0,0,0,2,8
Milan Lucic,STL,LW,4,0,2,2,-1,2,1,0,0,0,0,0,12,2
Matt Benning,TOR,D,14,0,2,2,-5,14,13,0,0,0,0,0,19,29
Gage Goncalves,TBL,C,2,0,0,0,0,6,0,0,0,0,0,0,2,0
Emil Lilleberg,TBL,D,37,0,5,5,-15,16,31,0,0,0,0,0,105,48
Declan Carlile,TBL,D,1,0,0,0,1,0,0,0,0,0,0,0,1,2
Max Crozier,TBL,D,13,0,2,2,-2,7,13,0,0,0,0,0,16,11
Scott Sabourin,TBL,RW,3,0,0,0,0,9,3,0,0,0,0,0,10,1
Isaak Phillips,WPG,D,33,0,6,6,-26,22,31,0,0,0,0,0,56,36
Brad Lambert,WPG,C,1,0,1,1,1,0,2,0,0,0,0,0,0,1
Cole Koepke,WPG,LW,9,0,2,2,0,0,9,0,0,0,0,0,23,1
Rasmus Kupari,WPG,C,28,0,1,1,-5,4,28,0,0,0,0,0,24,10
Kale Clague,WPG,D,3,0,1,1,0,2,2,0,0,0,0,0,1,0
Justin Sourdif,WSH,C,3,0,0,0,0,0,2,0,0,0,0,0,5,2
Vincent Iorio,WSH,D,6,0,0,0,1,0,6,0,0,0,0,0,3,3
Graeme Clarke,WSH,RW,3,0,0,0,-2,2,2,0,0,0,0,0,6,0
Calle Rosen,WSH,D,6,0,1,1,-1,2,5,0,0,0,0,0,2,7
Robert Hagg,FA,D,5,0,0,0,-4,4,6,0,0,0,0,0,21,10
Nicolas Petan,FA,C,6,0,2,2,-2,2,11,0,0,1,0,0,5,1
Gustav Olofsson,FA,D,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Austin Czarnik,FA,C,34,0,1,1,-3,12,24,0,0,0,0,0,19,16
Oskar Lindblom,FA,LW,1,0,0,0,-1,0,0,0,0,0,0,0,1,1
Mark Friedman,FA,D,23,0,1,1,4,21,16,0,0,0,0,0,33,35
Zach Sanford,FA,LW,29,0,6,6,0,6,24,0,0,1,0,0,23,19
Byron Froese,FA,C,16,0,1,1,-2,4,17,0,0,0,0,0,22,8
Jarred Tinordi,FA,D,52,0,9,9,-27,64,32,0,0,0,0,1,168,94
Jujhar Khaira,FA,C,1,0,0,0,0,0,1,0,0,0,0,0,1,1
Jayson Megna,FA,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicklas Backstrom,FA,C,8,0,1,1,-3,2,12,0,0,0,0,0,2,5
Riley Nash,FA,C,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Robert Bortuzzo,FA,D,27,0,0,0,0,27,11,0,0,0,0,0,38,51
Alex Goligoski,FA,D,36,0,10,10,-8,18,32,0,0,2,0,0,27,41
Max Comtois,FA,LW,1,0,1,1,0,0,1,0,0,0,0,0,0,0
Cal Foote,FA,D,4,0,1,1,3,16,0,0,0,0,0,0,3,9
Jacob Peterson,FA,LW,6,0,0,0,-3,2,3,0,0,0,0,0,6,5
Marian Studenic,FA,RW,2,0,0,0,-1,2,1,0,0,0,0,0,4,0
Grigori Denisenko,FA,LW,6,0,0,0,-3,2,5,0,0,0,0,0,14,2
Brett Murray,FA,LW,2,0,0,0,-1,2,1,0,0,0,0,0,5,0
Hardy Haman-Aktell,FA,D,6,0,1,1,-2,2,5,0,0,0,0,0,11,5
Rhett Gardner,FA,C,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Max Lajoie,FA,D,7,0,1,1,1,0,1,0,0,1,0,0,12,7
William Lockwood,FA,RW,26,0,1,1,2,16,19,0,0,0,0,0,54,8
Rem Pitlick,FA,C,9,0,0,0,-7,2,13,0,0,0,0,0,9,6
Lucas Johansen,FA,D,6,0,1,1,1,4,4,0,0,0,0,0,1,7
Andrew Poturalski,FA,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0
Brett Seney,FA,LW,4,0,0,0,0,6,1,0,0,0,0,0,9,6
Adam Raska,FA,LW,5,0,0,0,0,0,0,0,0,0,0,0,12,1
Ondrej Pavel,FA,RW,2,0,0,0,-1,2,3,0,0,0,0,0,1,0
Cutter Gauthier,ANA,LW,1,0,1,1,1,0,3,0,0,0,0,0,0,0
Jansen Harkins,ANA,C,45,0,4,4,-4,21,37,0,0,0,0,0,73,13
Filip Roos,FA,D,4,0,0,0,-4,0,2,0,0,0,0,0,8,2
Pierrick Dube,FA,RW,3,0,0,0,1,2,3,0,0,0,0,0,2,3
Akito Hirose,FA,D,3,0,0,0,1,0,0,0,0,0,0,0,3,5
Marc Johnstone,FA,RW,1,0,0,0,-1,0,0,0,0,0,0,0,2,0
Aku Raty,FA,RW,1,0,1,1,0,0,0,0,0,0,0,0,2,0
Lukas Rousek,FA,LW,15,0,2,2,-1,0,4,0,0,0,0,0,5,7
Santeri Hatakka,FA,D,12,0,2,2,5,4,12,0,0,0,0,0,14,12
Tyler Angle,FA,LW,2,0,0,0,-1,0,0,0,0,0,0,0,5,1
Joe Snively,FA,LW,3,0,0,0,-1,0,0,0,0,0,0,0,1,0
Grant Hutton,FA,D,2,0,0,0,1,0,0,0,0,0,0,0,4,1
Patrik Koch,FA,D,1,0,0,0,0,10,1,0,0,0,0,0,4,1
Milos Kelemen,FA,LW,10,0,1,1,-2,0,5,0,0,0,0,0,20,3
Nikolai Knyzhov,FA,D,10,0,1,1,-6,6,6,0,0,0,0,0,13,17
Justin Kirkland,CGY,LW,2,0,0,0,0,0,1,0,0,0,0,0,5,1
Yan Kuznetsov,CGY,D,1,0,0,0,-1,0,2,0,0,0,0,0,0,1
Louis Crevier,CHI,D,24,0,3,3,-16,4,18,0,0,0,0,0,30,50
Zach Aston-Reese,CBJ,C,3,0,0,0,0,2,1,0,0,0,0,0,3,0
Jake Christiansen,CBJ,D,12,0,2,2,-5,2,7,0,0,0,0,0,10,15
Mikael Pyyhtia,CBJ,LW,17,0,2,2,-5,0,22,0,0,0,0,0,9,20
Wyatt Kaiser,CHI,D,32,0,7,7,0,22,18,0,0,0,0,0,22,46
Ethan Del Mastro,CHI,D,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Patrick Brown,BOS,C,11,0,1,1,-3,2,7,0,0,0,0,0,25,3
Victor Soderstrom,BOS,D,3,0,0,0,-1,0,1,0,0,0,0,0,3,6
Alex Steeves,BOS,LW,1,0,0,0,-1,0,1,0,0,0,0,0,6,0
Georgi Merkulov,BOS,LW,4,0,0,0,1,0,3,0,0,0,0,0,2,4
Fraser Minten,BOS,C,4,0,0,0,0,2,3,0,0,0,0,0,4,1
Jackson Blake,CAR,RW,1,0,0,0,-2,0,2,0,0,0,0,0,0,0
Bradly Nadeau,CAR,LW,1,0,0,0,-3,0,3,0,0,0,0,0,0,1
Jake Leschyshyn,BUF,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1
Ryan Johnson,BUF,D,41,0,7,7,3,12,35,0,0,0,0,0,8,39
Jiri Kulich,BUF,C,1,0,0,0,-1,0,1,0,0,0,0,0,1,0
Isak Rosen,BUF,LW,7,0,0,0,-3,0,8,0,0,0,0,0,0,2
Cameron Butler,MIN,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Daemon Hunt,MIN,D,12,0,1,1,-1,0,7,0,0,0,0,0,8,17
Marc Del Gaizo,MTL,D,9,0,3,3,2,2,8,0,0,0,0,0,20,10
Kirby Dach,MTL,C,2,0,2,2,2,0,3,0,0,0,0,0,3,0
Lucas Condotta,MTL,LW,3,0,0,0,1,0,2,0,0,0,0,0,5,1
Lane Hutson,MTL,D,2,0,2,2,-2,0,3,0,0,0,0,0,1,0
Jared Spurgeon,MIN,D,16,0,5,5,5,2,21,0,0,3,0,0,14,29
Glenn Gawdin,LAK,C,1,0,0,0,-1,2,0,0,0,0,0,0,4,1
Brian Halonen,NJD,LW,2,0,0,0,0,0,2,0,0,0,0,0,2,0
Scott Mayfield,NYI,D,41,0,5,5,-7,35,36,0,0,0,0,0,70,106
Matthew Highmore,NYI,C,7,0,2,2,0,0,1,0,0,0,0,0,3,4
Liam Foudy,NYI,C,13,0,3,3,-2,2,7,0,0,0,0,0,8,4
Ruslan Iskhakov,NYI,RW,1,0,1,1,0,0,2,0,0,1,0,0,0,0
Adam Beckman,NYI,LW,11,0,2,2,-2,12,10,0,0,0,0,0,13,3
Emil Heineman,NYI,LW,4,0,0,0,2,0,0,0,0,0,0,0,6,1
Cole McWard,NYI,D,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Derrick Pouliot,NYR,D,5,0,0,0,-1,0,5,0,0,0,0,0,4,5
Jordan Oesterle,NSH,D,22,0,2,2,-6,4,18,0,0,0,0,0,22,33
Gavin Brindley,COL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ronnie Attard,COL,D,12,0,2,2,1,6,14,0,0,0,0,0,22,14
Ilya Solovyov,COL,D,10,0,3,3,-3,4,10,0,0,0,0,1,14,17
Alex Petrovic,DAL,D,1,0,0,0,-1,0,2,0,0,0,0,0,2,0
Kole Lind,DAL,RW,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Ilya Lyubushkin,DAL,D,74,0,8,8,-11,57,47,0,0,0,0,0,175,168
Mavrik Bourque,DAL,C,1,0,0,0,0,0,2,0,0,0,0,0,1,0
Justin Holl,DET,D,38,0,5,5,8,22,14,0,0,0,0,0,59,39
Ian Mitchell,DET,D,13,0,2,2,6,10,11,0,0,0,0,0,3,13
William Lagesson,DET,D,40,0,4,4,3,32,19,0,0,0,0,0,76,58
Vasily Podkolzin,EDM,RW,19,0,2,2,-4,8,20,0,0,0,0,0,71,3
Roby Jarventie,EDM,LW,7,0,1,1,-5,4,5,0,0,0,0,0,5,6
Matthew Savoie,EDM,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tobias Bjornfot,FLA,D,4,0,0,0,-2,2,1,0,0,0,0,0,4,7
Cole Schwindt,FLA,RW,4,0,0,0,-1,2,1,0,0,0,0,0,5,1
Mackie Samoskevich,FLA,C,7,0,0,0,-3,0,11,0,0,0,0,0,5,3
Jaycob Megna,VGK,D,44,0,2,2,-15,22,28,0,0,0,0,0,60,87
Raphael Lavoie,VGK,C,7,0,0,0,-2,2,4,0,0,0,0,0,13,1
Lukas Cormier,VGK,D,2,0,1,1,1,0,3,0,0,1,0,0,1,2
Dylan Coghlan,VGK,D,1,0,0,0,-2,0,3,0,0,0,0,0,1,3
